"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.027947198E0,-2.867138386E-2,-4.860931635E-2,2.740669250E-2,6.273787279E-2
3.032967719E0,-4.671609402E-2,-4.498863220E-2,-9.137916565E-2,1.120558895E-1
3.037988239E0,-4.638671875E-2,-4.623943567E-2,-1.950025558E-1,2.057080695E-1
3.043008760E0,-4.203557968E-2,-3.777557611E-2,-2.788534164E-1,2.845227794E-1
3.048029281E0,2.101063728E-4,-3.367567062E-2,-4.142694473E-1,4.156359825E-1
3.053049802E0,3.828322887E-2,-3.875005245E-2,-5.199918747E-1,5.228371849E-1
3.058070323E0,9.173655510E-2,-1.476383209E-2,-5.249948502E-1,5.331539730E-1
3.063090844E0,1.035591364E-1,1.398295164E-2,-5.583000183E-1,5.679955353E-1
3.068111364E0,5.503934622E-2,4.742932320E-2,-5.816879272E-1,5.862079111E-1
3.073131885E0,-7.761693001E-2,1.136482954E-1,-5.857782364E-1,6.017278996E-1
3.078152406E0,5.508899689E-3,3.168654442E-2,-6.134481430E-1,6.142906553E-1
3.083172927E0,9.294104576E-2,-7.865619659E-2,-5.506029129E-1,5.639046045E-1
3.088193448E0,5.582773685E-2,-9.840860963E-2,-4.645423889E-1,4.781219737E-1
3.093213969E0,3.224802017E-2,-6.630742550E-2,-3.602762222E-1,3.677438861E-1
3.098234489E0,-3.509998322E-2,-3.471440077E-2,-2.807369232E-1,2.850444150E-1
3.103255010E0,-1.758122444E-2,-3.179121017E-2,-1.070165634E-1,1.130147129E-1
3.108275531E0,-5.948495865E-2,-2.854526043E-2,1.267223358E-1,1.428700199E-1
3.113296052E0,-2.384804487E-1,8.102238178E-3,4.719905853E-1,5.288796492E-1
3.118316573E0,-4.469417334E-1,3.942656517E-2,7.376594543E-1,8.633961070E-1
3.123337094E0,-3.447600603E-1,-1.196608841E-1,3.738641739E-1,5.224487026E-1
3.128357614E0,1.298719645E-2,-3.383672535E-1,2.125148773E-1,3.997794875E-1
3.133378135E0,4.128217697E-2,-2.215317786E-1,1.285562515E-1,2.594364216E-1
3.138398656E0,2.553057671E-2,8.523136377E-2,-3.105049133E-1,3.230007692E-1
3.143419177E0,1.722335815E-1,2.335683107E-1,-5.744380951E-1,6.435819198E-1
3.148439698E0,2.981068492E-1,1.725796461E-1,-4.559259415E-1,5.714191910E-1
3.153460219E0,4.930784702E-1,7.443964481E-2,-4.947557449E-1,7.024605937E-1
3.158480739E0,1.486214399E-1,1.490360498E-2,-6.943502426E-1,7.102342637E-1
3.163501260E0,-1.223599911E-2,-1.449329853E-1,-5.498189926E-1,5.687321114E-1
3.168521781E0,3.984856606E-2,-2.486615777E-1,-6.419181824E-2,2.598866637E-1
3.173542302E0,3.875768185E-2,-1.974789500E-1,1.658306122E-1,2.607678767E-1
3.178562823E0,-4.858052731E-2,-1.685126126E-1,1.423578262E-1,2.258812053E-1
3.183583344E0,1.157242060E-1,-1.618236601E-1,1.951665878E-1,2.786915604E-1
3.188603864E0,9.170067310E-2,-1.009014249E-1,8.132362366E-2,1.587565519E-1
3.193624385E0,4.096474648E-1,-1.746842265E-1,-5.523014069E-2,4.487493652E-1
3.198644906E0,4.976629019E-1,-2.051747143E-1,-2.435112000E-2,5.388487769E-1
3.203665427E0,4.178881645E-1,-2.350957394E-1,3.148307800E-1,5.736017301E-1
3.208685948E0,1.737281084E-1,-1.974622607E-1,8.169565201E-1,8.582486561E-1
3.213706469E0,-2.290468216E-1,-6.314939260E-2,9.724588394E-1,1.001062679E0
3.218726989E0,-6.154745817E-1,2.198379040E-1,8.841991425E-1,1.099520708E0
3.223747510E0,-8.784048557E-1,4.605093598E-1,8.346643448E-1,1.296274867E0
3.228768031E0,-8.795479536E-1,5.308226943E-1,9.946699142E-1,1.429946004E0
3.233788552E0,-6.268272400E-1,4.223915935E-1,1.462101936E0,1.645925004E0
3.238809073E0,-1.190344095E-1,2.595057487E-1,1.916133881E0,1.937287143E0
3.243829594E0,1.415109634E-1,2.080799341E-1,2.522934914E0,2.535453251E0
3.248850114E0,4.405293465E-1,2.999438047E-1,2.758779526E0,2.809785910E0
3.253870635E0,8.071696758E-1,4.108040333E-1,2.645840645E0,2.796561381E0
3.258891156E0,1.041999698E0,5.074788332E-1,2.647680283E0,2.890243764E0
3.263911677E0,1.065791726E0,5.286018848E-1,2.829850197E0,3.069753100E0
3.268932198E0,1.000033855E0,6.315178871E-1,3.360754967E0,3.562801777E0
3.273952719E0,8.253738880E-1,8.319016099E-1,3.875951767E0,4.049235044E0
3.278973239E0,4.589812756E-1,1.058269501E0,3.729823112E0,3.904123282E0
3.283993760E0,-1.065456867E-2,1.238948941E0,3.095754623E0,3.334487170E0
3.289014281E0,-6.610612869E-1,1.244673967E0,2.414781570E0,2.795958752E0
3.294034802E0,-1.287718534E0,9.888563752E-1,1.959920883E0,2.545063029E0
3.299055323E0,-1.611448050E0,5.816862583E-1,1.850573540E0,2.521853712E0
3.304075844E0,-1.488775730E0,9.024161100E-2,2.033686638E0,2.521998823E0
3.309096364E0,-1.101827979E0,-3.183124363E-1,2.322416306E0,2.590167021E0
3.314116885E0,-4.790434837E-1,-5.253497362E-1,2.592433929E0,2.688157117E0
3.319137406E0,1.169137955E-1,-4.558628500E-1,2.872626305E0,2.910921102E0
3.324157927E0,6.005076766E-1,-2.740290165E-1,3.230076790E0,3.296831424E0
3.329178448E0,9.161468744E-1,8.100247383E-2,3.936916351E0,4.042919348E0
3.334198969E0,1.052812099E0,5.604398251E-1,4.738453865E0,4.886251236E0
3.339219489E0,1.082023144E0,1.077774763E0,5.165288925E0,5.386332909E0
3.344240010E0,9.781631827E-1,1.662194133E0,5.265460014E0,5.607562903E0
3.349260531E0,6.827845573E-1,2.262032509E0,5.287813187E0,5.791714264E0
3.354281052E0,3.122726679E-1,2.763941288E0,5.199089050E0,5.896389795E0
3.359301573E0,-2.063357830E-2,3.074465752E0,5.343968391E0,6.165286982E0
3.364322094E0,-2.243590355E-1,3.305849791E0,6.013780594E0,6.866187941E0
3.369342614E0,-3.224101067E-1,3.598481417E0,6.863517761E0,7.756345328E0
3.374363135E0,-3.239556551E-1,4.116214752E0,7.467418671E0,8.532907638E0
3.379383656E0,-1.480723619E-1,4.811848640E0,7.443931580E0,8.864983369E0
3.384404177E0,2.316969633E-1,5.460435867E0,7.206159592E0,9.044267765E0
3.389424698E0,6.944747567E-1,5.942198753E0,7.591644287E0,9.665665223E0
3.394445219E0,1.041275620E0,6.323343754E0,8.608745575E0,1.073216807E1
3.399465739E0,1.215420604E0,6.640793800E0,9.433715820E0,1.160053377E1
3.404486260E0,1.220304251E0,6.892857075E0,9.775074005E0,1.202300682E1
3.409506781E0,1.044469118E0,7.087617874E0,1.022142792E1,1.248210045E1
3.414527302E0,7.031016350E-1,7.223170757E0,1.082948399E1,1.303634424E1
3.419547823E0,2.087204456E-1,7.422096729E0,1.093411541E1,1.321688178E1
3.424568344E0,-2.778193951E-1,7.749807835E0,1.032126808E1,1.290989078E1
3.429588864E0,-8.383206129E-1,8.138112068E0,9.461126328E0,1.250778001E1
3.434609385E0,-1.438401699E0,8.557560921E0,8.722303391E0,1.230363462E1
3.439629906E0,-1.983511925E0,8.864619255E0,8.075762749E0,1.215457684E1
3.444650427E0,-2.527069569E0,9.016645432E0,7.344345093E0,1.190064621E1
3.449670948E0,-3.098124981E0,9.052661896E0,6.633313179E0,1.164259033E1
3.454691469E0,-3.692711353E0,9.130967140E0,6.114645958E0,1.159308299E1
3.459711989E0,-4.063020229E0,9.342712402E0,5.749698639E0,1.169843762E1
3.464732510E0,-4.070384502E0,9.797716141E0,5.581349373E0,1.198810796E1
3.469753031E0,-3.808942318E0,1.053872490E1,5.647897720E0,1.254876539E1
3.474773552E0,-3.492543936E0,1.150282669E1,5.939767838E0,1.340871832E1
3.479794073E0,-3.275392771E0,1.254640293E1,6.427836418E0,1.447264680E1
3.484814594E0,-3.166316032E0,1.344924068E1,7.125578880E0,1.554610905E1
3.489835114E0,-3.104088783E0,1.422579288E1,7.497064590E0,1.637725642E1
3.494855635E0,-3.032497406E0,1.477137947E1,7.548180580E0,1.686311721E1
3.499876156E0,-2.847714901E0,1.500054836E1,7.566924095E0,1.704066523E1
3.504896677E0,-2.466228008E0,1.498645878E1,7.763374329E0,1.705714537E1
3.509917198E0,-1.744635820E0,1.476408005E1,7.878304482E0,1.682526360E1
3.514937719E0,-6.681412458E-1,1.433531666E1,7.872831345E0,1.636854269E1
3.519958239E0,4.576796293E-1,1.378373528E1,7.641106606E0,1.576665275E1
3.524978760E0,1.327220321E0,1.308728886E1,7.063019753E0,1.493066949E1
3.529999281E0,1.903340697E0,1.217577648E1,6.238722801E0,1.381281655E1
3.535019802E0,2.139302969E0,1.118025303E1,5.230814934E0,1.252741393E1
3.540040323E0,2.034711599E0,1.007810307E1,4.490430832E0,1.121927724E1
3.545060844E0,1.835782886E0,8.741010666E0,4.348789215E0,9.934149883E0
3.550081364E0,1.819932461E0,7.136374950E0,4.299307823E0,8.527839665E0
3.555101885E0,1.903690934E0,5.206604004E0,2.751107216E0,6.188808879E0
3.560122406E0,1.948844433E0,3.361598015E0,2.771409988E0,4.772740215E0
3.565142927E0,1.728687406E0,2.522999763E0,6.412148476E0,7.104191441E0
3.570163448E0,3.683458567E-1,2.535014391E0,1.406661320E1,1.429795732E1
3.575183969E0,-2.788481712E-1,2.921489716E0,7.920907974E0,8.447108476E0
3.580204489E0,8.846667409E-1,1.808063269E0,-5.886647701E0,6.221281957E0
3.585225010E0,9.516205788E-1,-1.548972726E-1,-1.051465034E1,1.055876161E1
3.590245531E0,6.262105703E-1,-8.077962399E-1,-1.084935951E1,1.089739768E1
3.595266052E0,3.966256976E-1,-7.986936569E-1,-1.087506771E1,1.091156823E1
3.600286573E0,2.482080460E-1,-7.069849968E-1,-1.089343929E1,1.091917830E1
3.605307094E0,9.964746237E-2,-6.283683777E-1,-1.087096977E1,1.088957117E1
3.610327614E0,-4.434725642E-2,-5.439800024E-1,-1.083634758E1,1.085008340E1
3.615348135E0,-1.932963431E-1,-4.585540891E-1,-1.084214783E1,1.085356185E1
3.620368656E0,-3.374871612E-1,-3.531389236E-1,-1.079262829E1,1.080367669E1
3.625389177E0,-4.769235551E-1,-2.755813599E-1,-1.079302979E1,1.080707607E1
3.630409698E0,-6.068410873E-1,-1.829226613E-1,-1.075238800E1,1.077105215E1
3.635430219E0,-7.558368444E-1,-8.965035528E-2,-1.070419693E1,1.073122353E1
3.640450739E0,-8.902535439E-1,-1.022399962E-2,-1.071060658E1,1.074754619E1
3.645471260E0,-1.029186726E0,8.883658051E-2,-1.066153622E1,1.071146450E1
3.650491781E0,-1.177470684E0,1.786434352E-1,-1.060963345E1,1.067626679E1
3.655512302E0,-1.320641279E0,2.785415053E-1,-1.058357239E1,1.066928691E1
3.660532823E0,-1.458814025E0,3.691152632E-1,-1.053546429E1,1.064238658E1
3.665553344E0,-1.601449251E0,4.647125304E-1,-1.050836182E1,1.063984330E1
3.670573864E0,-1.743646264E0,5.510316491E-1,-1.046396542E1,1.062254727E1
3.675594385E0,-1.885356069E0,6.470767856E-1,-1.042141342E1,1.061033145E1
3.680614906E0,-2.016902685E0,7.384843826E-1,-1.037591648E1,1.059589064E1
3.685635427E0,-2.152684212E0,8.443503976E-1,-1.030354309E1,1.055982846E1
3.690655948E0,-2.282984972E0,9.405869246E-1,-1.025216579E1,1.054531306E1
3.695676469E0,-2.412538290E0,1.031920910E0,-1.017871952E1,1.051149527E1
3.700696989E0,-2.560407162E0,1.118420720E0,-1.010235405E1,1.048160804E1
3.705717510E0,-2.697714090E0,1.214424729E0,-1.005178642E1,1.047811524E1
3.710738031E0,-2.843650103E0,1.324687123E0,-9.974354744E0,1.045604583E1
3.715758552E0,-2.964666843E0,1.420288920E0,-9.908380508E0,1.043946715E1
3.720779073E0,-3.098995686E0,1.510903835E0,-9.844274521E0,1.043054867E1
3.725799594E0,-3.232131481E0,1.596543312E0,-9.758149147E0,1.040274479E1
3.730820114E0,-3.359282970E0,1.701071143E0,-9.673944473E0,1.038092610E1
3.735840635E0,-3.490008354E0,1.781273603E0,-9.582113266E0,1.035229388E1
3.740861156E0,-3.614574432E0,1.870710135E0,-9.497048378E0,1.033240691E1
3.745881677E0,-3.747351170E0,1.969366074E0,-9.409159660E0,1.031762226E1
3.750902198E0,-3.864391327E0,2.062707186E0,-9.313708305E0,1.029239737E1
3.755922719E0,-3.989437819E0,2.169980526E0,-9.225090981E0,1.028235057E1
3.760943239E0,-4.103384495E0,2.252675533E0,-9.128990173E0,1.025917994E1
3.765963760E0,-4.220492840E0,2.339646578E0,-9.015859604E0,1.022605644E1
3.770984281E0,-4.340754032E0,2.421308279E0,-8.919194221E0,1.021062706E1
3.776004802E0,-4.454489231E0,2.511880875E0,-8.805583000E0,1.018284399E1
3.781025323E0,-4.561667442E0,2.596993685E0,-8.708544731E0,1.016818260E1
3.786045844E0,-4.686146736E0,2.681394339E0,-8.613754272E0,1.016595345E1
3.791066364E0,-4.789574146E0,2.769924641E0,-8.506881714E0,1.014788350E1
3.796086885E0,-4.895899773E0,2.857773542E0,-8.392723083E0,1.012790723E1
3.801107406E0,-5.000308514E0,2.944723606E0,-8.266598701E0,1.010005626E1
3.806127927E0,-5.107604980E0,3.030864239E0,-8.133260727E0,1.007093326E1
3.811148448E0,-5.203439236E0,3.120969534E0,-8.016626358E0,1.005398075E1
3.816168969E0,-5.311689854E0,3.195845366E0,-7.888025284E0,1.003236859E1
3.821189489E0,-5.413252831E0,3.279417276E0,-7.757000923E0,1.001144082E1
3.826210010E0,-5.508084774E0,3.371657133E0,-7.637930870E0,1.000225263E1
3.831230531E0,-5.596180439E0,3.448488474E0,-7.521301270E0,9.988957956E0
3.836251052E0,-5.691885471E0,3.514793634E0,-7.397498131E0,9.973681021E0
3.841271573E0,-5.790450573E0,3.589645386E0,-7.256946087E0,9.953800196E0
3.846292094E0,-5.887091637E0,3.673001766E0,-7.118782043E0,9.941119036E0
3.851312614E0,-5.972115517E0,3.755290508E0,-6.973516941E0,9.919592183E0
3.856333135E0,-6.069428444E0,3.841203928E0,-6.821200848E0,9.905634268E0
3.861353656E0,-6.145518780E0,3.906882048E0,-6.690494061E0,9.889076761E0
3.866374177E0,-6.229130745E0,3.990619421E0,-6.552608967E0,9.882499556E0
3.871394698E0,-6.325004578E0,4.058763504E0,-6.402854919E0,9.872983096E0
3.876415219E0,-6.404318810E0,4.125660896E0,-6.255681515E0,9.857480837E0
3.881435739E0,-6.471879482E0,4.201021194E0,-6.125287056E0,9.851545291E0
3.886456260E0,-6.556374550E0,4.270364761E0,-5.983009815E0,9.849795373E0
3.891476781E0,-6.614676476E0,4.333736897E0,-5.833632469E0,9.826824927E0
3.896497302E0,-6.680176735E0,4.405379772E0,-5.677326679E0,9.811430598E0
3.901517823E0,-6.757667542E0,4.470939636E0,-5.518803596E0,9.803701595E0
3.906538344E0,-6.832696915E0,4.535160065E0,-5.377280235E0,9.806557330E0
3.911558864E0,-6.895694733E0,4.593355656E0,-5.214335442E0,9.789730135E0
3.916579385E0,-6.965706348E0,4.654992580E0,-5.063620090E0,9.789293605E0
3.921599906E0,-7.023576260E0,4.720020294E0,-4.905980110E0,9.781505809E0
3.926620427E0,-7.078862667E0,4.778903484E0,-4.760458469E0,9.778045818E0
3.931640948E0,-7.141009331E0,4.836389542E0,-4.593693733E0,9.771729641E0
3.936661469E0,-7.176499844E0,4.897294521E0,-4.424749374E0,9.750079521E0
3.941681989E0,-7.237873077E0,4.952017784E0,-4.239362240E0,9.740712449E0
3.946702510E0,-7.272509098E0,5.010046005E0,-4.075756073E0,9.726342433E0
3.951723031E0,-7.304203510E0,5.057083607E0,-3.900479555E0,9.702537003E0
3.956743552E0,-7.361641884E0,5.107405663E0,-3.727880001E0,9.704455324E0
3.961764073E0,-7.406482697E0,5.170536518E0,-3.557929039E0,9.708207500E0
3.966784594E0,-7.452939987E0,5.217808723E0,-3.376330853E0,9.704197667E0
3.971805114E0,-7.472255707E0,5.253950119E0,-3.187940121E0,9.674789890E0
3.976825635E0,-7.507474422E0,5.302834511E0,-3.007045031E0,9.670808956E0
3.981846156E0,-7.529822350E0,5.359639645E0,-2.819205284E0,9.662912613E0
3.986866677E0,-7.563088894E0,5.395683765E0,-2.653138638E0,9.661928459E0
3.991887198E0,-7.583252430E0,5.449172497E0,-2.489796162E0,9.664278723E0
3.996907719E0,-7.594964981E0,5.491446972E0,-2.305198193E0,9.651602023E0
4.001928239E0,-7.602904320E0,5.527255058E0,-2.113793373E0,9.634460286E0
4.006948760E0,-7.611782551E0,5.561273575E0,-1.906156182E0,9.617714321E0
4.011969281E0,-7.611881256E0,5.598313332E0,-1.730136395E0,9.605999186E0
4.016989802E0,-7.617441654E0,5.633509159E0,-1.538120031E0,9.598315270E0
4.022010323E0,-7.628334999E0,5.647737980E0,-1.344391346E0,9.586231128E0
4.027030844E0,-7.615808487E0,5.679148197E0,-1.139549255E0,9.568272345E0
4.032051364E0,-7.603567123E0,5.708695889E0,-9.333479404E-1,9.553773083E0
4.037071885E0,-7.577249527E0,5.731437206E0,-7.402478456E-1,9.529535651E0
4.042092406E0,-7.565423965E0,5.756931305E0,-5.220188498E-1,9.521050441E0
4.047112927E0,-7.539211273E0,5.770855904E0,-3.028667569E-1,9.499169056E0
4.052133448E0,-7.493785858E0,5.782706261E0,-9.726732969E-2,9.466043478E0
4.057153969E0,-7.467301369E0,5.797261715E0,1.138707101E-1,9.454194818E0
4.062174489E0,-7.435674667E0,5.814558029E0,3.350143731E-1,9.445135122E0
4.067195010E0,-7.398911953E0,5.829655647E0,5.660837889E-1,9.436590163E0
4.072215531E0,-7.356853485E0,5.837801933E0,7.735844851E-1,9.423463141E0
4.077236052E0,-7.238564968E0,5.807096958E0,9.694570303E-1,9.330543650E0
4.082256573E0,-7.135127544E0,5.769554138E0,1.148118258E0,9.247484824E0
4.087277094E0,-7.027362823E0,5.739498138E0,1.323867202E0,9.169421547E0
4.092297614E0,-6.915259838E0,5.693180084E0,1.491727114E0,9.080659000E0
4.097318135E0,-6.798962116E0,5.649589062E0,1.661106706E0,8.994610493E0
4.102338656E0,-6.668849468E0,5.613506794E0,1.841585517E0,8.909346159E0
4.107359177E0,-6.539243698E0,5.580080986E0,1.990283012E0,8.823844878E0
4.112379698E0,-6.414930344E0,5.535040379E0,2.102365017E0,8.729716030E0
4.117400219E0,-6.291049957E0,5.487956524E0,2.220811605E0,8.638690905E0
4.122420739E0,-6.125032425E0,5.429212570E0,2.340501785E0,8.512950132E0
4.127441260E0,-5.978816032E0,5.368488789E0,2.451841354E0,8.401097491E0
4.132461781E0,-5.828622818E0,5.310482502E0,2.526098728E0,8.279809366E0
4.137482302E0,-5.665119648E0,5.245478630E0,2.553986311E0,8.132125968E0
4.142502823E0,-5.483826160E0,5.192442894E0,2.521353245E0,7.961848702E0
4.147523344E0,-5.161915779E0,4.884109497E0,6.488177776E-1,7.135885691E0
4.152543864E0,9.967284203E-1,-4.102587223E0,-2.837522125E1,2.868759088E1
4.157564385E0,1.519382000E1,-3.221274567E1,-1.011103134E2,1.071998537E2
4.162584906E0,1.747603226E1,-6.612078857E1,-1.459195862E2,1.611517794E2
4.167605427E0,1.358332729E1,-1.065837860E2,-1.514171295E2,1.856657139E2
4.172625948E0,9.253261566E0,-1.267562332E2,-1.509327545E2,1.973156403E2
4.177646469E0,1.902847672E1,-1.102690964E2,-1.035651703E2,1.524700005E2
4.182666989E0,2.724944687E1,-6.120077133E1,-5.658481216E1,8.769211900E1
4.187687510E0,2.369517708E1,-7.787713051E0,-1.252891731E1,2.791207016E1
4.192708031E0,1.361601639E1,2.491810799E1,1.195225239E0,2.842070673E1
4.197728552E0,4.221814632E0,3.258027267E1,-5.360954762E0,3.328720058E1
4.202749073E0,-3.465389490E0,2.884633446E1,-9.442314148E0,3.054958645E1
4.207769594E0,-8.234333038E0,2.315423965E1,-8.808113098E0,2.610566818E1
4.212790114E0,-1.028380966E1,1.788326073E1,-4.924600124E0,2.120894721E1
4.217810635E0,-1.026704597E1,1.288987732E1,-1.102530956E0,1.651595425E1
4.222831156E0,-9.743387222E0,9.447453499E0,2.067795753E0,1.372821006E1
4.227851677E0,-9.049667358E0,6.889094830E0,3.947906017E0,1.203918888E1
4.232872198E0,-8.346313477E0,4.746393204E0,4.716358662E0,1.069734715E1
4.237892719E0,-7.753255367E0,3.059652328E0,5.213207245E0,9.831173426E0
4.242913239E0,-7.395059586E0,2.047857046E0,5.219635487E0,9.280367416E0
4.247933760E0,-7.191767216E0,1.726267099E0,4.895054340E0,8.869220416E0
4.252954281E0,-7.099789619E0,1.768138647E0,4.376318932E0,8.525578825E0
4.257974802E0,-7.076268673E0,1.895170689E0,3.742045403E0,8.226065528E0
4.262995323E0,-6.997210503E0,1.987484694E0,3.290639877E0,7.983693445E0
4.268015844E0,-6.806132317E0,2.025609255E0,2.812628984E0,7.637893150E0
4.273036364E0,-6.666594505E0,2.085803986E0,2.376164198E0,7.378361394E0
4.278056885E0,-6.526803970E0,2.134321213E0,2.001242161E0,7.152584658E0
4.283077406E0,-6.363623619E0,2.171326399E0,1.544864178E0,6.899055676E0
4.288097927E0,-6.144475937E0,2.172679901E0,1.179746389E0,6.623211006E0
4.293118448E0,-5.789062023E0,2.104748249E0,8.668538332E-1,6.220501577E0
4.298138969E0,-5.016524315E0,1.784922838E0,5.657243729E-1,5.354578397E0
4.303159489E0,-3.589515209E0,1.082160473E0,3.828065395E-1,3.768584824E0
4.308180010E0,-1.906637669E0,4.168701172E-2,2.166924179E-1,1.919364637E0
4.313200531E0,-7.996792793E-1,-1.023027658E0,9.578436613E-2,1.302016584E0
4.318221052E0,-6.095247269E-1,-1.834941626E0,-1.630130410E-1,1.940387697E0
4.323241573E0,-9.682884216E-1,-2.331390619E0,-5.851778984E-1,2.591408470E0
4.328262094E0,-1.508858204E0,-2.468512774E0,-9.845301509E-1,3.056060865E0
4.333282614E0,-2.108848095E0,-2.317253590E0,-1.395593166E0,3.429954048E0
4.338303135E0,-2.823152542E0,-1.877063274E0,-1.815639019E0,3.845790148E0
4.343323656E0,-3.778218508E0,-1.151995897E0,-2.246980906E0,4.544331945E0
4.348344177E0,-4.856485367E0,-2.508146763E-1,-2.777338266E0,5.600175530E0
4.353364698E0,-5.907631397E0,6.603918076E-1,-3.350172758E0,6.823480312E0
4.358385219E0,-6.806178570E0,1.525969028E0,-3.951282263E0,8.016562837E0
4.363405739E0,-7.518413544E0,2.270961285E0,-4.547337532E0,9.075355971E0
4.368426260E0,-8.020544052E0,2.882301807E0,-5.072145462E0,9.917834955E0
4.373446781E0,-8.308467865E0,3.322665691E0,-5.579278946E0,1.054509835E1
4.378467302E0,-8.425966263E0,3.636194229E0,-6.017285824E0,1.097390289E1
4.383487823E0,-8.369691849E0,3.861592770E0,-6.392135620E0,1.121708688E1
4.388508344E0,-8.074478149E0,3.975039482E0,-6.762579918E0,1.125746967E1
4.393528864E0,-7.629109383E0,3.991176844E0,-7.057954788E0,1.113317243E1
4.398549385E0,-7.136844635E0,3.934235096E0,-7.361014366E0,1.098167973E1
4.403569906E0,-6.639389992E0,3.781004429E0,-7.606173515E0,1.078106532E1
4.408590427E0,-6.140050411E0,3.570111752E0,-7.723737717E0,1.049295198E1
4.413610948E0,-5.589823246E0,3.325986385E0,-7.859536171E0,1.020199089E1
4.418631469E0,-4.956095695E0,3.044986486E0,-7.968049049E0,9.865324774E0
4.423651989E0,-4.514756680E0,2.799204826E0,-6.895439148E0,8.704346993E0
4.428672510E0,-6.564364910E0,3.309546232E0,1.013376904E1,1.251947514E1
4.433693031E0,-1.743529892E1,6.160881519E0,5.265871811E1,5.581117005E1
4.438713552E0,-2.783083153E1,4.151784420E0,7.715878296E1,8.212959445E1
4.443734073E0,-3.089554977E1,-2.343959808E0,7.239655304E1,7.874827005E1
4.448754594E0,-2.745298386E1,-7.885997772E0,5.170005035E1,5.906564560E1
4.453775114E0,-2.179274940E1,-9.035777092E0,2.785297012E1,3.650146763E1
4.458795635E0,-1.345950890E1,-4.495648384E0,-1.124354362E0,1.423493614E1
4.463816156E0,-2.481049299E0,4.014879704E0,-2.691416359E1,2.732484339E1
4.468836677E0,3.747177601E0,1.275813293E1,-2.690226746E1,3.000905347E1
4.473857198E0,2.870476961E0,1.416766644E1,-1.346061707E1,1.975223081E1
4.478877719E0,1.205075860E0,9.346181870E0,-5.648933411E0,1.098698194E1
4.483898239E0,-1.694444120E-1,5.383559704E0,-3.641588688E0,6.501737819E0
4.488918760E0,-1.003048182E0,3.223552465E0,-3.880809307E0,5.143741540E0
4.493939281E0,-1.283525467E0,2.009136677E0,-4.205763817E0,4.834513119E0
4.498959802E0,-9.198629260E-1,5.909104943E-1,-3.721500874E0,3.878774519E0
4.503980323E0,-1.705649197E-1,-1.169816732E0,-1.760051250E0,2.120222626E0
4.509000844E0,3.361310661E-1,-2.163863659E0,7.805690765E-1,2.324774852E0
4.514021364E0,5.656083822E-1,-2.473746538E0,2.586850166E0,3.623689909E0
4.519041885E0,7.354796529E-1,-2.524955034E0,3.246501923E0,4.178050141E0
4.524062406E0,6.888486147E-1,-2.296947002E0,2.650101662E0,3.574005703E0
4.529082927E0,4.328325391E-1,-1.846651316E0,1.392313957E0,2.352871277E0
4.534103448E0,1.411137879E-1,-1.354722500E0,1.343555450E-1,1.368662692E0
4.539123969E0,-1.079846770E-1,-7.919591069E-1,-6.403818130E-1,1.024182007E0
4.544144489E0,-2.168610096E-1,-3.319584727E-1,-6.980724335E-1,8.028264118E-1
4.549165010E0,-2.643652856E-1,-6.342637539E-2,-3.123226166E-1,4.140740588E-1
4.554185531E0,-3.428005576E-1,4.358172417E-2,3.918132782E-1,5.224262952E-1
4.559206052E0,-5.056300759E-1,-2.928084135E-2,1.327874184E0,1.421185769E0
4.564226573E0,-8.053004742E-1,-3.153959513E-1,2.295078278E0,2.452624668E0
4.569247094E0,-1.224838257E0,-7.191061974E-1,3.409111977E0,3.693154065E0
4.574267614E0,-1.714125514E0,-1.102244616E0,4.403488159E0,4.852203359E0
4.579288135E0,-1.974572897E0,-1.578169823E0,4.366673470E0,5.045532212E0
4.584308656E0,-1.647843480E0,-1.980553865E0,3.276782036E0,4.168366858E0
4.589329177E0,-5.920758247E-1,-1.865690231E0,1.774754524E0,2.642178541E0
4.594349698E0,9.420958161E-1,-1.121824384E0,1.028347015E-1,1.468539904E0
4.599370219E0,2.085150003E0,1.124137267E-1,-1.376852989E0,2.501241999E0
4.604390739E0,2.075738430E0,1.627267599E0,-2.421101570E0,3.580282486E0
4.609411260E0,1.236170530E0,2.981124640E0,-3.073412895E0,4.456578118E0
4.614431781E0,4.461593032E-1,3.494604349E0,-3.539715290E0,4.994086705E0
4.619452302E0,-3.655785322E-2,2.881156921E0,-3.853467464E0,4.811612327E0
4.624472823E0,-3.750438690E-1,1.954463720E0,-3.536242962E0,4.057782723E0
4.629493344E0,-5.571426749E-1,1.217049003E0,-2.435313702E0,2.778915087E0
4.634513864E0,-3.716089129E-1,5.617890954E-1,-4.554700851E-1,8.131132580E-1
4.639534385E0,-3.728032112E-3,-7.022087276E-2,1.933950424E0,1.935228439E0
4.644554906E0,1.679947674E-1,-6.536482573E-1,3.890861511E0,3.948959557E0
4.649575427E0,8.015251160E-2,-1.145766973E0,5.018734932E0,5.148485865E0
4.654595948E0,-1.532584727E-1,-1.409736633E0,5.150971413E0,5.342597873E0
4.659616469E0,-4.689378738E-1,-1.383209467E0,4.432027817E0,4.666480658E0
4.664636989E0,-7.251739502E-1,-1.078744292E0,3.254988670E0,3.504927638E0
