t,x,y,z
0.46375,-0.000761412,-0.000790386,-0.00536187
0.465,-0.000693471,-0.000297392,-0.0113556
0.46625,-0.000625529,0.000195602,-0.0173494
0.4675,-0.000219891,0.000555118,-0.0205746
0.46875,0.000188745,0.000913449,-0.0237754
0.47,0.000113798,0.000677135,-0.0184321
0.47125,2.61458e-05,0.000425198,-0.0128644
0.4725,0.000268969,0.000100227,-0.0129398
0.47375,0.000526425,-0.000227978,-0.0132651
0.475,0.000443188,-6.84346e-06,-0.0145426
0.47625,0.000338513,0.000248859,-0.0158801
0.4775,-0.000174348,-0.000250518,-0.0209544
0.47875,-0.000720783,-0.000812,-0.0263362
0.48,-0.000584792,-0.000389396,-0.028296
0.48125,-0.000378993,0.000133873,-0.0299058
0.4825,-0.000454781,0.00104172,-0.0238744
0.48375,-0.00056523,0.0019969,-0.0169025
0.485,-0.000706799,0.00144569,-0.0142975
0.48625,-0.000852903,0.000674948,-0.012329
0.4875,2.73036e-05,0.000100516,-0.015947
0.48875,0.00108016,-0.000440891,-0.0205048
0.49,0.00101244,-0.000335722,-0.0237392
0.49125,0.000730005,-0.000106661,-0.0267201
0.4925,-0.000445673,0.000567698,-0.0268273
0.49375,-0.00181425,0.00133822,-0.026314
0.495,-0.00155805,0.00144598,-0.0250022
0.49625,-0.000909772,0.0013938,-0.0234976
0.4975,-0.000188059,0.000791944,-0.0204733
0.49875,0.000553222,4.36219e-05,-0.0170439
0.5,0.000682831,-0.000657495,-0.0171665
0.50125,0.000632611,-0.00134473,-0.0183334
0.5025,0.000312528,-0.00112757,-0.016219
0.50375,-9.42763e-05,-0.00061978,-0.0130502
0.505,-0.000332656,-1.54278e-06,-0.0101537
0.50625,-0.000512104,0.000655338,-0.00735263
0.5075,-0.000382645,0.000466273,-0.00478547
0.50875,-0.000135425,-4.52796e-05,-0.0023075
0.51,-0.000232805,-0.000239899,0.00145337
0.51125,-0.000472307,-0.000303806,0.00574334
0.5125,-0.00074976,-2.13025e-05,0.00896536
0.51375,-0.00104417,0.000415964,0.0117103
0.515,-0.000801032,0.000695098,0.0149498
0.51625,-0.000299317,0.000898165,0.0184273
0.5175,8.51108e-05,0.000886294,0.0181787
0.51875,0.000408903,0.000763303,0.0160038
0.52,0.000376382,0.00080475,0.0153393
0.52125,0.000145514,0.000937734,0.0155155
0.5225,0.00012646,0.000719375,0.018964
0.52375,0.000234169,0.00029075,0.0243708
0.525,0.000283609,-0.000180544,0.0281152
0.52625,0.000295732,-0.000679164,0.030795
0.5275,0.000143009,-0.000655302,0.0301795
0.52875,-0.000122948,-0.000272543,0.0273005
0.53,-0.000483929,8.82085e-05,0.023404
0.53125,-0.000914857,0.00043276,0.0187586
0.5325,-0.000758226,0.000608718,0.0161748
0.53375,-0.000138442,0.000651778,0.0152161
0.535,0.000255521,0.000513463,0.0160257
0.53625,0.000458966,0.000222128,0.0183273
0.5375,0.000216393,0.000142735,0.0193853
0.53875,-0.000428748,0.000254639,0.019321
0.54,-0.000375673,0.000467537,0.0171274
0.54125,0.000353628,0.000778249,0.0128715
0.5425,0.000633722,0.00073679,0.00988876
0.54375,0.000448513,0.000330543,0.00822479
0.545,0.000277894,-0.000118121,0.00665243
0.54625,0.000123439,-0.000613779,0.00518156
0.5475,0.000214765,-0.000775785,0.00282913
0.54875,0.000598358,-0.000541032,-0.000571621
0.55,0.000597011,-0.000200907,-0.00379872
0.55125,0.000105742,0.000273327,-0.0068048
0.5525,-0.000257853,0.000572293,-0.00922102
0.55375,-0.000446864,0.000631596,-0.0108306
0.555,-0.000513649,0.0006097,-0.0110876
0.55625,-0.000401313,0.000468809,-0.00936217
0.5575,-0.000275765,0.000375741,-0.00649136
0.55875,-0.000129377,0.000358105,-0.00181388
0.56,0.000117853,0.000180638,0.00266166
0.56125,0.00053532,-0.000266648,0.0067963
0.5625,0.000868676,-0.000733008,0.00815086
0.56375,0.00104934,-0.00123399,0.0044587
0.565,0.00122099,-0.0013356,0.000200602
0.56625,0.00137499,-0.000656406,-0.00516393
0.5675,0.0013131,-0.000168343,-0.00931603
0.56875,0.000795789,-8.34604e-05,-0.0109106
0.57,0.000214609,-6.64541e-05,-0.0121289
0.57125,-0.000512243,-0.000204262,-0.0124893
0.5725,-0.000937,-0.000135856,-0.0128376
0.57375,-0.000617818,0.000440373,-0.0131562
0.575,-0.000230253,0.000718039,-0.0131792
0.57625,0.000340336,0.00019661,-0.0124111
0.5775,0.000713485,-0.000246242,-0.0122016
0.57875,0.000510405,-0.000459767,-0.0136219
0.58,0.000350289,-0.000416537,-0.0152533
0.58125,0.000327423,0.000446934,-0.0175591
0.5825,0.000338674,0.0011101,-0.0193405
0.58375,0.000469761,0.00106965,-0.0192799
0.585,0.000440155,0.000945303,-0.0198658
0.58625,-0.000213397,0.000495169,-0.0229616
0.5875,-0.000757915,0.000174867,-0.0252005
0.58875,-0.000831502,0.000415331,-0.0237391
0.59,-0.000802376,0.000594374,-0.0210485
0.59125,-0.000276012,0.000476066,-0.0124077
0.5925,0.000219507,0.000282115,-0.00473177
0.59375,0.000546097,-0.000326109,-0.00233959
0.595,0.000722456,-0.000881516,-0.000418844
0.59625,-4.27456e-05,-0.00110589,-0.00145274
0.5975,-0.000725919,-0.00128863,-0.00209175
0.59875,-0.000812076,-0.00116831,0.000143266
0.6,-0.000806909,-0.00105894,0.00202391
0.60125,-1.495e-05,-0.0010439,0.000851508
0.6025,0.000670098,-0.00100437,-0.000218511
0.60375,0.000224652,-0.000705774,-0.000205912
0.605,-0.00022119,-0.000373733,-0.000120351
0.60625,-0.000672335,0.000405392,0.000940562
0.6075,-0.0010459,0.00114852,0.00205039
0.60875,-2.77373e-05,0.00124592,0.00403776
0.61,0.000958622,0.00130897,0.00605401
0.61125,0.00107325,0.000430919,0.00886169
0.6125,0.00117125,-0.000438461,0.0116248
0.61375,0.000381858,-0.000845078,0.0120082
0.615,-0.00040681,-0.00125013,0.012394
0.61625,-0.000896648,-0.00100421,0.0137828
0.6175,-0.00138649,-0.00075828,0.0151715
0.61875,-0.00131616,-0.000578222,0.0143325
0.62,-0.00123765,-0.000399127,0.013461
0.62125,-0.000967647,-8.43896e-05,0.0137042
0.6225,-0.000691477,0.000234716,0.0139833
0.62375,-0.000394123,-0.000135721,0.015231
0.625,-9.57013e-05,-0.000540924,0.0165276
0.62625,0.000205064,-0.000198298,0.0127751
0.6275,0.000505991,0.000196144,0.00867281
0.62875,0.000316067,0.000682547,0.00596958
0.63,8.25297e-05,0.00117712,0.00339066
0.63125,0.000397872,0.000611741,0.00487109
0.6325,0.000772579,-6.82769e-05,0.00679056
0.63375,0.000616063,-0.000484112,0.0103727
0.635,0.000390926,-0.00086582,0.0141696
0.63625,0.000107111,-0.000699553,0.0157608
0.6375,-0.000185566,-0.000450535,0.0170189
0.63875,8.46855e-05,-0.000134357,0.0163641
0.64,0.000452723,0.000193486,0.0153771
0.64125,0.000324713,0.000281736,0.0136086
0.6425,9.88243e-05,0.000322708,0.011686
0.64375,3.69797e-05,0.000455808,0.0125234
0.645,1.1536e-05,0.00060935,0.0139731
0.64625,-0.000210291,0.000774122,0.0169725
0.6475,-0.00048048,0.00094166,0.0203535
0.64875,-0.00077232,0.000527822,0.0160049
0.65,-0.00107007,-4.46795e-05,0.00954679
0.65125,-0.000445361,-0.000232048,0.00204899
0.6525,0.000456758,-0.000303597,-0.00576147
0.65375,0.000354807,0.000118205,-0.0121029
0.655,-7.82741e-05,0.000702709,-0.01796
0.65625,-0.000720151,0.000365815,-0.018688
0.6575,-0.00143723,-0.000302943,-0.0175686
0.65875,-0.000832948,-0.000871056,-0.0157882
0.66,0.000289285,-0.00139972,-0.0137486
0.66125,0.000712811,-0.000875193,-0.0140841
0.6625,0.000839167,9.72651e-05,-0.0154298
0.66375,0.000247757,0.000385405,-0.0152309
0.665,-0.000674028,0.000358566,-0.014321
0.66625,-0.000780525,4.97632e-05,-0.0134818
0.6675,-0.00048328,-0.000398672,-0.0126775
0.66875,7.77342e-05,-0.000204338,-0.0105649
0.67,0.000779534,0.000333069,-0.00775412
0.67125,0.000915935,0.000760265,-0.00648353
0.6725,0.000727624,0.00112417,-0.00609751
0.67375,0.000394673,0.000740661,-0.00508993
0.675,-2.75315e-05,-0.000104049,-0.0036988
0.67625,1.69837e-05,-0.000771987,-0.003036
0.6775,0.000370577,-0.00132286,-0.00285553
0.67875,0.000618685,-0.00107016,-0.0063758
0.68,0.000792146,-0.000248805,-0.0125149
0.68125,0.000497767,-8.94907e-05,-0.0176539
0.6825,-0.000151275,-0.000432059,-0.0220346
0.68375,-0.000555797,-0.000444886,-0.0203312
0.685,-0.00076251,-0.000190963,-0.0137059
0.68625,-0.00065597,0.00018243,-0.00749142
0.6875,-0.000278258,0.000659242,-0.00163269
0.68875,0.000272562,0.000688268,-0.00157737
0.69,0.000983684,0.000302626,-0.00689624
0.69125,0.00117547,0.000161451,-0.0113763
0.6925,0.000854515,0.000261635,-0.0150281
0.69375,0.000412045,0.000607823,-0.0154108
0.695,-0.000158738,0.00121377,-0.0123415
0.69625,-0.000554429,0.00136173,-0.00746718
0.6975,-0.000752356,0.000992381,-0.000554035
0.69875,-0.000628666,0.000433489,0.00409563
0.7,-0.000116306,-0.000354465,0.00600992
0.70125,0.000430924,-0.000777121,0.00553916
0.7025,0.00102326,-0.000727235,0.00198315
0.70375,0.00105906,-0.000384685,-0.000960342
0.705,0.000323779,0.000363352,-0.00305518
0.70625,-0.000202725,0.000907699,-0.00420762
0.7075,-0.000419177,0.00114955,-0.00396053
0.70875,-0.000510022,0.00113817,-0.00251008
0.71,-0.000400729,0.00072331,0.000857746
