 (3.121250+0.000000j), (-0.000135+0.000000j), (0.000750+0.000000j), (-1.181909-0.000000j)
 (3.122500+0.000000j), (-0.000146+0.000000j), (0.000752+0.000000j), (-1.181779+0.000000j)
 (3.123750+0.000000j), (-0.000155+0.000000j), (0.000753+0.000000j), (-1.181647-0.000000j)
 (3.125000+0.000000j), (-0.000164+0.000000j), (0.000751-0.000000j), (-1.181506-0.000000j)
 (3.126250+0.000000j), (-0.000172+0.000000j), (0.000748+0.000000j), (-1.181374+0.000000j)
 (3.127500+0.000000j), (-0.000177+0.000000j), (0.000743+0.000000j), (-1.181247+0.000000j)
 (3.128750+0.000000j), (-0.000179+0.000000j), (0.000738+0.000000j), (-1.181144+0.000000j)
 (3.130000+0.000000j), (-0.000178+0.000000j), (0.000737+0.000000j), (-1.181045+0.000000j)
 (3.131250+0.000000j), (-0.000177+0.000000j), (0.000742-0.000000j), (-1.180959+0.000000j)
 (3.132500+0.000000j), (-0.000174+0.000000j), (0.000750+0.000000j), (-1.180873+0.000000j)
 (3.133750+0.000000j), (-0.000170+0.000000j), (0.000757-0.000000j), (-1.180799+0.000000j)
 (3.135000+0.000000j), (-0.000162+0.000000j), (0.000762+0.000000j), (-1.180708+0.000000j)
 (3.136250+0.000000j), (-0.000148-0.000000j), (0.000760+0.000000j), (-1.180603+0.000000j)
 (3.137500+0.000000j), (-0.000134+0.000000j), (0.000756+0.000000j), (-1.180464+0.000000j)
 (3.138750+0.000000j), (-0.000124+0.000000j), (0.000751+0.000000j), (-1.180297+0.000000j)
 (3.140000+0.000000j), (-0.000119+0.000000j), (0.000748+0.000000j), (-1.180098+0.000000j)
 (3.141250+0.000000j), (-0.000124+0.000000j), (0.000749-0.000000j), (-1.179885+0.000000j)
 (3.142500+0.000000j), (-0.000133+0.000000j), (0.000751+0.000000j), (-1.179650+0.000000j)
 (3.143750+0.000000j), (-0.000145+0.000000j), (0.000751+0.000000j), (-1.179413+0.000000j)
 (3.145000+0.000000j), (-0.000157+0.000000j), (0.000749+0.000000j), (-1.179177+0.000000j)
 (3.146250+0.000000j), (-0.000164+0.000000j), (0.000742+0.000000j), (-1.178975-0.000000j)
 (3.147500+0.000000j), (-0.000166+0.000000j), (0.000733+0.000000j), (-1.178786+0.000000j)
 (3.148750+0.000000j), (-0.000163+0.000000j), (0.000725+0.000000j), (-1.178626+0.000000j)
 (3.150000+0.000000j), (-0.000159+0.000000j), (0.000720-0.000000j), (-1.178491+0.000000j)
 (3.151250+0.000000j), (-0.000159+0.000000j), (0.000722-0.000000j), (-1.178410+0.000000j)
 (3.152500+0.000000j), (-0.000163+0.000000j), (0.000726-0.000000j), (-1.178359+0.000000j)
 (3.153750+0.000000j), (-0.000172+0.000000j), (0.000731+0.000000j), (-1.178356+0.000000j)
 (3.155000+0.000000j), (-0.000181+0.000000j), (0.000736+0.000000j), (-1.178358+0.000000j)
 (3.156250+0.000000j), (-0.000184+0.000000j), (0.000740+0.000000j), (-1.178357+0.000000j)
 (3.157500+0.000000j), (-0.000183+0.000000j), (0.000743-0.000000j), (-1.178328-0.000000j)
 (3.158750+0.000000j), (-0.000178+0.000000j), (0.000744-0.000000j), (-1.178260+0.000000j)
 (3.160000+0.000000j), (-0.000172+0.000000j), (0.000744+0.000000j), (-1.178160+0.000000j)
 (3.161250+0.000000j), (-0.000165+0.000000j), (0.000745+0.000000j), (-1.178047-0.000000j)
 (3.162500+0.000000j), (-0.000159+0.000000j), (0.000745+0.000000j), (-1.177922+0.000000j)
 (3.163750+0.000000j), (-0.000157+0.000000j), (0.000748+0.000000j), (-1.177815+0.000000j)
 (3.165000+0.000000j), (-0.000157+0.000000j), (0.000749+0.000000j), (-1.177704+0.000000j)
 (3.166250+0.000000j), (-0.000159+0.000000j), (0.000748+0.000000j), (-1.177599+0.000000j)
 (3.167500+0.000000j), (-0.000160+0.000000j), (0.000746+0.000000j), (-1.177486+0.000000j)
 (3.168750+0.000000j), (-0.000159+0.000000j), (0.000740+0.000000j), (-1.177379+0.000000j)
 (3.170000+0.000000j), (-0.000158+0.000000j), (0.000733+0.000000j), (-1.177268+0.000000j)
 (3.171250+0.000000j), (-0.000161+0.000000j), (0.000727+0.000000j), (-1.177173+0.000000j)
 (3.172500+0.000000j), (-0.000165+0.000000j), (0.000723+0.000000j), (-1.177076+0.000000j)
 (3.173750+0.000000j), (-0.000170+0.000000j), (0.000723+0.000000j), (-1.176996+0.000000j)
 (3.175000+0.000000j), (-0.000173+0.000000j), (0.000726+0.000000j), (-1.176903+0.000000j)
 (3.176250+0.000000j), (-0.000173+0.000000j), (0.000730+0.000000j), (-1.176797+0.000000j)
 (3.177500+0.000000j), (-0.000173+0.000000j), (0.000734+0.000000j), (-1.176664+0.000000j)
 (3.178750+0.000000j), (-0.000177+0.000000j), (0.000734+0.000000j), (-1.176511+0.000000j)
 (3.180000+0.000000j), (-0.000182+0.000000j), (0.000734+0.000000j), (-1.176333+0.000000j)
 (3.181250+0.000000j), (-0.000181+0.000000j), (0.000735+0.000000j), (-1.176145-0.000000j)
 (3.182500+0.000000j), (-0.000176+0.000000j), (0.000738+0.000000j), (-1.175949+0.000000j)
 (3.183750+0.000000j), (-0.000165+0.000000j), (0.000742+0.000000j), (-1.175773+0.000000j)
 (3.185000+0.000000j), (-0.000155+0.000000j), (0.000747+0.000000j), (-1.175599+0.000000j)
 (3.186250+0.000000j), (-0.000151+0.000000j), (0.000751+0.000000j), (-1.175433+0.000000j)
 (3.187500+0.000000j), (-0.000152+0.000000j), (0.000754-0.000000j), (-1.175267-0.000000j)
 (3.188750+0.000000j), (-0.000154+0.000000j), (0.000757-0.000000j), (-1.175119-0.000000j)
 (3.190000+0.000000j), (-0.000156+0.000000j), (0.000759-0.000000j), (-1.174974+0.000000j)
 (3.191250+0.000000j), (-0.000157-0.000000j), (0.000755-0.000000j), (-1.174846-0.000000j)
 (3.192500+0.000000j), (-0.000158+0.000000j), (0.000748+0.000000j), (-1.174720+0.000000j)
 (3.193750+0.000000j), (-0.000161+0.000000j), (0.000739+0.000000j), (-1.174609+0.000000j)
 (3.195000+0.000000j), (-0.000165+0.000000j), (0.000731+0.000000j), (-1.174501+0.000000j)
 (3.196250+0.000000j), (-0.000171+0.000000j), (0.000725+0.000000j), (-1.174418+0.000000j)
 (3.197500+0.000000j), (-0.000177+0.000000j), (0.000723-0.000000j), (-1.174333+0.000000j)
 (3.198750+0.000000j), (-0.000180+0.000000j), (0.000725+0.000000j), (-1.174246+0.000000j)
 (3.200000+0.000000j), (-0.000180+0.000000j), (0.000728+0.000000j), (-1.174141+0.000000j)
 (3.201250+0.000000j), (-0.000174+0.000000j), (0.000728+0.000000j), (-1.174033+0.000000j)
 (3.202500+0.000000j), (-0.000167+0.000000j), (0.000726+0.000000j), (-1.173910+0.000000j)
 (3.203750+0.000000j), (-0.000160+0.000000j), (0.000721-0.000000j), (-1.173784-0.000000j)
 (3.205000+0.000000j), (-0.000156+0.000000j), (0.000716+0.000000j), (-1.173651+0.000000j)
 (3.206250+0.000000j), (-0.000157+0.000000j), (0.000718+0.000000j), (-1.173542+0.000000j)
 (3.207500+0.000000j), (-0.000160+0.000000j), (0.000723+0.000000j), (-1.173436+0.000000j)
 (3.208750+0.000000j), (-0.000163+0.000000j), (0.000728+0.000000j), (-1.173338+0.000000j)
 (3.210000+0.000000j), (-0.000165+0.000000j), (0.000730+0.000000j), (-1.173231+0.000000j)
 (3.211250+0.000000j), (-0.000163+0.000000j), (0.000725-0.000000j), (-1.173130+0.000000j)
 (3.212500+0.000000j), (-0.000160-0.000000j), (0.000719-0.000000j), (-1.173023-0.000000j)
 (3.213750+0.000000j), (-0.000157+0.000000j), (0.000720+0.000000j), (-1.172931+0.000000j)
 (3.215000+0.000000j), (-0.000155+0.000000j), (0.000726-0.000000j), (-1.172829+0.000000j)
 (3.216250+0.000000j), (-0.000153+0.000000j), (0.000736+0.000000j), (-1.172710+0.000000j)
 (3.217500+0.000000j), (-0.000153+0.000000j), (0.000746-0.000000j), (-1.172564+0.000000j)
 (3.218750+0.000000j), (-0.000153+0.000000j), (0.000748+0.000000j), (-1.172415+0.000000j)
 (3.220000+0.000000j), (-0.000152+0.000000j), (0.000746+0.000000j), (-1.172255+0.000000j)
 (3.221250+0.000000j), (-0.000149+0.000000j), (0.000747-0.000000j), (-1.172102+0.000000j)
 (3.222500+0.000000j), (-0.000143+0.000000j), (0.000753-0.000000j), (-1.171943+0.000000j)
 (3.223750+0.000000j), (-0.000139+0.000000j), (0.000762+0.000000j), (-1.171785+0.000000j)
 (3.225000+0.000000j), (-0.000137+0.000000j), (0.000771+0.000000j), (-1.171613-0.000000j)
 (3.226250+0.000000j), (-0.000140+0.000000j), (0.000772+0.000000j), (-1.171433+0.000000j)
 (3.227500+0.000000j), (-0.000148+0.000000j), (0.000768-0.000000j), (-1.171241+0.000000j)
 (3.228750+0.000000j), (-0.000155+0.000000j), (0.000762+0.000000j), (-1.171072+0.000000j)
 (3.230000+0.000000j), (-0.000162+0.000000j), (0.000758+0.000000j), (-1.170918+0.000000j)
 (3.231250+0.000000j), (-0.000169+0.000000j), (0.000754+0.000000j), (-1.170797-0.000000j)
 (3.232500+0.000000j), (-0.000173+0.000000j), (0.000752+0.000000j), (-1.170693+0.000000j)
 (3.233750+0.000000j), (-0.000175+0.000000j), (0.000754+0.000000j), (-1.170612+0.000000j)
 (3.235000+0.000000j), (-0.000174+0.000000j), (0.000760+0.000000j), (-1.170542+0.000000j)
 (3.236250+0.000000j), (-0.000173+0.000000j), (0.000765-0.000000j), (-1.170499-0.000000j)
 (3.237500+0.000000j), (-0.000173+0.000000j), (0.000768-0.000000j), (-1.170467-0.000000j)
 (3.238750+0.000000j), (-0.000174+0.000000j), (0.000765+0.000000j), (-1.170448+0.000000j)
 (3.240000+0.000000j), (-0.000175+0.000000j), (0.000758+0.000000j), (-1.170417+0.000000j)
 (3.241250+0.000000j), (-0.000174+0.000000j), (0.000753+0.000000j), (-1.170361+0.000000j)
 (3.242500+0.000000j), (-0.000172+0.000000j), (0.000752+0.000000j), (-1.170263+0.000000j)
 (3.243750+0.000000j), (-0.000170+0.000000j), (0.000757+0.000000j), (-1.170150+0.000000j)
 (3.245000+0.000000j), (-0.000172+0.000000j), (0.000764+0.000000j), (-1.170020+0.000000j)
 (3.246250+0.000000j), (-0.000174+0.000000j), (0.000768+0.000000j), (-1.169914+0.000000j)
 (3.247500+0.000000j), (-0.000175+0.000000j), (0.000765+0.000000j), (-1.169821+0.000000j)
 (3.248750+0.000000j), (-0.000171+0.000000j), (0.000757+0.000000j), (-1.169731-0.000000j)
 (3.250000+0.000000j), (-0.000162+0.000000j), (0.000747-0.000000j), (-1.169621+0.000000j)
 (3.251250+0.000000j), (-0.000153+0.000000j), (0.000740+0.000000j), (-1.169487-0.000000j)
 (3.252500+0.000000j), (-0.000146+0.000000j), (0.000738+0.000000j), (-1.169322+0.000000j)
 (3.253750+0.000000j), (-0.000144+0.000000j), (0.000742+0.000000j), (-1.169169+0.000000j)
 (3.255000+0.000000j), (-0.000146+0.000000j), (0.000750+0.000000j), (-1.169028+0.000000j)
 (3.256250+0.000000j), (-0.000150+0.000000j), (0.000756+0.000000j), (-1.168899+0.000000j)
 (3.257500+0.000000j), (-0.000155+0.000000j), (0.000757+0.000000j), (-1.168761+0.000000j)
 (3.258750+0.000000j), (-0.000161+0.000000j), (0.000753+0.000000j), (-1.168618+0.000000j)
 (3.260000+0.000000j), (-0.000167+0.000000j), (0.000744-0.000000j), (-1.168455+0.000000j)
 (3.261250+0.000000j), (-0.000172+0.000000j), (0.000737+0.000000j), (-1.168303+0.000000j)
 (3.262500+0.000000j), (-0.000175+0.000000j), (0.000735-0.000000j), (-1.168153+0.000000j)
 (3.263750+0.000000j), (-0.000177+0.000000j), (0.000737+0.000000j), (-1.168008-0.000000j)
 (3.265000+0.000000j), (-0.000178+0.000000j), (0.000743+0.000000j), (-1.167850+0.000000j)
 (3.266250+0.000000j), (-0.000179+0.000000j), (0.000747+0.000000j), (-1.167705+0.000000j)
 (3.267500+0.000000j), (-0.000181+0.000000j), (0.000747+0.000000j), (-1.167560+0.000000j)
 (3.268750+0.000000j), (-0.000183+0.000000j), (0.000747+0.000000j), (-1.167408+0.000000j)
 (3.270000+0.000000j), (-0.000185+0.000000j), (0.000749-0.000000j), (-1.167225+0.000000j)
 (3.271250+0.000000j), (-0.000184+0.000000j), (0.000752+0.000000j), (-1.167033+0.000000j)
 (3.272500+0.000000j), (-0.000177+0.000000j), (0.000757+0.000000j), (-1.166828+0.000000j)
 (3.273750+0.000000j), (-0.000167+0.000000j), (0.000758-0.000000j), (-1.166668+0.000000j)
 (3.275000+0.000000j), (-0.000157+0.000000j), (0.000753+0.000000j), (-1.166567+0.000000j)
 (3.276250+0.000000j), (-0.000151+0.000000j), (0.000747+0.000000j), (-1.166523+0.000000j)
 (3.277500+0.000000j), (-0.000154+0.000000j), (0.000742+0.000000j), (-1.166513+0.000000j)
 (3.278750+0.000000j), (-0.000160+0.000000j), (0.000741+0.000000j), (-1.166500+0.000000j)
 (3.280000+0.000000j), (-0.000167+0.000000j), (0.000746+0.000000j), (-1.166432+0.000000j)
 (3.281250+0.000000j), (-0.000174+0.000000j), (0.000754+0.000000j), (-1.166316+0.000000j)
 (3.282500+0.000000j), (-0.000181+0.000000j), (0.000764+0.000000j), (-1.166122-0.000000j)
 (3.283750+0.000000j), (-0.000186+0.000000j), (0.000774+0.000000j), (-1.165895+0.000000j)
 (3.285000+0.000000j), (-0.000187+0.000000j), (0.000783+0.000000j), (-1.165636+0.000000j)
 (3.286250+0.000000j), (-0.000185+0.000000j), (0.000788+0.000000j), (-1.165389-0.000000j)
 (3.287500+0.000000j), (-0.000178+0.000000j), (0.000788-0.000000j), (-1.165164-0.000000j)
 (3.288750+0.000000j), (-0.000172+0.000000j), (0.000784+0.000000j), (-1.164981+0.000000j)
 (3.290000+0.000000j), (-0.000168+0.000000j), (0.000774+0.000000j), (-1.164842+0.000000j)
 (3.291250+0.000000j), (-0.000165+0.000000j), (0.000766+0.000000j), (-1.164745+0.000000j)
 (3.292500+0.000000j), (-0.000162+0.000000j), (0.000765+0.000000j), (-1.164675+0.000000j)
 (3.293750+0.000000j), (-0.000161+0.000000j), (0.000767+0.000000j), (-1.164641+0.000000j)
 (3.295000+0.000000j), (-0.000162+0.000000j), (0.000769-0.000000j), (-1.164630+0.000000j)
 (3.296250+0.000000j), (-0.000166+0.000000j), (0.000769+0.000000j), (-1.164634+0.000000j)
 (3.297500+0.000000j), (-0.000171+0.000000j), (0.000765+0.000000j), (-1.164621+0.000000j)
 (3.298750+0.000000j), (-0.000175+0.000000j), (0.000762+0.000000j), (-1.164610+0.000000j)
 (3.300000+0.000000j), (-0.000174+0.000000j), (0.000766+0.000000j), (-1.164584+0.000000j)
 (3.301250+0.000000j), (-0.000168+0.000000j), (0.000774+0.000000j), (-1.164560+0.000000j)
 (3.302500+0.000000j), (-0.000161+0.000000j), (0.000783+0.000000j), (-1.164523-0.000000j)
 (3.303750+0.000000j), (-0.000153+0.000000j), (0.000790-0.000000j), (-1.164466-0.000000j)
 (3.305000+0.000000j), (-0.000149+0.000000j), (0.000790+0.000000j), (-1.164352+0.000000j)
 (3.306250+0.000000j), (-0.000146+0.000000j), (0.000786+0.000000j), (-1.164212+0.000000j)
 (3.307500+0.000000j), (-0.000144+0.000000j), (0.000781+0.000000j), (-1.164041+0.000000j)
 (3.308750+0.000000j), (-0.000143+0.000000j), (0.000777+0.000000j), (-1.163859-0.000000j)
 (3.310000+0.000000j), (-0.000146+0.000000j), (0.000776+0.000000j), (-1.163657+0.000000j)
 (3.311250+0.000000j), (-0.000151+0.000000j), (0.000775+0.000000j), (-1.163453-0.000000j)
 (3.312500+0.000000j), (-0.000161+0.000000j), (0.000771-0.000000j), (-1.163239+0.000000j)
 (3.313750+0.000000j), (-0.000171+0.000000j), (0.000768+0.000000j), (-1.163040+0.000000j)
 (3.315000+0.000000j), (-0.000180+0.000000j), (0.000769+0.000000j), (-1.162859+0.000000j)
 (3.316250+0.000000j), (-0.000185+0.000000j), (0.000771+0.000000j), (-1.162704-0.000000j)
 (3.317500+0.000000j), (-0.000184+0.000000j), (0.000774+0.000000j), (-1.162562+0.000000j)
 (3.318750+0.000000j), (-0.000180+0.000000j), (0.000776+0.000000j), (-1.162446+0.000000j)
 (3.320000+0.000000j), (-0.000176+0.000000j), (0.000775+0.000000j), (-1.162353+0.000000j)
 (3.321250+0.000000j), (-0.000172+0.000000j), (0.000774+0.000000j), (-1.162278+0.000000j)
 (3.322500+0.000000j), (-0.000169+0.000000j), (0.000775+0.000000j), (-1.162191+0.000000j)
 (3.323750+0.000000j), (-0.000166+0.000000j), (0.000778-0.000000j), (-1.162110-0.000000j)
 (3.325000+0.000000j), (-0.000162+0.000000j), (0.000783-0.000000j), (-1.162018-0.000000j)
 (3.326250+0.000000j), (-0.000157+0.000000j), (0.000787+0.000000j), (-1.161945+0.000000j)
 (3.327500+0.000000j), (-0.000151+0.000000j), (0.000787+0.000000j), (-1.161901+0.000000j)
 (3.328750+0.000000j), (-0.000144+0.000000j), (0.000785+0.000000j), (-1.161885+0.000000j)
 (3.330000+0.000000j), (-0.000140+0.000000j), (0.000781+0.000000j), (-1.161886+0.000000j)
 (3.331250+0.000000j), (-0.000140+0.000000j), (0.000777+0.000000j), (-1.161890+0.000000j)
 (3.332500+0.000000j), (-0.000149+0.000000j), (0.000773+0.000000j), (-1.161853+0.000000j)
 (3.333750+0.000000j), (-0.000159+0.000000j), (0.000771+0.000000j), (-1.161790+0.000000j)
 (3.335000+0.000000j), (-0.000164+0.000000j), (0.000770+0.000000j), (-1.161681+0.000000j)
 (3.336250+0.000000j), (-0.000164+0.000000j), (0.000771+0.000000j), (-1.161552+0.000000j)
 (3.337500+0.000000j), (-0.000160+0.000000j), (0.000775+0.000000j), (-1.161398+0.000000j)
 (3.338750+0.000000j), (-0.000154+0.000000j), (0.000778+0.000000j), (-1.161240+0.000000j)
 (3.340000+0.000000j), (-0.000151+0.000000j), (0.000779+0.000000j), (-1.161068+0.000000j)
 (3.341250+0.000000j), (-0.000149+0.000000j), (0.000778-0.000000j), (-1.160911+0.000000j)
 (3.342500+0.000000j), (-0.000151+0.000000j), (0.000779+0.000000j), (-1.160786+0.000000j)
 (3.343750+0.000000j), (-0.000155+0.000000j), (0.000780+0.000000j), (-1.160688+0.000000j)
 (3.345000+0.000000j), (-0.000159+0.000000j), (0.000778+0.000000j), (-1.160583+0.000000j)
 (3.346250+0.000000j), (-0.000162+0.000000j), (0.000773+0.000000j), (-1.160481-0.000000j)
 (3.347500+0.000000j), (-0.000162+0.000000j), (0.000765+0.000000j), (-1.160363+0.000000j)
 (3.348750+0.000000j), (-0.000158+0.000000j), (0.000758-0.000000j), (-1.160242+0.000000j)
 (3.350000+0.000000j), (-0.000154+0.000000j), (0.000757+0.000000j), (-1.160107+0.000000j)
 (3.351250+0.000000j), (-0.000149+0.000000j), (0.000761+0.000000j), (-1.159968-0.000000j)
 (3.352500+0.000000j), (-0.000146+0.000000j), (0.000767+0.000000j), (-1.159806+0.000000j)
 (3.353750+0.000000j), (-0.000144+0.000000j), (0.000775+0.000000j), (-1.159649-0.000000j)
 (3.355000+0.000000j), (-0.000144+0.000000j), (0.000785+0.000000j), (-1.159512+0.000000j)
 (3.356250+0.000000j), (-0.000145+0.000000j), (0.000795-0.000000j), (-1.159399+0.000000j)
 (3.357500+0.000000j), (-0.000143+0.000000j), (0.000801+0.000000j), (-1.159282+0.000000j)
 (3.358750+0.000000j), (-0.000141+0.000000j), (0.000804+0.000000j), (-1.159158+0.000000j)
 (3.360000+0.000000j), (-0.000143+0.000000j), (0.000801+0.000000j), (-1.158987+0.000000j)
 (3.361250+0.000000j), (-0.000149+0.000000j), (0.000795+0.000000j), (-1.158796+0.000000j)
 (3.362500+0.000000j), (-0.000157+0.000000j), (0.000786-0.000000j), (-1.158599-0.000000j)
 (3.363750+0.000000j), (-0.000165+0.000000j), (0.000777+0.000000j), (-1.158421+0.000000j)
 (3.365000+0.000000j), (-0.000168+0.000000j), (0.000768+0.000000j), (-1.158273+0.000000j)
 (3.366250+0.000000j), (-0.000168+0.000000j), (0.000760+0.000000j), (-1.158158+0.000000j)
 (3.367500+0.000000j), (-0.000171+0.000000j), (0.000755+0.000000j), (-1.158049+0.000000j)
 (3.368750+0.000000j), (-0.000177+0.000000j), (0.000752-0.000000j), (-1.157951-0.000000j)
 (3.370000+0.000000j), (-0.000181+0.000000j), (0.000749+0.000000j), (-1.157847+0.000000j)
 (3.371250+0.000000j), (-0.000183+0.000000j), (0.000748+0.000000j), (-1.157745+0.000000j)
 (3.372500+0.000000j), (-0.000179+0.000000j), (0.000752+0.000000j), (-1.157629+0.000000j)
 (3.373750+0.000000j), (-0.000173+0.000000j), (0.000760+0.000000j), (-1.157508+0.000000j)
 (3.375000+0.000000j), (-0.000170+0.000000j), (0.000768+0.000000j), (-1.157364+0.000000j)
 (3.376250+0.000000j), (-0.000171+0.000000j), (0.000774+0.000000j), (-1.157218+0.000000j)
 (3.377500+0.000000j), (-0.000171+0.000000j), (0.000778+0.000000j), (-1.157071+0.000000j)
 (3.378750+0.000000j), (-0.000171+0.000000j), (0.000782+0.000000j), (-1.156940+0.000000j)
 (3.380000+0.000000j), (-0.000172+0.000000j), (0.000787+0.000000j), (-1.156813+0.000000j)
 (3.381250+0.000000j), (-0.000172+0.000000j), (0.000791+0.000000j), (-1.156698+0.000000j)
 (3.382500+0.000000j), (-0.000176+0.000000j), (0.000793+0.000000j), (-1.156578-0.000000j)
 (3.383750+0.000000j), (-0.000181+0.000000j), (0.000792+0.000000j), (-1.156464+0.000000j)
 (3.385000+0.000000j), (-0.000185+0.000000j), (0.000791-0.000000j), (-1.156344-0.000000j)
 (3.386250+0.000000j), (-0.000185+0.000000j), (0.000792+0.000000j), (-1.156225+0.000000j)
 (3.387500+0.000000j), (-0.000182+0.000000j), (0.000794+0.000000j), (-1.156078+0.000000j)
 (3.388750+0.000000j), (-0.000176+0.000000j), (0.000798+0.000000j), (-1.155920+0.000000j)
 (3.390000+0.000000j), (-0.000168+0.000000j), (0.000800-0.000000j), (-1.155759+0.000000j)
 (3.391250+0.000000j), (-0.000161+0.000000j), (0.000799+0.000000j), (-1.155615+0.000000j)
 (3.392500+0.000000j), (-0.000156+0.000000j), (0.000794+0.000000j), (-1.155467+0.000000j)
 (3.393750+0.000000j), (-0.000157+0.000000j), (0.000789-0.000000j), (-1.155328+0.000000j)
 (3.395000+0.000000j), (-0.000162+0.000000j), (0.000788+0.000000j), (-1.155191+0.000000j)
 (3.396250+0.000000j), (-0.000170+0.000000j), (0.000793+0.000000j), (-1.155075+0.000000j)
 (3.397500+0.000000j), (-0.000178+0.000000j), (0.000800+0.000000j), (-1.154988+0.000000j)
 (3.398750+0.000000j), (-0.000185+0.000000j), (0.000805+0.000000j), (-1.154938+0.000000j)
 (3.400000+0.000000j), (-0.000188+0.000000j), (0.000807+0.000000j), (-1.154875+0.000000j)
 (3.401250+0.000000j), (-0.000187+0.000000j), (0.000807+0.000000j), (-1.154797-0.000000j)
 (3.402500+0.000000j), (-0.000184+0.000000j), (0.000807+0.000000j), (-1.154700+0.000000j)
 (3.403750+0.000000j), (-0.000178+0.000000j), (0.000809-0.000000j), (-1.154607-0.000000j)
 (3.405000+0.000000j), (-0.000174+0.000000j), (0.000812+0.000000j), (-1.154535+0.000000j)
 (3.406250+0.000000j), (-0.000173+0.000000j), (0.000814+0.000000j), (-1.154510+0.000000j)
 (3.407500+0.000000j), (-0.000174+0.000000j), (0.000812-0.000000j), (-1.154508-0.000000j)
 (3.408750+0.000000j), (-0.000176+0.000000j), (0.000804+0.000000j), (-1.154528+0.000000j)
 (3.410000+0.000000j), (-0.000179+0.000000j), (0.000797-0.000000j), (-1.154507-0.000000j)
 (3.411250+0.000000j), (-0.000183+0.000000j), (0.000792+0.000000j), (-1.154430+0.000000j)
 (3.412500+0.000000j), (-0.000186+0.000000j), (0.000793+0.000000j), (-1.154289+0.000000j)
 (3.413750+0.000000j), (-0.000186+0.000000j), (0.000802+0.000000j), (-1.154103+0.000000j)
 (3.415000+0.000000j), (-0.000181+0.000000j), (0.000812+0.000000j), (-1.153910+0.000000j)
 (3.416250+0.000000j), (-0.000170+0.000000j), (0.000818+0.000000j), (-1.153746+0.000000j)
 (3.417500+0.000000j), (-0.000160+0.000000j), (0.000824+0.000000j), (-1.153588+0.000000j)
 (3.418750+0.000000j), (-0.000155+0.000000j), (0.000827+0.000000j), (-1.153445+0.000000j)
 (3.420000+0.000000j), (-0.000155+0.000000j), (0.000825+0.000000j), (-1.153295+0.000000j)
 (3.421250+0.000000j), (-0.000163+0.000000j), (0.000818+0.000000j), (-1.153145+0.000000j)
 (3.422500+0.000000j), (-0.000172+0.000000j), (0.000806+0.000000j), (-1.152999+0.000000j)
 (3.423750+0.000000j), (-0.000179+0.000000j), (0.000791+0.000000j), (-1.152878+0.000000j)
 (3.425000+0.000000j), (-0.000183+0.000000j), (0.000783-0.000000j), (-1.152756+0.000000j)
 (3.426250+0.000000j), (-0.000181+0.000000j), (0.000789+0.000000j), (-1.152638+0.000000j)
 (3.427500+0.000000j), (-0.000178+0.000000j), (0.000796+0.000000j), (-1.152503+0.000000j)
 (3.428750+0.000000j), (-0.000176+0.000000j), (0.000798+0.000000j), (-1.152358+0.000000j)
 (3.430000+0.000000j), (-0.000175+0.000000j), (0.000795+0.000000j), (-1.152196+0.000000j)
 (3.431250+0.000000j), (-0.000176+0.000000j), (0.000786+0.000000j), (-1.152036+0.000000j)
 (3.432500+0.000000j), (-0.000176+0.000000j), (0.000779+0.000000j), (-1.151874+0.000000j)
 (3.433750+0.000000j), (-0.000175+0.000000j), (0.000778+0.000000j), (-1.151730+0.000000j)
 (3.435000+0.000000j), (-0.000171+0.000000j), (0.000781+0.000000j), (-1.151583+0.000000j)
 (3.436250+0.000000j), (-0.000163+0.000000j), (0.000785+0.000000j), (-1.151444-0.000000j)
 (3.437500+0.000000j), (-0.000154+0.000000j), (0.000791+0.000000j), (-1.151300+0.000000j)
 (3.438750+0.000000j), (-0.000145+0.000000j), (0.000796+0.000000j), (-1.151165+0.000000j)
 (3.440000+0.000000j), (-0.000140+0.000000j), (0.000799+0.000000j), (-1.151043+0.000000j)
 (3.441250+0.000000j), (-0.000141+0.000000j), (0.000796+0.000000j), (-1.150964-0.000000j)
 (3.442500+0.000000j), (-0.000145+0.000000j), (0.000792-0.000000j), (-1.150894-0.000000j)
 (3.443750+0.000000j), (-0.000149+0.000000j), (0.000788+0.000000j), (-1.150834+0.000000j)
 (3.445000+0.000000j), (-0.000152+0.000000j), (0.000789+0.000000j), (-1.150754+0.000000j)
 (3.446250+0.000000j), (-0.000154+0.000000j), (0.000801+0.000000j), (-1.150648+0.000000j)
 (3.447500+0.000000j), (-0.000154+0.000000j), (0.000816+0.000000j), (-1.150494+0.000000j)
 (3.448750+0.000000j), (-0.000154+0.000000j), (0.000826-0.000000j), (-1.150283+0.000000j)
 (3.450000+0.000000j), (-0.000154+0.000000j), (0.000830+0.000000j), (-1.150034+0.000000j)
 (3.451250+0.000000j), (-0.000154+0.000000j), (0.000823+0.000000j), (-1.149773+0.000000j)
 (3.452500+0.000000j), (-0.000155+0.000000j), (0.000813-0.000000j), (-1.149511+0.000000j)
 (3.453750+0.000000j), (-0.000157+0.000000j), (0.000804+0.000000j), (-1.149284+0.000000j)
 (3.455000+0.000000j), (-0.000157+0.000000j), (0.000799+0.000000j), (-1.149073+0.000000j)
 (3.456250+0.000000j), (-0.000154+0.000000j), (0.000801+0.000000j), (-1.148891+0.000000j)
