t,x,y,z
12.9356,7.73442e-05,-3.44841e-05,0.00150691
12.9381,0.000235092,-9.88653e-06,0.00107419
12.9406,0.000483531,2.17199e-05,-0.000484353
12.9432,0.00050731,4.15015e-05,-0.00125845
12.9457,0.00048213,8.62832e-05,-0.00239652
12.9482,0.000435797,8.15988e-05,-0.00254335
12.9507,0.000370036,5.98548e-05,-0.00280147
12.9532,0.000328851,4.71335e-05,-0.00201654
12.9557,0.000284717,3.82344e-05,-0.000184394
12.9582,0.000280074,2.04395e-05,0.000922828
12.9607,0.0003369,-1.92787e-05,0.00263887
12.9632,0.000325749,-2.44181e-05,0.00292436
12.9658,0.000310788,-2.15968e-05,0.00259615
12.9683,0.000305522,-1.99028e-05,0.00236229
12.9708,0.000407719,-2.74695e-05,0.00255
12.9733,0.000324209,-1.44031e-05,0.00206778
12.9758,0.000155163,1.64026e-05,0.00113509
12.9783,2.47657e-05,2.96938e-05,0.000361068
12.9808,-0.000230811,5.86413e-05,-0.000901501
12.9833,-0.000234967,5.26906e-05,-0.00127709
12.9858,-5.4159e-05,3.07997e-05,-0.00131027
12.9883,-8.45347e-05,2.1933e-05,-0.00127118
12.9909,-0.000198421,1.97049e-05,-0.00108908
12.9934,-0.000275905,6.56225e-06,-0.00115986
12.9959,-0.000357652,-2.02942e-05,-0.0015483
12.9984,-0.000502054,-3.28641e-05,-0.00179466
13.0009,-0.00095129,-6.42748e-05,-0.00283951
13.0034,-0.000938487,-5.71523e-05,-0.00234488
13.0059,-0.00091341,-3.78231e-05,-0.000486744
13.0084,-0.000664369,-2.17298e-05,0.000362187
13.0109,-0.000185123,-1.19031e-07,0.0013715
13.0134,6.0169e-05,1.55878e-05,0.00144055
13.016,0.000415608,4.6135e-05,0.00115386
13.0185,0.000513972,4.72843e-05,0.000628516
13.021,0.000669546,3.24658e-05,-0.000551859
13.0235,0.000590212,3.70139e-05,-0.000956972
13.026,0.000381302,6.22645e-05,-0.00153005
13.0285,0.000278567,5.88154e-05,-0.00117663
13.031,0.000203795,4.46637e-05,-2.35125e-05
13.0335,9.98813e-05,4.15938e-05,0.00065749
13.036,-0.000136006,5.69397e-05,0.00168739
13.0386,-0.000139912,3.99767e-05,0.00198725
13.0411,-4.27956e-05,-1.35973e-06,0.00257603
13.0436,1.2817e-06,-1.78759e-05,0.00209124
13.0461,6.74677e-05,-4.64727e-05,0.00082717
13.0486,9.35126e-05,-4.72474e-05,-0.000158206
13.0511,0.000152911,-5.18342e-05,-0.00198083
13.0536,0.000131916,-3.2594e-05,-0.0023058
13.0561,4.8865e-05,1.71777e-05,-0.00211645
13.0586,5.63494e-05,2.17634e-05,-0.00165771
13.0611,0.000191081,-3.27264e-07,-0.000842746
13.0637,0.00012724,9.22193e-06,-0.000344826
13.0662,-7.87347e-05,3.87845e-05,0.000148804
13.0687,-0.000131475,4.73597e-05,0.000534484
13.0712,-0.000148559,5.80725e-05,0.0012998
13.0737,-0.000170827,6.01841e-05,0.00139466
13.0762,-0.000209657,6.80543e-05,0.00137378
13.0787,-0.000227784,6.29149e-05,0.000946616
13.0812,-0.000247904,5.6773e-05,-0.000207089
13.0837,-0.000292456,4.50704e-05,-0.000540224
13.0862,-0.000481227,1.82191e-05,-0.000984045
13.0888,-0.000440653,1.95571e-05,-0.00042351
13.0913,-0.000349377,4.37133e-05,0.00158885
13.0938,-0.000230488,4.12422e-05,0.00206589
13.0963,-4.60881e-05,3.42317e-05,0.00220486
