"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.583211425E0,-8.112281561E-3,-5.664080381E-4,8.106231689E-3,1.148220024E-2
3.588232102E0,-1.283954829E-2,-5.393698812E-3,-1.459121704E-3,1.400267915E-2
3.593252779E0,-3.282666206E-3,-1.023307443E-2,3.299713135E-3,1.124187780E-2
3.598273456E0,-1.279943436E-2,-1.972872019E-2,-1.477241516E-3,2.356332241E-2
3.603294133E0,-3.242120147E-3,-1.489931345E-2,8.030891418E-3,1.723357483E-2
3.608314810E0,-3.313370049E-3,-1.491056383E-2,-1.533508301E-3,1.535105802E-2
3.613335487E0,-8.080609143E-3,-1.486980915E-2,3.227233887E-3,1.722853757E-2
3.618356164E0,-3.259219229E-3,-1.952601969E-2,-1.548767090E-3,1.985665215E-2
3.623376789E0,-3.330327570E-3,-1.939490438E-2,-1.535415649E-3,1.973856374E-2
3.628397414E0,1.399561763E-3,-9.819775820E-3,3.225326538E-3,1.043022059E-2
3.633418039E0,-3.407716751E-3,-5.021467805E-3,3.198623657E-3,6.859946477E-3
3.638438664E0,-8.226081729E-3,-1.456011832E-2,7.920265198E-3,1.850394733E-2
3.643459289E0,-3.403477371E-3,-1.921890676E-2,-6.392478943E-3,2.053810659E-2
3.648479914E0,-3.422237933E-3,-4.949077964E-3,3.155708313E-3,6.794378567E-3
3.653500539E0,-3.440074623E-3,-4.991337657E-3,3.128051758E-3,6.821456796E-3
3.658521164E0,-8.206255734E-3,-9.781748056E-3,3.101348877E-3,1.313939089E-2
3.663541789E0,-1.288159192E-2,-1.453265548E-2,-1.117134094E-2,2.240384663E-2
3.668562414E0,-1.276946068E-2,-1.929588616E-2,-6.331443787E-3,2.398911272E-2
3.673583039E0,6.284609437E-3,-1.447008550E-2,-1.577663422E-2,2.231102592E-2
3.678603664E0,1.436606050E-3,-9.633034468E-3,-6.148338318E-3,1.151786673E-2
3.683624289E0,-8.119478822E-3,-1.902987063E-2,1.289749146E-2,2.438046756E-2
3.688644914E0,6.093889475E-3,-9.406700730E-3,8.041381836E-3,1.379439485E-2
3.693665539E0,-3.552936018E-3,-2.355392277E-2,7.975578308E-3,2.512012105E-2
3.698686164E0,-1.306822896E-2,-9.196460247E-3,3.159523010E-3,1.628913978E-2
3.703706789E0,-1.300644875E-2,-9.203746915E-3,7.881164551E-3,1.777609127E-2
3.708727414E0,1.301087439E-3,-1.395906508E-2,3.066062927E-3,1.435092569E-2
3.713748039E0,-3.453463316E-3,-9.126260877E-3,-1.595401764E-2,1.870148992E-2
3.718768664E0,6.025195122E-3,-4.333734512E-3,-1.575469971E-3,7.587248296E-3
3.723789289E0,1.179352403E-3,-4.329636693E-3,-6.310462952E-3,7.743291848E-3
3.728809914E0,1.122400165E-3,-4.325583577E-3,3.238677979E-3,5.519011729E-3
3.733830539E0,1.065924764E-3,-9.070053697E-3,-6.285667419E-3,1.108655422E-2
3.738851164E0,-8.487075567E-3,-1.382687688E-2,3.262519836E-3,1.654862567E-2
3.743871789E0,-1.801238954E-2,-1.379556954E-2,3.234863281E-3,2.291785889E-2
3.748892414E0,-8.411638439E-3,-1.851262152E-2,-6.290435791E-3,2.128479268E-2
3.753913039E0,-8.388668299E-3,-1.369376481E-2,8.006095886E-3,1.794398288E-2
3.758933664E0,-1.311440021E-2,-8.915066719E-3,3.190040588E-3,1.617535985E-2
3.763954289E0,-8.304499090E-3,-8.925095201E-3,3.162384033E-3,1.259455050E-2
3.768974914E0,-3.534689546E-3,-4.186540842E-3,1.738071442E-2,1.822389607E-2
3.773995539E0,5.892738700E-3,-1.373258233E-2,-1.758575439E-3,1.504662003E-2
3.779016164E0,-8.448995650E-3,-8.953586221E-3,-1.745223999E-3,1.243374604E-2
3.784036789E0,-8.477620780E-3,4.822015762E-4,7.765769958E-3,1.150694380E-2
3.789057414E0,-8.453331888E-3,-4.353851080E-3,2.951622009E-3,9.956249882E-3
3.794078039E0,-3.628067672E-3,-9.149163961E-3,7.674217224E-3,1.248053229E-2
3.799098664E0,-3.644190729E-3,-1.390492916E-2,2.861022949E-3,1.465648776E-2
3.804119289E0,-3.660947084E-3,-9.176403284E-3,-1.913070679E-3,1.006323756E-2
3.809139914E0,-3.676794469E-3,-9.235367179E-3,-1.898765564E-3,1.012008573E-2
3.814160539E0,-1.318951696E-2,-2.823592722E-2,-1.883506775E-3,3.122144362E-2
3.819181164E0,-1.787522435E-2,-1.853565872E-2,2.881050110E-3,2.591128595E-2
3.824201789E0,-1.777262241E-2,-2.326512337E-2,-1.139068604E-2,3.141464310E-2
3.829222414E0,-8.121952415E-3,-1.360584795E-2,-1.799583435E-3,1.594752991E-2
3.834243039E0,-3.352127969E-3,-8.827492595E-3,1.245975494E-2,1.563351786E-2
3.839263664E0,-1.286832243E-2,-1.358635724E-2,-1.890182495E-3,1.880839214E-2
3.844284289E0,-1.280821115E-2,-2.310599387E-2,2.872467041E-3,2.657420351E-2
3.849304966E0,-1.274859905E-2,-4.003375769E-3,1.234436035E-2,1.819167468E-2
3.854325643E0,-7.992893457E-3,-8.802443743E-3,2.744674683E-3,1.220256534E-2
3.859346321E0,-1.272115856E-2,-1.830960810E-2,-2.027511597E-3,2.238705937E-2
3.864366998E0,-1.266150922E-2,-4.046961665E-3,-1.150989532E-2,1.758321372E-2
3.869387675E0,-3.105349839E-3,-1.359374821E-2,-6.666183472E-3,1.545545826E-2
3.874408352E0,1.621901989E-3,-1.361630857E-2,-1.864433289E-3,1.383873320E-2
3.879429029E0,-7.883816957E-3,-1.358677447E-2,7.647514343E-3,1.747110431E-2
3.884449706E0,-7.865242660E-3,-8.808985353E-3,7.582664490E-3,1.403413930E-2
3.889470383E0,-7.846057415E-3,-2.306459844E-2,2.770423889E-3,2.451961596E-2
3.894491060E0,-1.262822747E-2,-1.820783317E-2,7.495880127E-3,2.339199728E-2
3.899511737E0,-1.737052947E-2,-1.339152455E-2,-6.812095642E-3,2.296677755E-2
3.904532414E0,-7.775135338E-3,8.820593357E-4,-1.625347137E-2,1.803901577E-2
3.909553091E0,-2.200296521E-2,-8.706226945E-3,-1.611900330E-2,2.863129639E-2
3.914573768E0,-1.236896962E-2,-1.821419597E-2,-1.123714447E-2,2.471885434E-2
3.919594446E0,-2.816013992E-3,-3.900840878E-3,-1.646995544E-3,5.085183250E-3
3.924615123E0,-1.233667880E-2,-3.952264786E-3,3.114700317E-3,1.332349049E-2
3.929635800E0,-1.707986742E-2,-2.299642563E-2,-1.659393311E-3,2.869339731E-2
3.934656477E0,-1.223539561E-2,-1.344320178E-2,3.101348877E-3,1.844025338E-2
3.939677154E0,-1.692905277E-2,5.526974797E-3,-1.674652100E-3,1.788699913E-2
3.944697831E0,-7.390007377E-3,-4.100009799E-3,-1.115798950E-2,1.399725041E-2
3.949718508E0,2.069532871E-3,-4.201680422E-3,3.179550171E-3,5.660973764E-3
3.954739185E0,-7.595650852E-3,4.460066557E-4,3.151893616E-3,8.235731125E-3
3.959759862E0,-2.882890403E-3,-9.190544486E-3,-1.624107361E-3,9.768054553E-3
3.964780539E0,6.539106369E-3,-4.501298070E-3,3.136634827E-3,8.535811295E-3
3.969801216E0,1.689746976E-3,-4.547312856E-3,1.260662079E-2,1.350778245E-2
3.974821893E0,6.377823651E-3,-1.408992708E-2,3.004074097E-3,1.575522582E-2
3.979842571E0,-3.220215440E-3,-1.405684650E-2,-1.770019531E-3,1.452920129E-2
3.984863248E0,-7.988996804E-3,-1.402364671E-2,2.992630005E-3,1.641470595E-2
3.989883925E0,-1.741463691E-2,-9.242221713E-3,1.246356964E-2,2.332442516E-2
3.994904602E0,-3.019228578E-3,-1.399762928E-2,2.861976624E-3,1.460274895E-2
3.999925279E0,-1.723477989E-2,-1.406873763E-2,2.835273743E-3,2.242779065E-2
4.004945956E0,-1.238978654E-2,-4.590347409E-3,-1.143550873E-2,1.747423703E-2
4.009966633E0,-1.233442128E-2,-9.436830878E-3,7.652282715E-3,1.731326532E-2
4.014987310E0,-2.833664417E-3,4.855290055E-3,-1.908302307E-3,5.936759490E-3
4.020007987E0,1.840174198E-3,-9.462282062E-3,-1.613807678E-2,1.879783352E-2
4.025028664E0,-7.718503475E-3,-1.421543956E-2,-6.507873535E-3,1.743578033E-2
4.030049341E0,-2.953574061E-3,-1.892982423E-2,-6.454467773E-3,2.021687413E-2
4.035070018E0,-2.976082265E-3,-9.307086468E-3,-6.401062012E-3,1.168128927E-2
4.040090696E0,-7.745362818E-3,-1.400922239E-2,1.264667511E-2,2.040067029E-2
4.045111373E0,-1.722571254E-2,-1.397681236E-2,3.043174744E-3,2.239056428E-2
4.050132050E0,-7.684193552E-3,-1.389236748E-2,1.251506805E-2,2.021562844E-2
4.055152727E0,6.630130112E-3,-1.380862296E-2,-1.835823059E-3,1.542747353E-2
4.060173404E0,1.780010760E-3,-9.080484509E-3,2.925872803E-3,9.704863157E-3
4.065194081E0,-7.778167725E-3,-1.383683085E-2,7.649421692E-3,1.762019959E-2
4.070214758E0,-1.250821352E-2,-4.308059812E-3,-1.912117004E-3,1.336678631E-2
4.075235435E0,-1.245110482E-2,-1.385308802E-2,2.851486206E-3,1.884327553E-2
4.080256112E0,-1.239369810E-2,-4.376083612E-3,1.707172394E-2,2.154524584E-2
4.085276789E0,1.908719540E-3,-2.341713011E-2,-2.065658569E-3,2.358542216E-2
4.090297466E0,6.543047726E-3,-1.380850375E-2,2.699851990E-3,1.551694074E-2
4.095318143E0,-7.803343236E-3,-1.372504234E-2,-6.819725037E-3,1.719818603E-2
4.100338821E0,-7.785439491E-3,-2.313970029E-2,-6.762504578E-3,2.533357981E-2
4.105359498E0,1.729309559E-3,-4.036799073E-3,-1.620388031E-2,1.678844827E-2
4.110380175E0,6.417050958E-3,-4.086673260E-3,-6.572723389E-3,1.005386165E-2
4.115400852E0,-7.876366377E-3,6.123781204E-4,-1.770019531E-3,8.095994282E-3
4.120421477E0,-7.857084274E-3,-1.366983354E-2,-1.755714417E-3,1.586444627E-2
4.125442102E0,-3.090240061E-3,-1.828454435E-2,-1.123714447E-2,2.168288637E-2
4.130462727E0,1.636117697E-3,-8.667588234E-3,-1.646041870E-3,8.972927100E-3
4.135483352E0,-3.173135221E-3,-8.575469255E-3,2.211093903E-2,2.392699489E-2
4.140503977E0,-1.269081980E-2,-1.323261857E-2,1.243019104E-2,2.215104401E-2
4.145524602E0,-3.135949373E-3,-1.320667565E-2,-1.919746399E-3,1.370897102E-2
4.150545227E0,-7.904663682E-3,-8.431643248E-3,7.592201233E-3,1.382815372E-2
4.155565852E0,1.611076295E-3,-1.324571669E-2,1.227569580E-2,1.813111372E-2
4.160586477E0,-1.269497722E-2,-1.807160676E-2,2.673149109E-3,2.224614896E-2
4.165607102E0,-1.268822700E-2,-3.811359406E-3,-1.159572601E-2,1.760620421E-2
4.170627727E0,-3.184519708E-3,-8.560121059E-3,-6.751060486E-3,1.135753741E-2
4.175648352E0,-3.257013857E-3,-8.520811796E-3,7.550239563E-3,1.184138887E-2
4.180668977E0,-1.277399808E-2,1.015171409E-3,-1.150703430E-2,1.722258513E-2
4.185689602E0,-8.017301559E-3,9.751021862E-4,-1.914024353E-3,8.300086614E-3
4.190710227E0,-3.300264478E-3,-8.613541722E-3,-6.646156311E-3,1.136909145E-2
4.195730852E0,-1.286880672E-2,9.232163429E-4,7.655143738E-3,1.500199122E-2
4.200751477E0,-3.259770572E-3,-3.916919231E-3,2.841949463E-3,5.834812525E-3
4.205772102E0,-8.028224111E-3,-3.968209028E-3,-1.931190491E-3,9.161253297E-3
4.210792727E0,-1.275695860E-2,6.775259972E-4,-1.916885376E-3,1.291795200E-2
4.215813352E0,-7.949262857E-3,-8.960977197E-3,-1.902580261E-3,1.212887892E-2
4.220833977E0,-1.267865300E-2,-8.970230818E-3,2.861022949E-3,1.579236319E-2
4.225854602E0,-1.267202944E-2,-1.372790337E-2,-1.140785217E-2,2.189006058E-2
4.230875227E0,-7.917724550E-3,-2.319483459E-2,-1.815795898E-3,2.457616383E-2
4.235895852E0,-3.306105733E-3,-2.313739061E-2,-6.548881531E-3,2.427255711E-2
4.240916477E0,-8.229911327E-3,-8.834913373E-3,-1.746177673E-3,1.219984718E-2
4.245937102E0,-1.791309565E-2,5.998909473E-4,-1.731872559E-3,1.800661677E-2
4.250957727E0,-3.242058307E-2,9.955644608E-3,-6.464958191E-3,3.452542180E-2
4.255978352E0,-2.337612957E-2,2.394318581E-4,-1.590442657E-2,2.827457419E-2
4.260998977E0,-1.936317235E-2,-1.884092391E-2,-3.475952148E-2,4.402427956E-2
4.266019602E0,-1.241937280E-3,-1.396784186E-2,-5.820465088E-2,5.987006262E-2
4.271040227E0,7.491625845E-3,4.139542580E-4,-4.821586609E-2,4.879616336E-2
4.276060852E0,1.656766981E-2,-4.370018840E-3,-9.822845459E-3,1.975026685E-2
4.281081477E0,2.102717757E-2,-9.062200785E-3,2.824878693E-2,3.636288826E-2
4.286102102E0,1.758933067E-3,-1.376718283E-2,7.549858093E-2,7.676369514E-2
4.291122727E0,-7.955573499E-3,-1.368448138E-2,8.436775208E-2,8.583981460E-2
4.296143352E0,-1.774563640E-2,-1.365482807E-2,5.042743683E-2,5.517506979E-2
4.301163977E0,-3.815457225E-3,-4.128426313E-3,2.525329590E-3,6.162702913E-3
4.306184602E0,-8.943445981E-3,-1.847581565E-2,-3.548145294E-2,4.099115140E-2
4.311205227E0,1.941922307E-2,-1.365728676E-2,-3.518486023E-2,4.244528355E-2
4.316225852E0,1.931562275E-2,-3.256863356E-2,-2.539539337E-2,4.559314837E-2
4.321246477E0,-4.270844162E-3,-8.586317301E-3,1.280117035E-2,1.599484032E-2
4.326267102E0,-3.762513399E-3,9.506493807E-4,6.967163086E-2,6.977962731E-2
4.331287727E0,-3.310307860E-3,-1.813478768E-2,8.333206177E-2,8.534671160E-2
4.336308352E0,-2.965673804E-3,-1.811909676E-2,6.363868713E-2,6.623427654E-2
4.341328977E0,2.123855054E-3,-2.290436625E-2,2.036666870E-2,3.072331277E-2
4.346349602E0,2.473615110E-3,-3.907725215E-3,-8.299827576E-3,9.501380208E-3
4.351370279E0,7.725484669E-3,1.018255949E-2,-3.489494324E-3,1.324930948E-2
4.356390956E0,-5.956575274E-3,-9.032145143E-3,-1.771354675E-2,2.075644896E-2
4.361411633E0,-1.487996429E-2,-1.864166558E-2,-1.282405853E-2,2.708101752E-2
4.366432310E0,-2.393589169E-2,4.241615534E-4,-3.224372864E-3,2.415581512E-2
4.371452987E0,-1.893122494E-2,5.085185170E-3,-1.744461060E-2,2.624051876E-2
4.376473664E0,-1.407209784E-2,5.010783672E-3,-1.255035400E-2,1.951008140E-2
4.381494341E0,-9.253449738E-3,-9.360402822E-3,-2.194404602E-2,2.558875981E-2
4.386515018E0,-4.422284663E-3,-1.881101727E-2,-2.651023865E-2,3.280554413E-2
4.391535696E0,-9.128369391E-3,-1.398926973E-2,-1.204490662E-2,2.059384789E-2
4.396556373E0,4.494786263E-4,-1.395662129E-2,2.300262451E-3,1.415204989E-2
4.401577050E0,-4.350662231E-3,-1.397657394E-2,1.177597046E-2,1.878686672E-2
4.406597727E0,-4.361540079E-3,-2.344104648E-2,6.928443909E-3,2.482959981E-2
4.411618404E0,3.234893084E-4,-9.032636881E-3,-2.626419067E-3,9.412292573E-3
4.416639081E0,2.217516303E-4,5.256116390E-3,-2.604484558E-3,5.870202135E-3
4.421659758E0,4.921279848E-3,3.798902035E-4,2.164840698E-3,5.389791012E-3
4.426680435E0,8.385628462E-5,2.404600382E-4,-2.603530884E-3,2.615956034E-3
4.431701112E0,-9.460963309E-3,-1.409098506E-2,-2.582550049E-3,1.716785518E-2
4.436721789E0,-4.679992795E-3,-9.308591485E-3,-2.561569214E-3,1.072911202E-2
4.441742466E0,-4.688121378E-3,-1.401153207E-2,-7.288932800E-3,1.647513443E-2
4.446763143E0,4.023313522E-7,-1.872721314E-2,2.268791199E-3,1.886414392E-2
4.451783821E0,-4.673004150E-5,-1.870699227E-2,-2.500534058E-3,1.887343143E-2
4.456804498E0,-9.538546205E-3,-1.393844187E-2,-7.229804993E-3,1.837210129E-2
4.461825175E0,-9.506188333E-3,-9.209632874E-3,1.182270050E-2,1.774714629E-2
4.466845852E0,-1.422183961E-2,-9.268313646E-3,1.172256470E-2,2.062961179E-2
4.471866529E0,-1.889894903E-2,1.700818539E-4,6.874084473E-3,2.011099797E-2
4.476887206E0,-9.342737496E-3,-9.463772178E-3,-7.430076599E-3,1.523337671E-2
4.481907883E0,-9.311243892E-3,-1.421692967E-2,-1.211738586E-2,2.087226371E-2
4.486928560E0,-9.280011058E-3,-4.684984684E-3,-2.520561218E-3,1.069677127E-2
4.491949237E0,-9.249038994E-3,-9.477958083E-3,6.996154785E-3,1.497740276E-2
4.496969914E0,-1.396683604E-2,-1.423099637E-2,1.168537140E-2,2.311150517E-2
4.501990591E0,-4.451714456E-3,-1.889252663E-2,-1.215457916E-2,2.290150909E-2
4.507011268E0,-9.261384606E-3,-9.321600199E-3,-2.555847168E-3,1.338647937E-2
4.512031946E0,-4.533983767E-3,-9.327441454E-3,-7.283210754E-3,1.267293698E-2
4.517052623E0,-4.595242441E-3,2.152770758E-4,-7.222175598E-3,8.562851025E-3
4.522073300E0,-9.352572262E-3,-9.315550327E-3,-2.413749695E-3,1.341925011E-2
4.527093977E0,-9.322524071E-3,1.747310162E-4,-2.394676208E-3,9.626757508E-3
4.532114654E0,-1.409238577E-2,-4.659175873E-3,-7.122993469E-3,1.646330138E-2
4.537135331E0,-9.273573756E-3,-9.452775121E-3,-7.064819336E-3,1.500885738E-2
4.542156008E0,-1.874043047E-2,-9.406030178E-3,-7.005691528E-3,2.210784593E-2
4.547176685E0,-9.134389460E-3,-4.559263587E-3,-1.169490814E-2,1.552400824E-2
4.552197362E0,-1.860240847E-2,-1.874688268E-2,-2.099037170E-3,2.649341745E-2
4.557218039E0,-1.374525577E-2,-1.862226427E-2,7.415771484E-3,2.430461786E-2
4.562238716E0,5.684271455E-4,-9.053587914E-3,2.604484558E-3,9.437897189E-3
4.567259393E0,-4.231169820E-3,-4.313170910E-3,1.207923889E-2,1.350608209E-2
4.572280071E0,5.062222481E-4,-4.360750318E-3,2.480506897E-3,5.042352503E-3
4.577300748E0,4.037320614E-4,-4.407927394E-3,7.207870483E-3,8.458499890E-3
4.582321425E0,-9.195663035E-3,-4.455134273E-3,2.399444580E-3,1.049598849E-2
4.587342102E0,-9.113475680E-3,-4.553437233E-3,2.377510071E-3,1.046144272E-2
4.592362779E0,-9.032741189E-3,-1.409640908E-2,2.356529236E-3,1.690716985E-2
4.597383456E0,-1.370042562E-2,-1.406246424E-2,2.335548401E-3,1.977142759E-2
4.602404133E0,-1.358070225E-2,-9.332209826E-3,-2.434730530E-3,1.665693629E-2
4.607424810E0,-4.068799317E-3,-1.408645511E-2,2.333641052E-3,1.484685913E-2
4.612445487E0,6.153285503E-4,-9.304091334E-3,-1.193141937E-2,1.514277098E-2
4.617466112E0,5.630701780E-4,-9.258583188E-3,-1.658058167E-2,1.899879204E-2
4.622486737E0,5.112439394E-4,-4.464954138E-3,-2.197265625E-3,5.002515572E-3
4.627507362E0,-9.036369622E-3,-1.400825381E-2,1.681423187E-2,2.367711013E-2
4.632527987E0,4.895627499E-4,-4.426136613E-3,1.192569733E-2,1.272998876E-2
4.637548612E0,5.187630653E-3,-9.273171425E-3,1.182460785E-2,1.589731332E-2
4.642569237E0,5.098037422E-3,-9.279415011E-3,2.227783203E-3,1.081945223E-2
4.647589862E0,-1.878599823E-2,-1.398260891E-2,-7.287979126E-3,2.452634749E-2
4.652610487E0,-4.431076348E-3,-9.201526642E-3,2.268791199E-3,1.046183271E-2
4.657631112E0,-1.393905282E-2,3.397166729E-4,-2.498626709E-3,1.416530043E-2
4.662651737E0,-1.387002319E-2,-9.192138910E-3,2.270698547E-3,1.679372005E-2
4.667672362E0,-1.855083555E-2,-1.394838095E-2,-2.497673035E-3,2.334371867E-2
4.672692987E0,-1.369411498E-2,-1.866418123E-2,-2.477645874E-3,2.328130528E-2
4.677713612E0,-4.129357636E-3,-1.384365559E-2,-1.195526123E-2,1.875171100E-2
4.682734237E0,-4.089392722E-3,-2.330881357E-2,-2.359390259E-3,2.378214972E-2
4.687754862E0,6.979703903E-4,-8.953005075E-3,7.156372070E-3,1.148290572E-2
4.692775487E0,-4.103474319E-3,5.865842104E-4,1.659393311E-2,1.710383578E-2
4.697796112E0,-4.117175937E-3,-4.303067923E-3,6.957054138E-3,9.157954658E-3
4.702816737E0,-1.362777501E-2,3.969520330E-4,2.149581909E-3,1.380197541E-2
4.707837362E0,-1.356133819E-2,-9.187296033E-3,2.130508423E-3,1.651833430E-2
4.712857987E0,-8.798092604E-3,-1.394274831E-2,6.861686707E-3,1.785747486E-2
4.717878612E0,-8.823052049E-3,-1.396198571E-2,-1.219081879E-2,2.052801391E-2
4.722899237E0,-1.349324733E-2,-4.432573915E-3,-7.341384888E-3,1.598785061E-2
4.727919862E0,-8.626736701E-3,-1.877656579E-2,-7.282257080E-3,2.190915966E-2
4.732940487E0,-1.804706454E-2,-9.207025170E-3,-7.222175598E-3,2.150873477E-2
4.737961112E0,-8.446030319E-3,-1.396231353E-2,2.333641052E-3,1.648415930E-2
4.742981737E0,-3.726191819E-3,-9.181395173E-3,-2.434730530E-3,1.020345214E-2
4.748002362E0,-8.542679250E-3,-1.868581772E-2,-2.414703369E-3,2.068738613E-2
4.753022987E0,-2.281603217E-2,-1.861403883E-2,-2.394676208E-3,2.954298969E-2
4.758043612E0,-1.317603886E-2,-1.854285598E-2,-2.375602722E-3,2.287113894E-2
4.763064237E0,-8.364856243E-3,5.217492580E-4,-2.356529236E-3,8.706105461E-3
4.768084862E0,-3.593787551E-3,-1.381203532E-2,-2.337455750E-3,1.446206514E-2
4.773105487E0,-8.307546377E-3,-1.852938533E-2,1.667499542E-2,2.627563358E-2
4.778126112E0,1.211546361E-3,-8.909985423E-3,2.290725708E-3,9.279176100E-3
4.783146737E0,-3.646090627E-3,-4.119262099E-3,7.019996643E-3,8.918668621E-3
4.788167362E0,-3.662072122E-3,-4.220366478E-3,6.959915161E-3,8.925395481E-3
4.793187987E0,-8.427180350E-3,-9.017631412E-3,2.152442932E-3,1.252868930E-2
4.798208612E0,-8.404850960E-3,-4.330247641E-3,-7.364273071E-3,1.198436824E-2
4.803229237E0,5.916245282E-3,-4.429593682E-3,-2.555847168E-3,7.820205443E-3
4.808249862E0,-1.792115718E-2,2.208054066E-4,2.212524414E-3,1.805856844E-2
4.813270487E0,-8.321940899E-3,-4.665389657E-3,-2.555847168E-3,9.876887957E-3
4.818291112E0,-3.603138030E-3,-4.606619477E-3,1.646041870E-2,1.746851254E-2
4.823311737E0,-8.368737996E-3,-1.409724355E-2,2.078056335E-3,1.652532509E-2
4.828332362E0,-8.346132934E-3,-4.566714168E-3,-7.436752319E-3,1.207551648E-2
4.833352987E0,-1.787263155E-2,-1.880617440E-2,-7.374763489E-3,2.697202793E-2
4.838373612E0,-8.325733244E-3,-1.393297315E-2,2.183914185E-3,1.637727254E-2
4.843394237E0,-1.310313493E-2,-9.203806520E-3,2.164840698E-3,1.615824046E-2
4.848414914E0,-3.543302417E-3,-9.262531996E-3,-2.603530884E-3,1.025318799E-2
4.853435591E0,1.187592745E-3,-4.520788789E-3,2.165794373E-3,5.151560255E-3
4.858456268E0,-8.418336511E-3,-1.396021247E-2,-2.599716187E-3,1.650801157E-2
4.863476946E0,-8.396081626E-3,-9.075909853E-3,-1.207447052E-2,1.728175815E-2
4.868497623E0,-1.786947995E-2,-9.031891823E-3,-1.197338104E-2,2.332927854E-2
4.873518300E0,-8.269928396E-3,-1.378864050E-2,2.370834351E-3,1.625235915E-2
4.878538977E0,-3.498882055E-3,-9.008765221E-3,2.349853516E-3,9.945945806E-3
4.883559654E0,-1.776235551E-2,-9.069532156E-3,-1.191711426E-2,2.323306478E-2
4.888580331E0,-8.165232837E-3,-4.277884960E-3,-7.069587708E-3,1.161681529E-2
4.893601008E0,-3.396593034E-3,5.257576704E-4,-2.261161804E-3,4.114136370E-3
4.898621685E0,-1.291318983E-2,4.889518023E-4,-2.242088318E-3,1.311550630E-2
4.903642362E0,-2.234893292E-2,-1.379223168E-2,-6.972312927E-3,2.717192678E-2
4.908663039E0,-7.963553071E-3,-9.064227343E-3,-6.916046143E-3,1.390719559E-2
4.913683716E0,-1.269283146E-2,-4.324123263E-3,-6.859779358E-3,1.506195821E-2
4.918704393E0,-3.138706088E-3,-4.372835159E-3,-1.630020142E-2,1.716594680E-2
4.923725071E0,-1.265744865E-2,-1.386581361E-2,-3.040981293E-2,3.573833398E-2
4.928745748E0,-1.259909570E-2,-1.378229260E-2,-6.413459778E-3,1.974389192E-2
4.933766425E0,-7.792718709E-3,-8.950963616E-3,3.136634827E-3,1.227536935E-2
4.938787102E0,-7.774904370E-3,-4.263713956E-3,7.857322693E-3,1.184761219E-2
4.943807779E0,-1.250497997E-2,-4.311695695E-3,-1.706123352E-3,1.333701993E-2
4.948828456E0,-1.244789362E-2,-1.860520244E-2,-1.118946075E-2,2.502613924E-2
4.953849133E0,-1.244319975E-2,4.599243402E-4,-1.109600067E-2,1.667830871E-2
4.958869810E0,-7.637351751E-3,3.206729889E-4,-6.257057190E-3,9.878397523E-3
4.963890487E0,1.876160502E-3,4.982575774E-3,-6.205558777E-3,8.176490648E-3
4.968911164E0,1.814171672E-3,-9.387955070E-3,-1.406669617E-3,9.664555792E-3
4.973931841E0,-2.995796502E-3,-1.414172351E-2,3.352165222E-3,1.483914257E-2
4.978952518E0,-3.017954528E-3,-1.410779357E-2,8.071899414E-3,1.653158943E-2
4.983973196E0,-3.039158881E-3,-4.576742649E-3,3.254890442E-3,6.385716230E-3
4.988993873E0,-1.260910183E-2,-4.570215940E-3,-1.521110535E-3,1.349778130E-2
4.994014550E0,1.643210649E-3,-9.364128113E-3,3.239631653E-3,1.004401562E-2
4.999035227E0,1.583158970E-3,-4.569202662E-3,-1.535415649E-3,5.073608824E-3
5.004055904E0,-1.272188872E-2,-9.363129735E-3,7.973670959E-3,1.769446466E-2
5.009076581E0,-1.741072536E-2,-1.891753078E-2,-1.591682434E-3,2.575926592E-2
5.014097258E0,1.680478454E-3,-1.884421706E-2,-6.327629089E-3,1.994912064E-2
5.019117935E0,1.672029495E-3,-9.273678064E-3,7.969856262E-3,1.234161239E-2
5.024138612E0,-1.263376325E-2,-1.877692342E-2,7.902145386E-3,2.397141482E-2
5.029159289E0,-3.130510449E-3,-1.870438457E-2,-1.590633392E-2,2.475208186E-2
5.034179966E0,-7.900044322E-3,-4.438847303E-3,-1.102733612E-2,1.427291868E-2
5.039200643E0,-1.263137162E-2,-4.486590624E-3,3.309249878E-3,1.380696126E-2
5.044221321E0,-1.262590289E-2,-9.333923459E-3,1.277732849E-2,2.024341064E-2
5.049241998E0,-3.070801497E-3,-9.340077639E-3,1.741886139E-2,2.000209000E-2
5.054262675E0,1.655399799E-3,1.504272223E-4,2.202129364E-2,2.208393874E-2
5.059283352E0,1.542568207E-3,-4.735186696E-3,7.591247559E-3,9.079016974E-3
5.064304029E0,-3.266669810E-3,-9.528547525E-3,-1.146697998E-2,1.526289551E-2
5.069324706E0,-8.035063744E-3,-9.533077478E-3,-6.624221802E-3,1.411814896E-2
5.074345383E0,-1.281641424E-2,-9.589880705E-3,-6.569862366E-3,1.730287194E-2
5.079366060E0,-8.006691933E-3,-4.792660475E-3,-1.766204834E-3,9.497167454E-3
5.084386737E0,-1.753447950E-2,-9.532406926E-3,1.249408722E-2,2.354627292E-2
5.089407414E0,-7.937707007E-3,-9.536489844E-3,-1.856803894E-3,1.254589781E-2
