t,x,y,z
0.539569,0.077722,0.33254,9.79528
0.540821,0.079036,0.335943,9.78986
0.542073,0.0885507,0.338322,9.78035
0.543325,0.0901303,0.339378,9.7748
0.544577,0.085373,0.339378,9.77242
0.545829,0.0844899,0.341961,9.77134
0.547081,0.0868686,0.346718,9.77134
0.548333,0.0867266,0.350215,9.77386
0.549585,0.0843479,0.352594,9.77861
0.550836,0.0844278,0.353743,9.77968
0.552088,0.0868065,0.353743,9.7773
0.55334,0.0903833,0.35614,9.77612
0.554592,0.0951407,0.360897,9.77612
0.555844,0.0952294,0.359819,9.77846
0.557096,0.0904721,0.352683,9.78322
0.558348,0.0913951,0.348955,9.78797
0.5596,0.0985311,0.348955,9.79273
0.560852,0.102352,0.35006,9.78975
0.562104,0.102352,0.352439,9.77786
0.563355,0.102352,0.358039,9.77241
0.564607,0.102352,0.367554,9.77479
0.565859,0.105481,0.372897,9.77404
0.567111,0.112616,0.372897,9.76928
0.568363,0.116717,0.372897,9.77262
0.569615,0.116717,0.372897,9.78689
0.570867,0.118678,0.373877,9.79626
0.572119,0.123436,0.376256,9.79864
0.573371,0.123446,0.380533,9.80102
0.574623,0.11631,0.387669,9.80339
0.575874,0.111011,0.390214,9.80485
0.577126,0.108632,0.385457,9.80485
0.578378,0.107141,0.385135,9.80485
0.57963,0.107141,0.39227,9.80485
0.580882,0.110564,0.395983,9.80571
0.582134,0.120079,0.393604,9.80809
0.583386,0.123819,0.392876,9.80634
0.584638,0.116683,0.395254,9.79683
0.58589,0.113518,0.397633,9.78811
0.587142,0.118275,0.400012,9.78097
0.588393,0.122269,0.403155,9.77689
0.589645,0.124648,0.407912,9.77927
0.590897,0.124828,0.411204,9.77945
0.592149,0.12007,0.411204,9.77469
0.593401,0.116717,0.412609,9.76923
0.594653,0.116717,0.417367,9.76209
0.595905,0.114702,0.421453,9.75899
0.597157,0.107565,0.423832,9.76612
0.598409,0.102352,0.426852,9.77454
0.599661,0.102352,0.43161,9.78644
0.600912,0.102963,0.433314,9.79222
0.602164,0.105342,0.426177,9.78033
0.603416,0.108301,0.420201,9.77017
0.604668,0.11306,0.417821,9.76542
0.60592,0.115616,0.417093,9.76286
0.607172,0.110858,0.421852,9.76762
0.608424,0.105579,0.427131,9.77238
0.609676,0.0984411,0.434269,9.77714
0.610928,0.093266,0.438953,9.78042
0.61218,0.0956452,0.434195,9.77804
0.613431,0.0980245,0.428515,9.77612
0.614683,0.100404,0.418998,9.77612
0.615935,0.101921,0.412066,9.77699
0.617187,0.0995421,0.416824,9.78174
0.618439,0.0983655,0.420781,9.7861
0.619691,0.103124,0.420781,9.78848
0.620943,0.106399,0.421522,9.78975
0.622195,0.101641,0.426281,9.78499
0.623447,0.0979043,0.429336,9.78091
0.624699,0.100283,0.422199,9.78091
0.625951,0.101111,0.415682,9.78091
0.627202,0.091595,0.413303,9.78091
0.628454,0.0826387,0.410085,9.78147
0.629706,0.0778808,0.400569,9.78623
0.630958,0.0748687,0.392799,9.78999
0.63221,0.0867633,0.399935,9.78523
0.633462,0.0975637,0.405978,9.78091
0.634714,0.0975637,0.40122,9.78091
0.635966,0.0971875,0.396086,9.78072
0.637218,0.0924298,0.386571,9.77835
0.63847,0.0881443,0.377843,9.77581
0.639721,0.090523,0.380221,9.77105
0.640973,0.0925224,0.381968,9.76655
0.642225,0.087765,0.372453,9.76655
0.643477,0.0830075,0.36332,9.76683
0.644729,0.0782502,0.36332,9.77397
0.645981,0.0736861,0.36332,9.78098
0.647233,0.0760647,0.36332,9.78336
0.648485,0.0784433,0.363121,9.78577
0.649737,0.0808219,0.348849,9.79052
0.650989,0.0831965,0.334586,9.79527
0.65224,0.080818,0.329829,9.78814
0.653492,0.0784395,0.325072,9.781
0.654744,0.0737119,0.325013,9.78561
0.655996,0.0689548,0.325013,9.79037
0.657248,0.0711511,0.320377,9.79049
0.6585,0.0735296,0.31562,9.79049
0.659752,0.0690489,0.31315,9.79049
0.661004,0.0642919,0.310771,9.79049
0.662256,0.0663,0.306137,9.79274
0.663508,0.0686786,0.30138,9.79512
0.664759,0.0777307,0.301071,9.7975
0.666011,0.0872469,0.301071,9.79988
0.667263,0.0792099,0.294488,9.79787
0.668515,0.0696929,0.28735,9.79549
0.669767,0.073162,0.280213,9.79961
0.671019,0.0779205,0.273075,9.80436
0.672271,0.0869479,0.270206,9.80272
0.673523,0.0964649,0.267827,9.80034
0.674775,0.0891457,0.263343,9.79586
0.676027,0.0796288,0.258585,9.7911
0.677278,0.0825591,0.253826,9.79464
0.67853,0.0873174,0.249068,9.7994
0.679782,0.0879869,0.246354,9.8062
0.681034,0.0879869,0.243975,9.81334
0.682286,0.0819446,0.24361,9.80839
0.683538,0.0748074,0.24361,9.80125
0.68479,0.079573,0.239643,9.80205
0.686042,0.0867098,0.234885,9.80443
0.687294,0.0879869,0.224267,9.80876
0.688546,0.0879869,0.212373,9.81352
0.689797,0.0937543,0.204324,9.81828
0.691049,0.100891,0.197187,9.82303
0.692301,0.0966772,0.197618,9.8259
0.693553,0.0895409,0.199996,9.82828
0.694805,0.0879869,0.198654,9.83252
0.696057,0.0879869,0.196275,9.83728
0.697309,0.0953059,0.197556,9.83837
0.698561,0.104821,0.199934,9.83837
0.699813,0.108939,0.200514,9.83837
0.701065,0.111318,0.200514,9.83837
0.702316,0.106626,0.200514,9.84368
0.703568,0.0994894,0.200514,9.85081
0.70482,0.0906164,0.202251,9.84579
0.706072,0.0811015,0.20463,9.83628
0.707324,0.0767039,0.196772,9.82847
0.708576,0.0743247,0.184876,9.82133
0.709828,0.0820028,0.183037,9.81754
0.71108,0.0938988,0.185416,9.81516
0.712332,0.100856,0.184503,9.81772
0.713584,0.105615,0.182124,9.82248
0.714835,0.105524,0.181361,9.82886
0.716087,0.103145,0.181361,9.83599
0.717339,0.100766,0.178188,9.83837
0.718591,0.0983868,0.17343,9.83837
0.719843,0.0975637,0.176452,9.83215
0.721095,0.0975637,0.18359,9.82263
0.722347,0.0990896,0.189201,9.82075
0.723599,0.101469,0.193959,9.82312
0.724851,0.105343,0.195726,9.81952
0.726103,0.110101,0.195726,9.81239
0.727354,0.111929,0.197191,9.80671
0.728606,0.111929,0.199569,9.80196
0.729858,0.107627,0.200514,9.80437
0.73111,0.100491,0.200514,9.8115
0.732362,0.0947575,0.203321,9.81583
0.733614,0.0899999,0.208078,9.81821
0.734866,0.0866146,0.207347,9.82059
0.736118,0.0842358,0.202589,9.82297
0.73737,0.0912477,0.203197,9.82401
0.738622,0.105521,0.207955,9.82401
0.739873,0.110618,0.210091,9.82925
0.741125,0.108239,0.210091,9.83877
0.742377,0.102015,0.215217,9.83547
0.743629,0.0924977,0.224734,9.8212
0.744881,0.0917419,0.229245,9.80942
0.746133,0.0988799,0.229245,9.79991
0.747385,0.104796,0.234133,9.7965
0.748637,0.109555,0.24365,9.79888
0.749889,0.109544,0.251975,9.79887
0.751141,0.104786,0.259113,9.79649
0.752393,0.103515,0.262764,9.79295
0.753644,0.105894,0.262764,9.78819
0.754896,0.104876,0.263896,9.7891
0.756148,0.100117,0.266275,9.79624
0.7574,0.095359,0.270859,9.80117
0.758652,0.0906009,0.277996,9.80355
0.759904,0.0912029,0.281917,9.79949
0.761156,0.0983398,0.281917,9.7876
0.762408,0.101311,0.285042,9.78091
0.76366,0.0989318,0.292178,9.78091
0.764912,0.0945314,0.299315,9.77889
0.766163,0.0873952,0.306451,9.77413
0.767415,0.0822187,0.308688,9.77428
0.768667,0.07984,0.303931,9.78141
0.769919,0.0784101,0.302968,9.78475
0.771171,0.0784101,0.307726,9.78237
0.772423,0.0774925,0.311565,9.77816
0.773675,0.075114,0.313944,9.77102
0.774927,0.0762805,0.315436,9.76655
0.776179,0.0834161,0.315436,9.76655
0.777431,0.0879869,0.316291,9.76911
0.778682,0.0879869,0.318669,9.77625
0.779934,0.0863401,0.322695,9.77844
0.781186,0.0815831,0.32983,9.77131
0.782438,0.0784101,0.33459,9.76971
0.78369,0.0784101,0.33459,9.77923
0.784942,0.0776496,0.336111,9.78494
0.786194,0.0752712,0.340868,9.78256
0.787446,0.0743508,0.344896,9.78164
0.788698,0.0767295,0.347274,9.78402
0.78995,0.077712,0.349653,9.7864
0.791201,0.0753332,0.352032,9.78878
0.792453,0.075624,0.354411,9.78715
0.793705,0.082761,0.35679,9.77526
0.794957,0.088624,0.358532,9.76782
0.796209,0.0910031,0.358532,9.77258
0.797461,0.0915613,0.356711,9.77552
0.798713,0.0868028,0.349573,9.77314
0.799965,0.0820443,0.347629,9.77191
0.801217,0.0772858,0.361905,9.77429
0.802469,0.0758106,0.375086,9.77831
0.80372,0.0853276,0.384603,9.78783
0.804972,0.092258,0.390499,9.79373
0.806224,0.0898787,0.383361,9.78659
0.807476,0.0874995,0.377198,9.78335
0.808728,0.0851202,0.374819,9.79525
0.80998,0.0818259,0.373354,9.80348
0.811232,0.0746881,0.375734,9.79634
0.812484,0.0692609,0.376402,9.79006
0.813736,0.0716401,0.369265,9.78768
0.814988,0.0736217,0.36332,9.7865
0.816239,0.0736217,0.36332,9.79125
0.817491,0.0747243,0.364423,9.79454
0.818743,0.0818616,0.37156,9.78978
0.819995,0.0886616,0.377011,9.7857
0.821247,0.0934197,0.372253,9.7857
0.822499,0.0963355,0.367187,9.78693
0.823751,0.0868195,0.36005,9.79645
0.825003,0.0784101,0.35402,9.80485
0.826255,0.0784101,0.356399,9.80485
0.827507,0.0791486,0.358532,9.80387
0.828758,0.0862853,0.358532,9.79435
0.83001,0.0929909,0.358747,9.78592
0.831262,0.0953698,0.361126,9.7883
0.832514,0.0979335,0.36295,9.79049
0.833766,0.102691,0.358193,9.79049
0.835018,0.106986,0.354052,9.79018
0.83627,0.104608,0.358809,9.78542
0.837522,0.102229,0.363074,9.78042
0.838774,0.0998501,0.358316,9.7709
0.840026,0.0975637,0.353651,9.76194
0.841277,0.0975637,0.351272,9.7667
0.842529,0.0976252,0.348955,9.77109
0.843781,0.100004,0.348955,9.76157
0.845033,0.102352,0.348985,9.75218
0.846285,0.102352,0.351364,9.75218
0.847537,0.102352,0.353743,9.75218
0.848789,0.0975951,0.348986,9.75694
0.850041,0.0928376,0.344229,9.7617
0.851293,0.0951229,0.334776,9.75941
0.852545,0.0975017,0.325261,9.75703
0.853796,0.095247,0.32733,9.75002
0.855048,0.0928682,0.329708,9.74288
0.8563,0.0950612,0.332087,9.74718
0.857552,0.0974399,0.334466,9.75193
0.858804,0.104329,0.341355,9.76346
0.860056,0.111465,0.348491,9.77535
0.861308,0.114153,0.340059,9.7739
0.86256,0.116532,0.330544,9.77152
0.863812,0.107945,0.323222,9.77134
0.865064,0.0984305,0.316086,9.77134
0.866315,0.0975637,0.321922,9.77566
0.867567,0.0975637,0.329058,9.78042
0.868819,0.0996944,0.331932,9.77878
0.870071,0.102073,0.334311,9.7764
0.871323,0.104452,0.33249,9.77822
