"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.428302718E0,-5.566475391E-1,8.021471500E-1,-7.251939774E-1,1.216224830E0
8.433323656E0,-5.628379583E-1,8.252046108E-1,-5.507764816E-1,1.140659436E0
8.438344593E0,-4.795029163E-1,8.506104946E-1,-4.525232315E-1,1.076214911E0
8.443365531E0,-3.645328283E-1,8.784070015E-1,-4.543495178E-1,1.054000250E0
8.448386468E0,-2.373414040E-1,9.472436905E-1,-5.610961914E-1,1.126246193E0
8.453407406E0,-1.314539909E-1,1.047980070E0,-7.632331848E-1,1.303099103E0
8.458428343E0,-3.701949120E-2,1.128691196E0,-1.022574425E0,1.523473897E0
8.463449281E0,7.029283047E-2,1.171146154E0,-1.267521858E0,1.727175746E0
8.468470218E0,1.379387379E-1,1.195132017E0,-1.402626038E0,1.847898113E0
8.473491156E0,1.656390429E-1,1.186607122E0,-1.509474754E0,1.927170670E0
8.478512093E0,1.149069071E-1,1.169408560E0,-1.626369953E0,2.006439434E0
8.483533031E0,2.449035645E-2,1.119685888E0,-1.758019924E0,2.084449644E0
8.488553968E0,-6.728720665E-2,9.610691071E-1,-1.842258930E0,2.078965936E0
8.493574906E0,-1.413607597E-1,7.800135612E-1,-1.922267437E0,2.079306644E0
8.498595843E0,-1.590536833E-1,5.956301689E-1,-2.055336475E0,2.145805536E0
8.503616781E0,-1.440714598E-1,5.226447582E-1,-2.107413769E0,2.176030083E0
8.508637718E0,-9.682118893E-2,4.656074047E-1,-2.035719395E0,2.090530567E0
8.513658656E0,-3.720104694E-2,4.867053032E-1,-1.955306530E0,2.015313771E0
8.518679593E0,2.015852928E-2,5.666055679E-1,-1.971391201E0,2.051299955E0
8.523700531E0,5.625963211E-2,6.525957584E-1,-2.007278919E0,2.111448562E0
8.528721468E0,4.286003113E-2,6.633863449E-1,-2.029378414E0,2.135484763E0
8.533742406E0,1.848125458E-2,5.991735458E-1,-1.999425411E0,2.087355377E0
8.538763343E0,2.121460438E-2,4.602866173E-1,-1.927122593E0,1.981442736E0
8.543784281E0,7.733345032E-3,3.185129166E-1,-1.826867580E0,1.854442083E0
8.548805218E0,-6.485509872E-2,1.787364483E-1,-1.741712093E0,1.752059907E0
8.553826156E0,-1.238542795E-1,6.477546692E-2,-1.690573692E0,1.696341697E0
8.558847093E0,-1.826175451E-1,-1.877546310E-2,-1.625370979E0,1.635705507E0
8.563868031E0,-2.060784101E-1,-8.181142807E-2,-1.574493408E0,1.590028589E0
8.568888968E0,-1.070936918E-1,-1.297564507E-1,-1.394130707E0,1.404245784E0
8.573909906E0,6.649458408E-2,-1.631386280E-1,-1.103432655E0,1.117407431E0
8.578930843E0,2.188826799E-1,-1.729466915E-1,-7.980680466E-1,8.454187085E-1
8.583951781E0,2.970753908E-1,-1.357612610E-1,-5.114898682E-1,6.068828495E-1
8.588972718E0,2.285251617E-1,-9.058284760E-2,-2.053737640E-1,3.203238748E-1
8.593993656E0,8.858597279E-2,-4.265761375E-2,8.669948578E-2,1.310875563E-1
8.599014593E0,-8.090353012E-2,-7.839751244E-2,3.263864517E-1,3.452820108E-1
8.604035531E0,-2.324482203E-1,-2.119309902E-1,4.371461868E-1,5.385570614E-1
8.609056468E0,-3.084789515E-1,-3.613843918E-1,4.238224030E-1,6.366972368E-1
8.614077406E0,-3.135037422E-1,-5.261276960E-1,3.677558899E-1,7.143803913E-1
8.619098343E0,-2.522481680E-1,-7.101224661E-1,2.879476547E-1,8.067322399E-1
8.624119281E0,-9.584295750E-2,-8.935325146E-1,2.177677155E-1,9.246669698E-1
8.629140218E0,1.323252916E-1,-1.008581281E0,1.762132645E-1,1.032374591E0
8.634161156E0,3.755054474E-1,-1.102691174E0,1.919164658E-1,1.180577865E0
8.639182093E0,5.533828139E-1,-1.185204625E0,2.552976608E-1,1.332711311E0
8.644203031E0,7.247395515E-1,-1.260925531E0,4.429645538E-1,1.520328323E0
8.649223968E0,9.041821361E-1,-1.359144092E0,8.601379395E-1,1.845170797E0
8.654244906E0,9.953369498E-1,-1.513899207E0,1.463546753E0,2.329067528E0
8.659265843E0,9.492652416E-1,-1.749893069E0,2.066510201E0,2.869441524E0
8.664286781E0,8.136736155E-1,-2.019820452E0,2.525656700E0,3.334768534E0
8.669307718E0,5.982423425E-1,-2.280840158E0,2.874687195E0,3.718057584E0
8.674328656E0,2.983816862E-1,-2.504419565E0,3.075508118E0,3.977423685E0
8.679349593E0,-3.297472000E-2,-2.700208664E0,3.209625244E0,4.194509312E0
8.684370531E0,-3.144407272E-1,-2.858404875E0,3.277057648E0,4.359869061E0
8.689391468E0,-4.645723701E-1,-2.997810602E0,3.301739693E0,4.483768604E0
8.694412406E0,-5.066322684E-1,-3.084349155E0,3.302809715E0,4.547355054E0
8.699433343E0,-4.449849725E-1,-3.112966537E0,3.366374969E0,4.606631386E0
8.704454281E0,-2.370420098E-1,-3.150511265E0,3.611863136E0,4.798694141E0
8.709475218E0,1.017125845E-1,-3.187384605E0,3.972004890E0,5.093779434E0
8.714496156E0,4.981572628E-1,-3.108961344E0,4.346136093E0,5.366814720E0
8.719517093E0,8.317122459E-1,-2.939813137E0,4.710326195E0,5.614393948E0
8.724538031E0,1.091996789E0,-2.685473204E0,5.093297005E0,5.860537321E0
8.729558968E0,1.244916677E0,-2.399399281E0,5.437677383E0,6.072501113E0
8.734579906E0,1.261336923E0,-2.101648092E0,5.772282600E0,6.271135619E0
8.739600843E0,1.169669747E0,-1.774559855E0,5.996866226E0,6.362357624E0
8.744621781E0,1.066050887E0,-1.400240183E0,6.059170723E0,6.309571056E0
8.749642718E0,9.750389457E-1,-1.085084677E0,6.017020226E0,6.191336051E0
8.754663656E0,8.921643496E-1,-8.439435363E-1,5.932829857E0,6.058602812E0
8.759684593E0,8.319311738E-1,-6.724381447E-1,5.845009804E0,5.942089039E0
8.764705531E0,8.136937022E-1,-6.040177345E-1,5.667531967E0,5.757417256E0
8.769726468E0,8.515614271E-1,-5.857806206E-1,5.414836884E0,5.512599593E0
8.774747406E0,8.787399530E-1,-5.648026466E-1,5.082262993E0,5.188504897E0
8.779768343E0,8.716950417E-1,-5.213739872E-1,4.650776863E0,4.760400037E0
8.784789281E0,8.259947300E-1,-4.500901699E-1,4.110917091E0,4.217165848E0
8.789810218E0,7.662496567E-1,-3.978313208E-1,3.496253967E0,3.601277565E0
8.794831156E0,6.929322481E-1,-3.871722221E-1,2.864131927E0,2.972088345E0
8.799852093E0,6.212964058E-1,-3.451032639E-1,2.200127602E0,2.312069841E0
8.804873031E0,5.285475850E-1,-2.228403091E-1,1.599877357E0,1.699596397E0
8.809893968E0,4.535635710E-1,-4.867470264E-2,1.106318474E0,1.196674436E0
8.814914906E0,3.630098104E-1,1.202838421E-1,7.240619659E-1,8.188467840E-1
8.819935843E0,2.950999737E-1,2.700541019E-1,4.098510742E-1,5.727050860E-1
8.824956781E0,2.537288666E-1,3.628506660E-1,1.777687073E-1,4.771170264E-1
8.829977718E0,2.334154844E-1,3.991844654E-1,-1.071929932E-2,4.625428944E-1
8.834998656E0,2.043799162E-1,3.798012733E-1,-1.511669159E-1,4.570247191E-1
8.840019593E0,1.129714251E-1,3.674581051E-1,-2.630281448E-1,4.658023259E-1
8.845040531E0,-1.243638992E-2,3.675646782E-1,-3.943977356E-1,5.392661961E-1
8.850061468E0,-1.671146154E-1,4.040884972E-1,-5.261907578E-1,6.841721434E-1
8.855082406E0,-3.797185421E-1,4.720954895E-1,-6.392936707E-1,8.807705262E-1
8.860103343E0,-5.352343321E-1,5.427501202E-1,-7.337207794E-1,1.058016855E0
8.865124281E0,-6.478209496E-1,5.966660976E-1,-7.950859070E-1,1.186526028E0
8.870145218E0,-7.028779984E-1,6.622533798E-1,-8.424682617E-1,1.281549762E0
8.875166156E0,-7.337737083E-1,7.108397484E-1,-8.854608536E-1,1.351945978E0
8.880187093E0,-7.593225241E-1,7.806472778E-1,-9.001178741E-1,1.412866963E0
8.885208031E0,-7.698926926E-1,8.333702087E-1,-8.864765167E-1,1.439819877E0
8.890228968E0,-7.459567785E-1,8.880336285E-1,-8.588447571E-1,1.443145716E0
8.895249906E0,-7.015153170E-1,9.301011562E-1,-7.980203629E-1,1.412107786E0
8.900270843E0,-6.846046448E-1,9.258885384E-1,-6.800975800E-1,1.337342822E0
8.905291781E0,-6.714044809E-1,9.372835159E-1,-5.576820374E-1,1.280739482E0
8.910312718E0,-7.003871202E-1,9.588718414E-1,-4.593276978E-1,1.273168983E0
8.915333656E0,-7.525078058E-1,1.004545212E0,-3.514184952E-1,1.303408623E0
8.920354593E0,-8.139024973E-1,1.030649662E0,-2.195196152E-1,1.331489715E0
8.925375531E0,-8.234302998E-1,9.986548424E-1,-8.284568787E-2,1.297001296E0
8.930396468E0,-7.721364498E-1,9.657983780E-1,-3.706836700E-2,1.237067204E0
8.935417406E0,-7.417343855E-1,9.657142162E-1,-1.204299927E-1,1.223632800E0
8.940438343E0,-7.369533777E-1,9.935903549E-1,-2.371225357E-1,1.259582935E0
8.945459281E0,-7.437095642E-1,1.001543522E0,-3.536663055E-1,1.296639193E0
8.950480218E0,-7.619845867E-1,9.754772186E-1,-4.605684280E-1,1.320719346E0
8.955501156E0,-7.824463844E-1,9.203908443E-1,-5.627155304E-1,1.332662905E0
8.960522093E0,-7.955906391E-1,8.270235062E-1,-7.128162384E-1,1.350940167E0
8.965543031E0,-8.301055431E-1,7.769548893E-1,-9.013175964E-1,1.450898867E0
8.970563968E0,-8.855155706E-1,7.370283604E-1,-1.171268463E0,1.642929835E0
8.975584906E0,-9.277254343E-1,6.741509438E-1,-1.474780083E0,1.868189035E0
8.980605843E0,-9.510285854E-1,6.412541866E-1,-1.787857533E0,2.124169687E0
8.985626781E0,-9.211508036E-1,6.146497726E-1,-2.053063869E0,2.332677517E0
8.990647718E0,-8.181803226E-1,5.754716396E-1,-2.256077766E0,2.467888477E0
8.995668656E0,-6.320239305E-1,5.382382870E-1,-2.377809525E0,2.518557690E0
9.000689593E0,-4.005752802E-1,4.884793758E-1,-2.413474083E0,2.494780512E0
9.005710531E0,-2.050807476E-1,4.499506950E-1,-2.367889404E0,2.418969610E0
9.010731468E0,-1.744949818E-2,4.221355915E-1,-2.226746559E0,2.266473733E0
9.015752406E0,1.569488049E-1,3.857872486E-1,-2.076304913E0,2.117665417E0
9.020773343E0,2.694330215E-1,3.453600407E-1,-1.954863071E0,2.003336552E0
9.025794281E0,3.865253925E-1,3.008027077E-1,-1.857663631E0,1.921145053E0
9.030815218E0,4.309133291E-1,2.614884377E-1,-1.827785015E0,1.896011751E0
9.035836156E0,4.643362761E-1,2.226150036E-1,-1.893922329E0,1.962678630E0
9.040857093E0,4.962769747E-1,2.178077698E-1,-2.060809612E0,2.130884163E0
9.045878031E0,5.365184546E-1,2.329328060E-1,-2.270985603E0,2.345098155E0
9.050898968E0,5.759807825E-1,2.348570824E-1,-2.495746613E0,2.572093090E0
9.055919906E0,6.578723192E-1,1.955006123E-1,-2.649165630E0,2.736621094E0
9.060940843E0,7.582787275E-1,1.343641281E-1,-2.750560284E0,2.856330202E0
9.065961781E0,8.197402954E-1,7.116985321E-2,-2.838453770E0,2.955310323E0
9.070982718E0,8.284673691E-1,4.436087608E-2,-2.912834644E0,3.028684819E0
9.076003656E0,7.950242758E-1,1.016178131E-1,-2.930482388E0,3.038110729E0
9.081024593E0,7.534303665E-1,2.138218880E-1,-2.824315548E0,2.930893282E0
9.086045531E0,6.987793446E-1,3.327214718E-1,-2.661337376E0,2.771590297E0
9.091066468E0,6.160835028E-1,4.098873138E-1,-2.479781151E0,2.587833273E0
9.096087406E0,5.046727657E-1,4.738616943E-1,-2.289282799E0,2.391663697E0
9.101108343E0,4.448382854E-1,5.145709515E-1,-2.051598072E0,2.161415974E0
9.106129281E0,4.020720720E-1,5.175817013E-1,-1.824304104E0,1.938462853E0
9.111150218E0,3.277291059E-1,4.968852997E-1,-1.640872955E0,1.745498617E0
9.116171156E0,2.068953514E-1,4.431345463E-1,-1.506198883E0,1.583606324E0
9.121192093E0,7.267439365E-2,3.562092781E-1,-1.434586525E0,1.479934159E0
9.126213031E0,-5.549764633E-2,2.984976768E-1,-1.507253647E0,1.537528669E0
9.131233968E0,-1.858837605E-1,2.604656219E-1,-1.723803997E0,1.753252786E0
9.136254906E0,-3.309370279E-1,2.277746201E-1,-2.007216930E0,2.047027210E0
9.141275843E0,-4.598047733E-1,1.911091805E-1,-2.266257286E0,2.320315762E0
9.146296781E0,-5.613126755E-1,1.269831657E-1,-2.457770348E0,2.524248745E0
9.151317718E0,-6.632316113E-1,7.872867584E-2,-2.524365425E0,2.611224842E0
9.156338603E0,-7.414717674E-1,9.913897514E-2,-2.437528610E0,2.549736191E0
9.161359489E0,-7.917844057E-1,1.686949730E-1,-2.206995010E0,2.350788701E0
9.166380374E0,-7.960276604E-1,2.488121986E-1,-1.885613918E0,2.061821378E0
9.171401260E0,-7.894700766E-1,3.345131874E-1,-1.516765594E0,1.742337494E0
9.176422145E0,-7.356847525E-1,3.538813591E-1,-1.110324860E0,1.378145626E0
9.181443031E0,-5.929208994E-1,3.546268940E-1,-8.003969193E-1,1.057331857E0
9.186463916E0,-3.808968067E-1,3.654286861E-1,-5.391073227E-1,7.544913567E-1
9.191484801E0,-1.959880590E-1,3.666512966E-1,-2.737627029E-1,4.977856066E-1
9.196505687E0,-4.869019985E-2,3.149383068E-1,-2.835941315E-2,3.199392583E-1
9.201526572E0,1.275200844E-1,2.387840748E-1,1.253795624E-1,2.983274056E-1
9.206547458E0,2.896020412E-1,1.714625359E-1,1.876420975E-1,3.853288209E-1
9.211568343E0,4.625412226E-1,1.082081795E-1,1.826324463E-1,5.089282888E-1
9.216589228E0,6.378158331E-1,4.399228096E-2,2.254610062E-1,6.779211038E-1
9.221610114E0,7.779166698E-1,-4.054284096E-2,3.401670456E-1,8.500068741E-1
9.226630999E0,8.164861202E-1,-1.693694592E-1,4.454660416E-1,9.453970554E-1
9.231651885E0,7.639168501E-1,-3.092267513E-1,5.176362991E-1,9.732098827E-1
9.236672770E0,5.736527443E-1,-4.885312319E-1,5.376930237E-1,9.256640985E-1
9.241693656E0,3.094483614E-1,-7.025696039E-1,5.107192993E-1,9.220610280E-1
9.246714541E0,1.500511169E-2,-9.511729479E-1,5.515851974E-1,1.099636922E0
9.251735426E0,-2.809993029E-1,-1.148420215E0,6.267490387E-1,1.338149452E0
9.256756312E0,-5.170583725E-1,-1.304352522E0,7.887535095E-1,1.609601491E0
9.261777197E0,-7.183228731E-1,-1.447806120E0,1.003840446E0,1.902584020E0
9.266798083E0,-9.194082022E-1,-1.598037720E0,1.195270538E0,2.197204509E0
9.271818968E0,-1.035036206E0,-1.735727310E0,1.281600952E0,2.393021154E0
9.276839853E0,-1.046125412E0,-1.788730621E0,1.229392052E0,2.409427407E0
9.281860739E0,-9.331334829E-1,-1.775654078E0,1.105701447E0,2.290471827E0
9.286881624E0,-6.859256029E-1,-1.748454094E0,9.966402054E-1,2.126235488E0
9.291902510E0,-2.949532270E-1,-1.744723082E0,9.833536148E-1,2.024361719E0
9.296923447E0,1.918587685E-1,-1.749096632E0,9.555120468E-1,2.002286714E0
9.301944385E0,6.550110579E-1,-1.727685928E0,9.561157227E-1,2.080407515E0
9.306965322E0,1.027783871E0,-1.656325817E0,1.023358345E0,2.201594240E0
9.311986260E0,1.243561625E0,-1.573337555E0,1.133285522E0,2.303513111E0
9.317007197E0,1.326445341E0,-1.493335843E0,1.300256729E0,2.383312138E0
9.322028135E0,1.267330408E0,-1.426689625E0,1.548340797E0,2.457423218E0
9.327049072E0,1.143198013E0,-1.331121206E0,1.901567459E0,2.587420369E0
9.332070010E0,1.039555073E0,-1.217323184E0,2.345598221E0,2.839785467E0
9.337090947E0,8.363689184E-1,-1.081809521E0,2.741833687E0,3.063898950E0
9.342111885E0,5.718997717E-1,-9.638985395E-1,3.066612244E0,3.265008483E0
9.347132822E0,3.608831167E-1,-9.024559259E-1,3.296215057E0,3.436523974E0
9.352153760E0,2.169576883E-1,-9.311910868E-1,3.488110542E0,3.616780700E0
9.357174697E0,8.621418476E-2,-9.733995199E-1,3.584755898E0,3.715563801E0
9.362195635E0,-2.279388905E-2,-1.024005651E0,3.595625877E0,3.738667221E0
9.367216572E0,-1.156806946E-1,-1.072756767E0,3.487093925E0,3.650207275E0
9.372237510E0,-1.251890659E-1,-1.118779182E0,3.197006226E0,3.389422955E0
9.377258447E0,-1.073274612E-1,-1.141936541E0,2.744729042E0,2.974739612E0
9.382279385E0,-4.074823856E-2,-1.117398739E0,2.293195724E0,2.551271642E0
9.387300322E0,4.252099991E-2,-1.068313599E0,1.966791153E0,2.238608813E0
9.392321260E0,1.435098648E-1,-1.018141866E0,1.803660393E0,2.076149983E0
9.397342197E0,2.195883989E-1,-9.955779314E-1,1.813223839E0,2.080186331E0
9.402363135E0,2.178587914E-1,-1.038974404E0,1.956992149E0,2.226375651E0
9.407384072E0,1.951826811E-1,-1.129720926E0,2.143976212E0,2.431254747E0
9.412405010E0,2.322509289E-1,-1.163102865E0,2.398071289E0,2.675349449E0
9.417425947E0,3.038411140E-1,-1.149410248E0,2.747856140E0,2.994023498E0
9.422446885E0,3.414318562E-1,-1.051102996E0,3.111828804E0,3.302252523E0
9.427467822E0,3.526955843E-1,-8.783488274E-1,3.379791260E0,3.509826178E0
9.432488760E0,3.368525505E-1,-6.552057266E-1,3.460882187E0,3.538427574E0
9.437509697E0,3.179173470E-1,-4.007387161E-1,3.393576622E0,3.431912768E0
9.442530635E0,2.727326155E-1,-1.672987938E-1,3.221155167E0,3.237006731E0
9.447551572E0,2.543717623E-1,4.049468040E-2,3.053786278E0,3.064629740E0
9.452572510E0,2.490584850E-1,1.985900402E-1,2.905952454E0,2.923358992E0
9.457593447E0,2.907848358E-1,3.070650101E-1,2.749021530E0,2.781360120E0
9.462614385E0,3.277031183E-1,3.327298164E-1,2.568742752E0,2.610850013E0
9.467635322E0,3.558214903E-1,3.426899910E-1,2.417874336E0,2.467825291E0
9.472656260E0,3.518999815E-1,3.368477821E-1,2.325211525E0,2.375691197E0
9.477677197E0,3.255211115E-1,2.959599495E-1,2.276376724E0,2.318501084E0
9.482698135E0,2.956830263E-1,2.629063129E-1,2.252224922E0,2.286714954E0
9.487719072E0,2.331434488E-1,2.185213566E-1,2.209623337E0,2.232608954E0
9.492740010E0,1.043570042E-1,1.386702061E-1,2.072139740E0,2.079394843E0
9.497760947E0,-6.194698811E-2,4.275560379E-2,1.854195595E0,1.855722710E0
9.502781885E0,-1.939486265E-1,-3.548693657E-2,1.560638428E0,1.573044085E0
9.507802822E0,-2.724272013E-1,-9.555554390E-2,1.177123070E0,1.212009143E0
9.512823760E0,-3.021900654E-1,-1.559734344E-1,7.705688477E-1,8.422724600E-1
9.517844697E0,-2.878360748E-1,-2.112469673E-1,4.269447327E-1,5.565578963E-1
9.522865635E0,-2.295897007E-1,-2.221405506E-1,1.650037766E-1,3.595609839E-1
9.527886572E0,-1.469761133E-1,-2.023141384E-1,-1.562881470E-2,2.505538831E-1
9.532907510E0,-7.393932343E-2,-1.611840725E-1,-1.199827194E-1,2.141102093E-1
9.537928447E0,3.547787666E-3,-1.178710461E-1,-1.530237198E-1,1.931901372E-1
9.542949385E0,6.612920761E-2,-8.671545982E-2,-1.483793259E-1,1.841441485E-1
9.547970322E0,8.039879799E-2,-3.941416740E-2,-8.207893372E-2,1.214676692E-1
9.552991260E0,7.048141956E-2,9.109973907E-3,-6.636619568E-3,7.137693498E-2
9.558012197E0,2.202701569E-2,8.227324486E-2,6.850242615E-2,1.093007714E-1
9.563033135E0,-2.179682255E-2,1.697852612E-1,1.196403503E-1,2.088443195E-1
9.568054072E0,-9.898459911E-2,2.422671318E-1,1.135787964E-1,2.852918804E-1
9.573075010E0,-1.805562973E-1,3.230414391E-1,4.105758667E-2,3.723467111E-1
9.578095947E0,-2.852202654E-1,4.119353294E-1,-6.901073456E-2,5.057704983E-1
9.583116885E0,-3.552566767E-1,4.756116867E-1,-2.643804550E-1,6.498544513E-1
9.588137822E0,-3.807687759E-1,5.381090641E-1,-5.018501282E-1,8.284924724E-1
9.593158760E0,-3.712509871E-1,5.520205498E-1,-7.145032883E-1,9.762524938E-1
9.598179697E0,-3.032319546E-1,4.940552711E-1,-8.691310883E-1,1.044714831E0
9.603200635E0,-2.158150673E-1,4.076871872E-1,-1.047353745E0,1.144436478E0
9.608221572E0,-7.566869259E-2,3.220865726E-1,-1.225396156E0,1.269275877E0
9.613242510E0,5.452179909E-2,2.710084915E-1,-1.322138786E0,1.350729136E0
9.618263447E0,1.408175230E-1,2.495849133E-1,-1.390377045E0,1.419602244E0
9.623284385E0,1.779860258E-1,3.056201935E-1,-1.458955765E0,1.501211062E0
9.628305322E0,1.993923187E-1,3.813893795E-1,-1.556535721E0,1.614936100E0
9.633326260E0,1.428914070E-1,4.862346649E-1,-1.678241253E0,1.753093211E0
9.638347197E0,8.896946907E-3,5.866720676E-1,-1.890949726E0,1.979887405E0
9.643368135E0,-1.732554436E-1,7.595191002E-1,-2.161077499E0,2.297203228E0
9.648389072E0,-3.597115278E-1,9.761669636E-1,-2.411952972E0,2.626749220E0
9.653410010E0,-5.737316608E-1,1.217478514E0,-2.696101665E0,3.013367907E0
9.658430947E0,-7.572327852E-1,1.411988974E0,-2.936941624E0,3.345555328E0
9.663451885E0,-8.671007156E-1,1.516710520E0,-3.091463089E0,3.550974300E0
9.668472822E0,-8.986712694E-1,1.503532887E0,-3.183864594E0,3.633898037E0
9.673493760E0,-8.860626221E-1,1.401242018E0,-3.128233910E0,3.540400197E0
9.678514697E0,-8.496308327E-1,1.229215622E0,-2.987227917E0,3.340115900E0
9.683535635E0,-7.712897062E-1,1.063936472E0,-2.871129513E0,3.157567625E0
9.688556572E0,-6.992290020E-1,9.195489883E-1,-2.832523823E0,3.059032976E0
9.693577510E0,-6.570054293E-1,8.293960094E-1,-2.837737560E0,3.028581902E0
9.698598447E0,-6.350768805E-1,7.549233437E-1,-2.776658535E0,2.946704009E0
9.703619385E0,-5.957913399E-1,6.577665806E-1,-2.659049511E0,2.803242497E0
9.708640322E0,-5.683208704E-1,5.616636276E-1,-2.609358311E0,2.728956840E0
9.713661260E0,-5.191588402E-1,4.859106541E-1,-2.665826321E0,2.759033352E0
9.718682197E0,-4.333192110E-1,4.496316910E-1,-2.775583744E0,2.844960337E0
9.723703135E0,-3.008428812E-1,4.244127274E-1,-2.876423359E0,2.923088083E0
9.728724072E0,-1.644823551E-1,3.676030636E-1,-2.901482105E0,2.929297674E0
9.733745010E0,-3.204345703E-4,3.082454205E-1,-2.917925358E0,2.934161505E0
9.738765947E0,7.668364048E-2,2.562987804E-1,-2.949853897E0,2.961960071E0
9.743786885E0,1.013754606E-1,2.407205105E-1,-3.011412621E0,3.022718862E0
9.748807822E0,1.033939123E-1,2.565171719E-1,-2.973174095E0,2.986009973E0
9.753828760E0,1.022590399E-1,2.700817585E-1,-2.806443691E0,2.821263416E0
9.758849697E0,8.812904358E-2,2.616949081E-1,-2.544685841E0,2.559624383E0
9.763870635E0,1.033892632E-1,2.309045792E-1,-2.207107544E0,2.221560257E0
9.768891572E0,1.235388517E-1,2.058627605E-1,-1.889358044E0,1.904551165E0
9.773912510E0,1.434303522E-1,2.096617222E-1,-1.610317707E0,1.630231094E0
9.778933447E0,1.675184965E-1,2.321662903E-1,-1.398509979E0,1.427513151E0
9.783954385E0,2.148183584E-1,2.630636692E-1,-1.234488487E0,1.280355906E0
9.788975322E0,2.949776649E-1,3.254604340E-1,-1.141800880E0,1.223374664E0
9.793996260E0,4.221850634E-1,3.999004364E-1,-1.091596603E0,1.236828093E0
9.799017197E0,6.102094650E-1,4.863688946E-1,-1.036128044E0,1.297101236E0
9.804038135E0,8.152980804E-1,5.946481228E-1,-1.056939125E0,1.461313677E0
9.809059072E0,1.017438889E0,6.679041386E-1,-1.125646591E0,1.657817263E0
9.814080010E0,1.254588366E0,6.925892830E-1,-1.295133591E0,1.931590769E0
9.819100947E0,1.507727385E0,6.839194298E-1,-1.527264118E0,2.252448299E0
9.824121885E0,1.714152575E0,6.329777241E-1,-1.654891491E0,2.465288157E0
9.829142822E0,1.791751623E0,5.309903622E-1,-1.678582668E0,2.511964255E0
9.834163760E0,1.759001970E0,4.308588505E-1,-1.708688259E0,2.489847957E0
9.839184697E0,1.625536442E0,3.712053299E-1,-1.797903538E0,2.452064284E0
9.844205635E0,1.449522734E0,3.902652264E-1,-1.902925014E0,2.423746421E0
9.849226572E0,1.203020215E0,4.732997417E-1,-1.966037273E0,2.352992317E0
9.854247510E0,8.773213625E-1,5.956971645E-1,-1.986868382E0,2.252153159E0
9.859268447E0,4.783102274E-1,7.041263580E-1,-2.070209503E0,2.238379322E0
9.864289385E0,1.318864822E-1,8.461744785E-1,-2.220368385E0,2.379798533E0
9.869310322E0,-1.320068836E-1,9.833114147E-1,-2.379544258E0,2.578091936E0
9.874331260E0,-2.981593609E-1,1.072546005E0,-2.399321556E0,2.644994871E0
9.879352197E0,-3.429353237E-1,1.023147821E0,-2.337341309E0,2.574412650E0
9.884373135E0,-3.093446493E-1,9.119288921E-1,-2.327638626E0,2.518970026E0
9.889394072E0,-2.592787743E-1,7.535996437E-1,-2.317588806E0,2.450786768E0
9.894415010E0,-2.450032234E-1,4.908857346E-1,-2.273692131E0,2.338946620E0
9.899435947E0,-2.377080917E-1,1.432998180E-1,-2.186516762E0,2.204063412E0
9.904456885E0,-2.430030107E-1,-2.696285248E-1,-1.955930233E0,1.989324780E0
9.909477822E0,-1.949207783E-1,-6.709868908E-1,-1.682808399E0,1.822103627E0
9.914498760E0,-1.420801878E-1,-9.843111038E-1,-1.443814278E0,1.753184188E0
9.919519697E0,-1.758348942E-1,-1.137941122E0,-1.205500603E0,1.667051172E0
9.924540635E0,-3.454604149E-1,-1.185185909E0,-8.483676910E-1,1.497910637E0
9.929561572E0,-5.807712078E-1,-1.140959740E0,-4.300508499E-1,1.350565828E0
9.934582510E0,-7.870116234E-1,-1.077712297E0,-1.083641052E-1,1.338877840E0
9.939603447E0,-9.693198204E-1,-1.028915882E0,1.502923965E-1,1.421561329E0
9.944624385E0,-1.103291869E0,-9.800479412E-1,3.126077652E-1,1.508466284E0
9.949645322E0,-1.198101401E0,-9.740018845E-1,5.031261444E-1,1.623965072E0
9.954666260E0,-1.254152536E0,-1.024878383E0,7.361268997E-1,1.779088839E0
9.959687197E0,-1.342941284E0,-1.075172782E0,8.968791962E-1,1.940072188E0
9.964708135E0,-1.501256466E0,-1.096430302E0,1.052734375E0,2.136394169E0
9.969729072E0,-1.747005582E0,-1.151813745E0,1.294995308E0,2.460836495E0
9.974750010E0,-1.997432947E0,-1.237655044E0,1.509237289E0,2.792727266E0
9.979770947E0,-2.164468765E0,-1.393195033E0,1.681584358E0,3.074677770E0
9.984791885E0,-2.208474636E0,-1.585758686E0,1.912819862E0,3.324284984E0
9.989812822E0,-2.239108562E0,-1.734789371E0,2.226936340E0,3.603102383E0
9.994833760E0,-2.314106226E0,-1.840973973E0,2.504319191E0,3.875033859E0
9.999854697E0,-2.433324814E0,-1.852268100E0,2.520299911E0,3.962811932E0
1.000487564E1,-2.471134901E0,-1.787511349E0,2.294247627E0,3.816448178E0
1.000989657E1,-2.421756029E0,-1.708432913E0,1.998497963E0,3.574582408E0
1.001491751E1,-2.266114712E0,-1.714649916E0,1.795469284E0,3.361400031E0
1.001993845E1,-2.024344206E0,-1.818959713E0,1.617623329E0,3.165957854E0
1.002495938E1,-1.687805414E0,-1.976897240E0,1.426257133E0,2.964965299E0
