t,x,y,z
1.07812,5.70072,3.80048,-15.2019
1.08064,0,-5.7006,7.60079
1.08316,-5.70048,1.90016,0
1.08568,1.90012,9.5006,5.70036
1.0882,3.80017,-1.90008,5.70024
1.09072,-5.70013,3.80008,-9.5002
1.09324,-3.80001,9.50002,-5.7
1.09576,0,5.7,-9.5
1.09828,1.9,-1.9,-15.2
1.1008,-1.9,9.50002,30.4
1.10332,0,1.9,15.2
1.10584,-3.80008,-1.90004,-39.9009
1.10836,11.4014,3.80047,-13.3017
1.11088,1.90024,7.60096,28.5036
1.1134,-13.3017,1.90024,9.50119
1.11592,-1.90024,7.60096,-28.5035
1.11844,9.50119,-7.60096,-5.70071
1.12096,-5.70095,-1.90032,13.3022
1.12348,1.90067,7.60269,15.2054
1.126,-1.90067,-1.90068,-26.6094
1.12852,1.90067,3.80135,1.90067
1.13104,0,-5.70202,32.3114
1.13356,-7.60252,-5.70189,-20.9069
1.13608,9.50296,9.50296,3.80118
1.13859,-3.8011,-7.60221,17.105
1.14111,-11.4031,-1.90051,-28.5077
1.14363,0,15.2038,38.0095
1.14615,1.90039,-19.004,20.9043
1.14867,1.90032,11.4019,-38.0063
1.15119,15.2019,0,36.1045
1.15371,-1.9002,-1.9002,30.4032
1.15623,-9.5008,-1.90016,-7.60063
1.15875,3.80024,19.0012,-45.6029
1.16127,11.4005,-1.90009,-17.1007
1.16379,-3.80009,-3.80008,20.9004
1.16631,1.9,1.9,-3.8
1.16883,11.3998,-13.2997,-7.59985
1.17135,0,-15.1994,0
1.17387,-7.59954,-15.1991,-5.69965
1.17639,-3.79977,-22.7986,-11.3993
1.17892,0,-1.89989,13.2992
1.18144,-13.3014,-5.7006,13.3014
1.18395,-5.70119,13.3028,-28.5059
1.18647,5.70119,-1.9004,53.211
1.18899,5.70119,-5.70119,-5.70118
1.19151,-9.50198,7.60159,-47.5098
1.19403,1.90036,7.60143,13.3025
1.19655,11.4019,11.4019,-5.70095
1.19907,11.4017,-5.70084,3.80055
1.20159,-5.70083,-5.70083,-51.3075
1.20411,7.60111,7.60112,-28.5041
1.20663,15.2022,-3.80056,20.903
1.20915,-5.70083,0,19.0028
1.21167,1.90028,-20.9031,13.3019
1.21419,-7.60095,-7.60095,-28.5035
1.21671,1.9002,-3.8004,-9.50099
1.21923,-3.80032,-3.80032,15.2013
1.22175,-15.201,7.60048,26.6017
1.22427,-5.70013,5.70013,38.0008
1.22679,3.79993,3.79992,15.1997
1.22931,1.89989,15.1991,1.89988
1.23183,-5.69954,18.9985,13.2989
1.23435,-7.59923,13.2986,-24.6975
1.23687,3.79954,13.2984,-15.1981
1.2394,3.79954,-5.69931,55.0932
1.24192,-1.89977,0,-37.9953
1.24444,3.79953,-5.6993,-1.89977
1.24696,3.79969,-13.2989,-1.89984
1.24948,1.90012,-1.90012,-47.503
1.252,13.3014,-5.7006,20.9022
1.25452,3.80039,-15.2016,13.3014
1.25704,-17.1039,11.4026,-22.8052
1.25956,-5.70154,-7.60206,43.7118
1.26208,-7.60205,17.1046,-55.1148
1.26459,3.80103,0,-32.3087
1.26711,-3.80103,28.5077,49.4133
