"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.399883854E0,-1.024617255E-2,2.594925463E-4,-4.451751709E-3,1.117450140E-2
4.404904323E0,-1.026210189E-2,1.529417932E-4,-9.160041809E-3,1.375647092E-2
4.409924792E0,-1.502610743E-2,-1.414760575E-2,-4.332542419E-3,2.108813829E-2
4.414945260E0,-1.030553877E-2,-9.385593235E-3,5.205154419E-3,1.487908338E-2
4.419965729E0,-5.572170019E-3,-1.416152716E-2,5.164146423E-3,1.607066702E-2
4.424986198E0,-8.782446384E-4,-9.348783642E-3,-4.372596741E-3,1.035812104E-2
4.430006667E0,-5.720436573E-3,-4.628017545E-3,-1.383018494E-2,1.566575745E-2
4.435027135E0,-1.521921158E-2,-1.413897052E-2,-1.371288300E-2,2.489132477E-2
4.440047604E0,-1.514181495E-2,1.718401909E-4,-4.099845886E-3,1.568798347E-2
4.445068073E0,-5.619302392E-3,-9.381622076E-3,-4.062652588E-3,1.166604210E-2
4.450088542E0,-1.511861384E-2,-9.357213974E-3,-4.027366638E-3,1.823045857E-2
4.455109010E0,-5.596593022E-3,-9.333010763E-3,7.572174072E-4,1.090872685E-2
4.460129531E0,-9.027719498E-4,1.892484725E-4,-3.994941711E-3,4.100045299E-3
4.465150052E0,3.803521395E-3,-1.410908252E-2,-3.959655762E-3,1.513974433E-2
4.470170573E0,-5.826458335E-3,-9.243648499E-3,-8.672714233E-3,1.395021959E-2
4.475191094E0,-5.879193544E-3,5.026374012E-3,-8.597373962E-3,1.156478238E-2
4.480211614E0,-1.067909598E-2,1.796893775E-4,-8.522987366E-3,1.366443167E-2
4.485232135E0,-5.942299962E-3,-1.892270893E-2,-8.449554443E-3,2.155863661E-2
4.490252656E0,-1.543892920E-2,-4.521425813E-3,-8.378028870E-3,1.813822466E-2
4.495273177E0,-1.541127264E-2,2.109743655E-4,1.191139221E-3,1.545867547E-2
4.500293698E0,-1.538382471E-2,-1.889042184E-2,1.184463501E-3,2.439083954E-2
4.505314219E0,-1.530475914E-2,-9.289775044E-3,5.925178528E-3,1.885850772E-2
4.510334739E0,-5.781501532E-3,1.802593470E-4,1.130104065E-3,5.893673607E-3
4.515355260E0,-2.008013427E-2,4.822883755E-3,5.871772766E-3,2.146973953E-2
4.520375781E0,-2.001377940E-2,-4.768073559E-3,1.077651978E-3,2.060211701E-2
4.525396302E0,-1.514792442E-2,-4.780851305E-3,-8.426666260E-3,1.798123627E-2
4.530416823E0,-5.625963211E-3,-1.909089088E-2,1.143455505E-3,1.993542243E-2
4.535437344E0,-8.800178766E-4,-4.686940461E-3,1.134872437E-3,4.902017727E-3
4.540457864E0,-9.736716747E-4,-4.701651633E-3,-3.620147705E-3,6.013238230E-3
4.545478385E0,-1.066848636E-3,-4.714980721E-3,5.909919739E-3,7.635205337E-3
4.550498906E0,8.337736130E-3,2.029538155E-5,1.536083221E-2,1.747779797E-2
4.555519427E0,-1.082701981E-2,-1.427788660E-2,5.738258362E-3,1.881515381E-2
4.560539948E0,-1.083777845E-2,-1.896117628E-2,-3.803253174E-3,2.216863510E-2
4.565560469E0,-2.509397268E-2,-1.410844550E-2,-8.517265320E-3,3.002165065E-2
4.570580989E0,-1.074063778E-2,-1.404338330E-2,-1.319217682E-2,2.205927115E-2
4.575601510E0,-1.075242460E-2,-1.397886500E-2,1.166343689E-3,1.767437860E-2
4.580622031E0,-1.081597805E-2,-1.386301592E-2,1.160621643E-3,1.762145380E-2
4.585642552E0,-2.032415569E-2,4.973672330E-4,-8.342742920E-3,2.197544170E-2
4.590663021E0,-1.075877249E-2,-4.309047014E-3,-3.521919250E-3,1.211292644E-2
4.595683489E0,-1.324996352E-3,-4.378780723E-3,-8.235931396E-3,9.421247365E-3
4.600703958E0,-6.163448095E-3,-4.447933286E-3,-3.416061401E-3,8.333167372E-3
4.605724427E0,-1.464590430E-3,-1.401351392E-2,1.086044312E-2,1.778968303E-2
4.610744896E0,-2.529558539E-2,-9.203270078E-3,6.024360657E-3,2.758368615E-2
4.615765364E0,-6.191775203E-3,5.013283342E-3,1.228332520E-3,8.061010533E-3
4.620785833E0,-6.241470575E-3,-1.412687451E-2,1.220703125E-3,1.549240635E-2
4.625806302E0,-6.238594651E-3,-1.406292245E-2,1.212120056E-3,1.543227417E-2
4.630826771E0,-1.573276520E-2,-9.302869439E-3,1.203536987E-3,1.831698070E-2
4.635847239E0,-1.570294797E-2,-4.581220448E-3,5.945205688E-3,1.740447145E-2
4.640867708E0,-2.042156458E-2,9.981170297E-5,1.150131226E-3,2.045416985E-2
4.645888177E0,-6.106853485E-3,-9.503658861E-3,1.538848877E-2,1.908975584E-2
4.650908646E0,-6.105080247E-3,-4.729732871E-3,-8.480072021E-3,1.146969918E-2
4.655929114E0,-1.406699419E-3,-9.492594749E-3,-1.315498352E-2,1.628317382E-2
4.660949583E0,-6.244450808E-3,-1.896426082E-2,5.951881409E-3,2.083413657E-2
4.665970052E0,-1.104189456E-2,-9.362999350E-3,1.156806946E-3,1.452333965E-2
4.670990521E0,-1.105086505E-2,-4.590246826E-3,-8.346557617E-3,1.458961989E-2
4.676010989E0,-2.050521970E-2,-9.353008121E-3,1.221656799E-3,2.257067215E-2
4.681031458E0,-2.043564618E-2,-4.579074681E-3,1.071166992E-2,2.352282789E-2
4.686051927E0,-2.031478286E-2,-9.393796325E-3,-3.621101379E-3,2.267258669E-2
4.691072396E0,-2.019491792E-2,2.523884177E-5,1.159667969E-3,2.022820250E-2
4.696092864E0,-1.081734896E-3,-4.777241498E-3,-8.344650269E-3,9.676020609E-3
4.701113333E0,-1.173704863E-3,-4.271045327E-5,1.224517822E-3,1.696717768E-3
4.706133802E0,-1.071034372E-2,-4.895228893E-3,-8.280754089E-3,1.439602781E-2
4.711154271E0,-1.072238386E-2,-2.395281568E-2,-1.770591736E-2,3.165764369E-2
4.716174739E0,-1.548224688E-2,-1.905974001E-2,-8.058547974E-3,2.584402935E-2
4.721195208E0,-1.545421779E-2,-9.509548545E-3,1.100540161E-2,2.122223423E-2
4.726215677E0,-1.067759097E-2,-4.736833274E-3,1.091670990E-2,1.598821733E-2
4.731236146E0,-1.068960130E-2,-2.637505531E-6,1.331329346E-3,1.077218737E-2
4.736256614E0,-5.952715874E-3,-1.425128430E-2,-8.173942566E-3,1.747418861E-2
4.741277083E0,-1.075258851E-2,-1.418629661E-2,1.089096069E-2,2.086821018E-2
4.746297552E0,-2.026098967E-2,-4.624843597E-3,6.054878235E-3,2.164621055E-2
4.751318021E0,-1.069611311E-2,-1.893744618E-2,1.258850098E-3,2.178573861E-2
4.756338489E0,-1.210972667E-3,-1.408491284E-2,-3.497123718E-3,1.456300445E-2
4.761358958E0,-6.050378084E-3,-1.407317817E-2,-3.464698792E-3,1.570558998E-2
4.766379427E0,-1.554611325E-2,-1.400967687E-2,-3.434181213E-3,2.120722245E-2
4.771399896E0,-5.968675017E-3,-1.394670457E-2,-8.152008057E-3,1.722181422E-2
4.776420364E0,-1.551724970E-2,-9.134490043E-3,-3.333091736E-3,1.831211204E-2
4.781440833E0,-5.991920829E-3,3.329925239E-4,1.445770264E-3,6.172864076E-3
4.786461302E0,-1.554030180E-2,2.777092159E-4,1.436233521E-3,1.560899962E-2
4.791481771E0,-1.546022296E-2,-9.274113923E-3,-8.070945740E-3,1.975266686E-2
4.796502239E0,-1.135304570E-3,2.476610243E-4,6.243705750E-3,6.350914417E-3
4.801522708E0,-1.072412729E-2,1.412220299E-4,1.094341278E-2,1.532269993E-2
4.806543177E0,-1.063200831E-2,-1.421109587E-2,1.085281372E-2,2.080332695E-2
4.811563646E0,-1.528950036E-2,-1.419704780E-2,-3.481864929E-3,2.115297546E-2
4.816584114E0,-1.526308060E-2,-1.418437436E-2,6.047248840E-3,2.169625138E-2
4.821604583E0,-1.043647528E-2,-1.411994174E-2,1.250267029E-3,1.760272532E-2
4.826625052E0,-1.039864123E-2,-4.559040070E-3,1.241683960E-3,1.142183719E-2
4.831645521E0,-1.036112010E-2,-9.323321283E-3,5.981445312E-3,1.516755806E-2
4.836665989E0,-1.982122660E-2,-4.497766495E-3,1.184463501E-3,2.035961397E-2
4.841686458E0,-1.970517635E-2,-9.262558073E-3,1.176834106E-3,2.180536392E-2
4.846706927E0,-5.396753550E-3,-1.398638636E-2,-3.578186035E-3,1.541257174E-2
4.851727396E0,-7.042884827E-4,-1.397547126E-2,-8.294105530E-3,1.626659170E-2
4.856747864E0,-1.024423540E-2,-9.165536612E-3,1.274108887E-3,1.380488224E-2
4.861768333E0,-1.975718141E-2,-9.141672403E-3,6.014823914E-3,2.258527171E-2
4.866788802E0,-1.494504511E-2,-1.386776567E-2,2.021312714E-2,2.870957691E-2
4.871809271E0,-6.762892008E-4,4.407875240E-4,-3.694534302E-3,3.781698617E-3
4.876829739E0,-1.026923954E-2,-1.860813797E-2,1.058483124E-2,2.374360402E-2
4.881850208E0,-5.536168814E-3,-1.381021366E-2,5.750656128E-3,1.595121350E-2
4.886870677E0,-1.508805156E-2,-1.380077004E-2,9.574890137E-4,2.047015727E-2
4.891891146E0,-1.506361365E-2,-2.323527262E-2,-8.544921875E-3,2.897940717E-2
4.896911614E0,-1.503938437E-2,-1.359715685E-2,-8.470535278E-3,2.197306816E-2
4.901932083E0,-1.021435857E-2,-3.990005702E-3,5.846023560E-3,1.242695691E-2
4.906952552E0,-2.442388237E-2,-4.010524601E-3,1.529598236E-2,2.909600340E-2
4.911973021E0,-1.007552445E-2,-8.832506835E-3,9.260177612E-4,1.343081825E-2
4.916993489E0,-5.292207003E-3,-8.864544332E-3,1.041698456E-2,1.466632771E-2
4.922013958E0,-1.009789109E-2,-8.843187243E-3,5.584716797E-3,1.453817137E-2
4.927034427E0,-5.262807012E-3,6.749853492E-4,1.028633118E-2,1.157416744E-2
4.932054896E0,-5.268380046E-3,-1.362865791E-2,-1.354026794E-2,1.992071788E-2
4.937075364E0,-5.273908377E-3,-1.356760040E-2,8.201599121E-4,1.457966229E-2
4.942095833E0,-5.279392004E-3,6.865784526E-4,5.563735962E-3,7.700553731E-3
4.947116302E0,-5.284830928E-3,5.764737725E-4,-1.347446442E-2,1.448526670E-2
4.952136771E0,-5.342081189E-3,5.191564560E-4,-3.862380981E-3,6.612514023E-3
4.957157239E0,-5.346998572E-3,-4.338048398E-3,-3.828048706E-3,7.878008285E-3
4.962177708E0,-1.490046084E-2,-9.104169905E-3,5.703926086E-3,1.836966020E-2
4.967198177E0,-1.487728953E-2,-1.857906953E-2,-8.585929871E-3,2.530284095E-2
4.972218646E0,-1.005360484E-2,-2.327964827E-2,-1.326084137E-2,2.861585064E-2
4.977239114E0,-1.007021964E-2,-1.369680464E-2,-8.399009705E-3,1.896193938E-2
4.982259583E0,-1.008729637E-2,-8.887931705E-3,1.171112061E-3,1.349519846E-2
4.987280052E0,-6.075352430E-4,-1.361488178E-2,5.912780762E-3,1.485580968E-2
4.992300521E0,-5.451962352E-3,-1.835555583E-2,1.117706299E-3,1.918070882E-2
4.997320989E0,-1.025602221E-2,-1.366347075E-2,5.860328674E-3,1.806155798E-2
5.002341458E0,-5.574926734E-3,-1.840374246E-2,1.068115234E-3,1.925924232E-2
5.007361927E0,-1.037795842E-2,-8.807148784E-3,-3.686904907E-3,1.410181401E-2
5.012382396E0,-5.644276738E-3,7.107332349E-4,-3.653526306E-3,6.761009991E-3
5.017402864E0,-8.981674910E-4,6.523020566E-4,-3.621101379E-3,3.787423665E-3
5.022423333E0,-1.048867404E-2,-8.903902024E-3,-3.587722778E-3,1.421842147E-2
5.027443802E0,-5.754068494E-3,6.147846580E-4,1.193046570E-3,5.908521348E-3
5.032464271E0,-2.005264163E-2,-4.192601889E-3,1.186370850E-3,2.052057072E-2
5.037484739E0,-1.523832977E-2,-1.365531236E-2,-3.569602966E-3,2.077056367E-2
5.042505208E0,-5.715325475E-3,-1.354341954E-2,-1.303386688E-2,1.964614069E-2
5.047525677E0,-5.716830492E-3,-1.348432899E-2,1.321792603E-3,1.470565928E-2
5.052546146E0,-1.521533728E-2,-1.342573017E-2,-3.436088562E-3,2.058065654E-2
5.057566614E0,-1.988616586E-2,8.260160685E-4,-3.405570984E-3,2.019256816E-2
5.062587083E0,-5.575940013E-3,7.653646171E-4,-8.122444153E-3,9.881851499E-3
5.067607552E0,-1.037897170E-2,-4.043277353E-3,6.193161011E-3,1.274466118E-2
5.072628021E0,-9.483546019E-4,-2.310921997E-2,1.398086548E-3,2.317088842E-2
5.077648489E0,3.707349300E-3,7.189549506E-4,-3.358840942E-3,5.054022906E-3
5.082668958E0,-5.973398685E-3,-4.193037748E-3,1.421928406E-3,7.435384173E-3
5.087689427E0,-1.077312231E-2,-9.012237191E-3,1.413345337E-3,1.411659054E-2
5.092709896E0,-1.548101008E-2,-9.042773396E-3,-8.093833923E-3,1.967088131E-2
5.097730364E0,-1.065261662E-2,-1.376969367E-2,-8.024215698E-3,1.916952640E-2
5.102750833E0,-1.056110859E-2,-1.376058161E-2,-3.208160400E-3,1.764037738E-2
5.107771302E0,-1.052223146E-2,-8.951175958E-3,6.317138672E-3,1.519036362E-2
5.112791771E0,-1.523250341E-2,-8.980955929E-3,-7.979393005E-3,1.939993408E-2
5.117812239E0,-1.515470445E-2,-1.845688000E-2,-7.910728455E-3,2.515752593E-2
5.122832708E0,-1.038119197E-2,-2.790444531E-2,-3.093719482E-3,2.993323094E-2
5.127853177E0,-1.039597392E-2,-1.822741330E-2,1.683235168E-3,2.105108429E-2
5.132873646E0,-1.510700583E-2,-1.818115264E-2,-7.825851440E-3,2.490019854E-2
5.137894114E0,-1.028172672E-2,-1.338677853E-2,1.738548279E-3,1.696886248E-2
5.142914583E0,-1.024517417E-2,-8.684214205E-3,1.726150513E-3,1.354100313E-2
5.147935052E0,-1.020862162E-2,-8.666872978E-3,1.121044159E-2,1.746438213E-2
5.152955521E0,-1.492120326E-2,-1.819727942E-2,1.622200012E-3,2.358844670E-2
5.157975989E0,-1.014932990E-2,-8.654270321E-3,-3.136634827E-3,1.370196228E-2
5.162996458E0,-1.016545296E-2,-2.763117664E-2,-3.108024597E-3,2.960537406E-2
5.168016927E0,-1.487839222E-2,-1.326105371E-2,-3.080368042E-3,2.016707137E-2
5.173037396E0,-5.306228995E-3,-1.320556924E-2,1.695632935E-3,1.433242115E-2
5.178057864E0,-5.363300443E-3,-3.702893853E-3,-3.064155579E-3,7.201768112E-3
5.183078333E0,-6.711184978E-4,-1.327467710E-2,6.461143494E-3,1.477883038E-2
5.188098802E0,-1.026351750E-2,-8.469317108E-3,-7.835388184E-3,1.544222885E-2
5.193119271E0,-5.530789495E-3,-8.503109217E-3,-7.767677307E-3,1.277612263E-2
5.198139739E0,-1.508241892E-2,-3.738772124E-3,-2.951622009E-3,1.581675851E-2
5.203160208E0,-1.025705040E-2,-8.563008159E-3,-7.673263550E-3,1.540815255E-2
5.208180677E0,-5.524083972E-3,-1.804241538E-2,1.138782501E-2,2.203921085E-2
5.213201146E0,-5.579352379E-3,-8.395705372E-3,6.546974182E-3,1.201997973E-2
5.218221614E0,-5.582287908E-3,-1.307488605E-2,6.493568420E-3,1.562949182E-2
5.223242083E0,-1.033368707E-2,-1.776693016E-2,-3.055572510E-3,2.077944704E-2
5.228262552E0,-8.518844843E-4,-1.292288303E-2,6.469726562E-3,1.447701540E-2
5.233283021E0,-8.942186832E-4,-3.422562033E-3,1.116657257E-2,1.171349226E-2
5.238303489E0,-1.043288410E-2,-8.248176426E-3,6.326675415E-3,1.472767146E-2
5.243323958E0,-5.594715476E-3,-1.303357631E-2,6.275177002E-3,1.550976464E-2
5.248344427E0,-8.490234613E-4,-8.280832320E-3,1.572132111E-2,1.778912483E-2
5.253364896E0,-5.639865994E-3,-8.316203952E-3,-3.401756287E-3,1.060845335E-2
5.258385364E0,-1.039078832E-2,-8.351277560E-3,-8.119583130E-3,1.560897014E-2
5.263405833E0,-5.604833364E-3,-1.783245057E-2,-3.301620483E-3,1.898186366E-2
5.268426302E0,-1.035575569E-2,-1.298912242E-2,-3.272056580E-3,1.693119403E-2
5.273446771E0,-1.511956751E-2,-1.293212548E-2,-1.273918152E-2,2.362473147E-2
5.278467239E0,-1.034633815E-2,-1.287686452E-2,-1.263046265E-2,2.079396402E-2
5.283487708E0,-1.510994136E-2,-8.177291602E-3,-1.727008820E-2,2.436050846E-2
5.288508177E0,-1.033680141E-2,-1.301388443E-2,-2.877235413E-3,1.686680571E-2
5.293528646E0,-5.551889539E-3,-1.300854608E-2,6.645202637E-3,1.562704280E-2
5.298549114E0,-1.035541296E-2,-2.244964615E-2,-2.903938293E-3,2.489285133E-2
5.303569583E0,-8.736997843E-4,-1.761717349E-2,-7.625579834E-3,1.921659754E-2
5.308590052E0,-1.046527922E-2,-3.274850547E-3,1.937866211E-3,1.113562036E-2
5.313610521E0,-1.042750478E-2,-1.759742945E-2,-2.824783325E-3,2.064901402E-2
5.318630989E0,-1.038974524E-2,-8.059415966E-3,-2.799034119E-3,1.344379350E-2
5.323651458E0,-1.990118623E-2,-3.349382430E-3,1.976013184E-3,2.027757885E-2
5.328671927E0,-1.978477836E-2,-8.122481406E-3,1.145839691E-2,2.426328540E-2
5.333692396E0,-1.492112875E-2,-1.290640980E-2,1.136493683E-2,2.276790035E-2
5.338712864E0,-1.489807665E-2,-1.290322840E-2,-7.720947266E-3,2.116740461E-2
5.343733333E0,-1.487521827E-2,-8.151572198E-3,-7.654190063E-3,1.860932222E-2
5.348753802E0,-6.067454815E-4,-3.388904035E-3,-1.233577728E-2,1.280719375E-2
5.353774271E0,-7.026940584E-4,-1.291143522E-2,6.763458252E-3,1.459257708E-2
5.358794739E0,8.698850870E-3,-3.359340131E-3,1.961708069E-3,9.529085535E-3
5.363815208E0,-9.197592735E-4,1.363385469E-3,1.947402954E-3,2.548951809E-3
5.368835677E0,-1.525890827E-2,-8.145615458E-3,-2.814292908E-3,1.752442802E-2
5.373856146E0,-1.518118382E-2,-8.130241185E-3,-1.228618622E-2,2.115465754E-2
5.378876614E0,-5.607083440E-3,-3.366492689E-3,-7.432937622E-3,9.900566621E-3
5.383897083E0,-1.510681212E-2,-1.288795099E-2,-7.369041443E-3,2.118060020E-2
5.388917552E0,-1.508191228E-2,-1.288617775E-2,6.940841675E-3,2.101649205E-2
5.393938021E0,-5.508348346E-3,-1.283255965E-2,2.136230469E-3,1.412727749E-2
5.398958489E0,-1.025977731E-2,-8.032143116E-3,2.120018005E-3,1.320124349E-2
5.403978958E0,-1.027557254E-2,-3.321070224E-3,2.104759216E-3,1.100213206E-2
5.408999427E0,-1.503947377E-2,-8.147522807E-3,-2.658843994E-3,1.731003612E-2
5.414019896E0,-1.501514018E-2,6.112109870E-3,-7.382392883E-3,1.781325479E-2
5.419040364E0,-7.454901934E-4,-3.489587456E-3,-7.318496704E-3,8.142074075E-3
5.424060833E0,-5.588755012E-3,-1.306314021E-2,-7.254600525E-3,1.595333957E-2
5.429081302E0,-8.946657181E-4,-3.511037678E-3,-7.191658020E-3,8.052810528E-3
5.434101771E0,3.760010004E-3,-8.282784373E-3,-2.380371094E-3,9.402571921E-3
5.439122239E0,-5.869597197E-3,-8.266262710E-3,-2.357482910E-3,1.040869810E-2
5.444142708E0,-1.067017019E-2,1.245856285E-3,2.413749695E-3,1.101048942E-2
5.449163177E0,-1.063038409E-2,-1.306379214E-2,1.189231873E-2,2.061783150E-2
5.454183646E0,-1.533944905E-2,-1.300869510E-2,7.046699524E-3,2.131151847E-2
5.459204114E0,-1.051223278E-2,-1.300591603E-2,6.989479065E-3,1.812494710E-2
5.464224583E0,-1.522229612E-2,-1.305502281E-2,-2.563476562E-3,2.021690707E-2
5.469245052E0,-5.699411035E-3,-1.785221696E-2,-1.203536987E-2,2.227184466E-2
5.474265521E0,-1.044924557E-2,-8.313339204E-3,2.312660217E-3,1.355163234E-2
5.479285989E0,-1.041130722E-2,-1.309819147E-2,-2.452850342E-3,1.691077800E-2
5.484306458E0,-1.992285252E-2,-1.784190163E-2,2.319335938E-3,2.684460514E-2
5.489326927E0,-1.510961354E-2,1.248273998E-3,-7.194519043E-3,1.678152894E-2
5.494347396E0,-5.536109209E-3,-8.311629295E-3,-7.132530212E-3,1.227210960E-2
5.499367864E0,-7.906109095E-4,-1.309648901E-2,-1.181983948E-2,1.765932318E-2
5.504388333E0,-5.581349134E-3,-3.597229719E-3,-1.646804810E-2,1.775635458E-2
5.509408802E0,-8.873343468E-4,-3.672875464E-3,-2.082824707E-3,4.314572421E-3
5.514429271E0,-9.812265635E-4,-8.443273604E-3,-6.811141968E-3,1.089235189E-2
5.519449739E0,-5.770683289E-3,-1.322703436E-2,-6.752014160E-3,1.593251138E-2
5.524470208E0,-1.046834886E-2,-1.797092333E-2,-1.144313812E-2,2.373785634E-2
5.529490677E0,3.763392568E-3,-2.262342721E-2,2.900123596E-3,2.311694831E-2
5.534511146E0,-2.011117339E-2,-1.774142310E-2,1.237583160E-2,2.953605588E-2
5.539531614E0,-2.479305863E-2,-8.202198893E-3,1.227569580E-2,2.885592713E-2
5.544552083E0,-2.468743920E-2,-8.187610656E-3,2.678871155E-3,2.614733205E-2
5.549572552E0,-1.503385603E-2,-8.173141629E-3,-6.838798523E-3,1.842786576E-2
5.554593021E0,-1.020918787E-2,-8.158795536E-3,-6.779670715E-3,1.472268306E-2
5.559613489E0,-5.424752831E-3,-1.294492558E-2,-1.973152161E-3,1.417365059E-2
5.564633958E0,-1.022931933E-2,-8.192911744E-3,7.543563843E-3,1.512177676E-2
5.569654427E0,-1.024535298E-2,-8.177142590E-3,-6.761550903E-3,1.474962675E-2
5.574674896E0,-5.512461066E-3,-8.162762970E-3,2.794265747E-3,1.023844946E-2
5.579695364E0,-8.187144995E-4,-3.453120589E-3,7.522583008E-3,8.317667362E-3
5.584715833E0,-1.041015983E-2,-1.302570850E-2,2.714157104E-3,1.689399770E-2
5.589736302E0,-5.675897002E-3,-1.771941781E-2,-2.054214478E-3,1.871933149E-2
5.594756771E0,-9.292364120E-4,-8.180379868E-3,7.461547852E-3,1.111111117E-2
5.599777239E0,-5.718827248E-3,-3.418732435E-3,-2.096176147E-3,6.984745592E-3
5.604797708E0,-5.772158504E-3,-8.244369179E-3,-2.076148987E-3,1.027608055E-2
5.609818177E0,-5.825340748E-3,-3.427807242E-3,-2.056121826E-3,7.064849204E-3
5.614838646E0,-1.537480950E-2,-1.295001432E-2,2.712249756E-3,2.028408088E-2
5.619859114E0,-1.050308347E-3,-8.147362620E-3,1.693725586E-2,1.882427426E-2
5.624879583E0,8.354455233E-3,-1.288173720E-2,7.302284241E-3,1.700174787E-2
5.629900052E0,-1.261591911E-3,-3.381747752E-3,2.494812012E-3,4.387700877E-3
5.634920521E0,-1.079690456E-2,1.288041472E-3,-2.272605896E-3,1.110841737E-2
5.639940989E0,-1.259073615E-3,-3.576815128E-3,7.245063782E-3,8.177397021E-3
5.644961458E0,-5.994349718E-3,-3.652635962E-3,1.193428040E-2,1.384561398E-2
5.649981927E0,-5.993828177E-3,-2.266870439E-2,2.339363098E-3,2.356414129E-2
5.655002396E0,-6.045162678E-3,-1.303530112E-2,2.323150635E-3,1.455541466E-2
5.660022864E0,-1.347273588E-3,-8.231937885E-3,2.306938171E-3,8.654589025E-3
5.665043333E0,-6.185531616E-3,1.279894263E-3,-7.205963135E-3,9.582527610E-3
5.670063802E0,-6.183117628E-3,1.215461642E-3,-1.189231873E-2,1.345866023E-2
5.675084271E0,-1.092892885E-2,1.150302589E-3,-2.294540405E-3,1.122629046E-2
5.680104739E0,-1.093854010E-2,1.085687429E-3,7.224082947E-3,1.315362122E-2
5.685125208E0,-1.089681685E-2,9.722784162E-4,-7.080078125E-3,1.303124894E-2
5.690145677E0,-2.515250444E-2,-3.838084638E-3,-7.018089294E-3,2.639380516E-2
5.695166146E0,-1.249521971E-3,-8.608371019E-3,-2.209663391E-3,8.974852036E-3
5.700186614E0,-1.558589935E-2,-1.803427562E-2,7.308959961E-3,2.493143100E-2
5.705207083E0,-6.059989333E-3,-8.440759033E-3,2.502441406E-3,1.068794165E-2
5.710227552E0,-1.085896790E-2,-1.792118326E-2,7.232666016E-3,2.216748635E-2
5.715248021E0,-1.556642354E-2,-8.327346295E-3,1.192283630E-2,2.130286984E-2
5.720268489E0,-1.073731482E-2,-8.259858936E-3,7.076263428E-3,1.528360897E-2
5.725288958E0,-1.549763978E-2,-3.495026380E-3,7.019996643E-3,1.736871903E-2
5.730309427E0,-1.552134752E-2,-8.268170059E-3,2.216339111E-3,1.772532155E-2
5.735329896E0,-1.074446738E-2,-3.504533321E-3,-2.548217773E-3,1.158528147E-2
5.740350364E0,-2.025294304E-2,-3.529094160E-3,-2.524375916E-3,2.071252474E-2
5.745370833E0,-2.018545568E-2,-8.300691843E-3,-7.248878479E-3,2.299783349E-2
5.750391302E0,-1.536972821E-2,-8.233424276E-3,-2.437591553E-3,1.760567162E-2
5.755411771E0,-5.845323205E-3,-1.296834275E-2,2.333641052E-3,1.441497824E-2
5.760432239E0,-5.845457315E-3,1.330200583E-3,-2.432823181E-3,6.469732100E-3
5.765452708E0,-1.059436798E-2,-1.303201541E-2,2.337455750E-3,1.695693834E-2
5.770473177E0,-2.010437846E-2,-3.530774266E-3,-7.176399231E-3,2.163684603E-2
5.775493646E0,-1.523748040E-2,-3.555115312E-3,-7.114410400E-3,1.718820785E-2
5.780514114E0,-5.662620068E-3,-1.307625696E-2,-2.305030823E-3,1.443492048E-2
5.785534583E0,-1.516188681E-2,-8.271288127E-3,1.196193695E-2,2.100916359E-2
5.790555052E0,-2.933044732E-2,-1.295150816E-2,1.186275482E-2,3.418686379E-2
5.795575521E0,-1.488967240E-2,-1.289734244E-2,1.176548004E-2,2.294494077E-2
5.800595989E0,-1.006649435E-2,-1.284237206E-2,-1.207351685E-2,2.029853782E-2
5.805616458E0,-5.344599485E-4,-1.279037446E-2,2.274513245E-3,1.300202818E-2
5.810636927E0,-5.266815424E-4,-3.243058920E-3,-2.492904663E-3,4.124245175E-3
5.815657396E0,-1.956485212E-2,-8.072678000E-3,2.278327942E-3,2.128714041E-2
5.820677864E0,-1.945064962E-2,-8.112292737E-3,2.261161804E-3,2.119551643E-2
5.825698333E0,-9.840667248E-3,-1.284695417E-2,2.243995667E-3,1.633763997E-2
5.830718802E0,-3.108084202E-4,-3.296654671E-3,1.172447205E-2,1.218309397E-2
5.835739271E0,-5.105853081E-3,-8.071452379E-3,1.162910461E-2,1.504839371E-2
5.840759739E0,-1.460915804E-2,-3.362573683E-3,1.628303528E-2,2.213304404E-2
5.845780208E0,-9.839892387E-3,-3.388319165E-3,1.140213013E-2,1.543738191E-2
5.850800677E0,-9.910762310E-3,-1.296271756E-2,-2.933502197E-3,1.657892311E-2
5.855821146E0,-1.467770338E-2,1.337040216E-3,-2.905845642E-3,1.502220330E-2
5.860841614E0,-9.856298566E-3,1.273389906E-3,1.869201660E-3,1.011247043E-2
5.865862083E0,-1.457211375E-2,-3.538228571E-3,-2.893447876E-3,1.527211843E-2
5.870882552E0,-5.002498627E-3,-1.306077093E-2,6.629943848E-3,1.547788374E-2
5.875903021E0,-5.009651184E-3,-8.258450776E-3,-2.920150757E-3,1.009088176E-2
5.880923489E0,-9.765535593E-3,-8.295260370E-3,1.135158539E-2,1.711828031E-2
5.885943958E0,-1.453368366E-2,-1.308026537E-2,1.762390137E-3,1.963230302E-2
5.890964427E0,-1.921048760E-2,-3.578629345E-3,-2.999305725E-3,1.976980670E-2
5.895984896E0,-1.435133815E-2,-3.653179854E-3,-7.720947266E-3,1.670088789E-2
5.901005364E0,-9.532645345E-3,-8.423749357E-3,1.842498779E-3,1.285401425E-2
