"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.635974601E0,-2.650979757E0,-1.092354536E0,2.214636654E-2,2.867302315E0
1.638495069E0,-2.799420357E0,-1.010951638E0,3.956418335E-1,3.002550584E0
1.641015590E0,-3.067570925E0,-8.864531517E-1,8.457517624E-1,3.303193396E0
1.643536163E0,-3.383605480E0,-7.428010702E-1,1.286284804E0,3.695276454E0
1.646056788E0,-3.680486679E0,-5.991489887E-1,1.750759959E0,4.119480810E0
1.648577465E0,-3.915118217E0,-4.890156984E-1,2.196081400E0,4.515535464E0
1.651098194E0,-4.039616585E0,-4.076128304E-1,2.617460966E0,4.830709294E0
1.653618923E0,-4.097077847E0,-3.262099922E-1,2.995744944E0,5.085955919E0
1.656139653E0,-4.087501049E0,-2.352303118E-1,3.302202702E0,5.259994373E0
1.658660382E0,-4.015674591E0,-1.586158574E-1,3.560776472E0,5.369351031E0
1.661181111E0,-3.934272051E0,-1.011550203E-1,3.857657433E0,5.510920955E0
1.663701840E0,-3.814561844E0,-9.157821536E-2,4.250306606E0,5.711775107E0
1.666222309E0,-3.642179251E0,-1.011550203E-1,4.810549736E0,6.034657471E0
1.668742517E0,-3.412335873E0,-1.059434265E-1,5.452195644E0,6.432860753E0
1.671262726E0,-3.144185305E0,-9.157821536E-2,6.112995625E0,6.874809329E0
1.673782934E0,-2.919130325E0,-5.985504249E-4,6.773795128E0,7.376016720E0
1.676303142E0,-2.751536369E0,1.669955701E-1,7.468113422E0,7.960625478E0
1.678823351E0,-2.655768156E0,4.064157307E-1,8.195950508E0,8.625072926E0
1.681343559E0,-2.655768156E0,7.176619768E-1,8.957306862E0,9.370244897E0
1.683863819E0,-2.718017578E0,1.043273449E0,9.737816811E0,1.016371562E1
1.686384132E0,-2.837727547E0,1.378461599E0,1.055663395E1,1.101795690E1
1.688904496E0,-3.019686937E0,1.684919477E0,1.145685387E1,1.196732900E1
1.691424913E0,-3.244741917E0,1.909974456E0,1.245284176E1,1.300959724E1
1.693945330E0,-3.522469282E0,2.077568531E0,1.349671364E1,1.410267208E1
1.696465798E0,-3.838503838E0,2.192490101E0,1.465071869E1,1.530309389E1
1.698986267E0,-4.173692226E0,2.283469915E0,1.583345413E1,1.653276176E1
1.701506736E0,-4.547187805E0,2.388814688E0,1.699703598E1,1.775619849E1
1.704027257E0,-4.968566895E0,2.498948097E0,1.809836960E1,1.893363094E1
1.706547830E0,-5.394734859E0,2.642600060E0,1.918533707E1,2.010382197E1
1.709068455E0,-5.792172432E0,2.776675463E0,2.019090080E1,2.118800754E1
1.711589080E0,-6.127360821E0,2.915539026E0,2.111027527E1,2.217405331E1
1.714109705E0,-6.390722752E0,3.040037632E0,2.198176384E1,2.309288002E1
1.716630330E0,-6.567893982E0,3.221997023E0,2.280058098E1,2.394545863E1
1.719150955E0,-6.687603951E0,3.423109770E0,2.363855171E1,2.480368630E1
1.721671580E0,-6.716334343E0,3.672106743E0,2.460102081E1,2.576438899E1
1.724192205E0,-6.749853134E0,4.031237125E0,2.564489365E1,2.682297448E1
1.726712673E0,-6.764218330E0,4.476558685E0,2.666961098E1,2.787583859E1
1.729232934E0,-6.773795128E0,5.008071423E0,2.761292648E1,2.886933994E1
1.731753194E0,-6.740276337E0,5.558737755E0,2.841259003E1,2.972551366E1
1.734273455E0,-6.591835976E0,6.147711277E0,2.910690880E1,3.047062184E1
1.736793715E0,-6.275801182E0,6.693589211E0,2.968630600E1,3.107195811E1
1.739313976E0,-5.777807236E0,7.148487568E0,3.011726189E1,3.148862326E1
1.741834236E0,-5.117007732E0,7.545925140E0,3.041414261E1,3.175129643E1
1.744354392E0,-4.346074581E0,7.818864346E0,3.058652496E1,3.186782881E1
1.746874548E0,-3.517680883E0,8.005612373E0,3.068229294E1,3.190402809E1
1.749394705E0,-2.627037764E0,8.082226753E0,3.079721451E1,3.194827285E1
1.751914861E0,-1.736394763E0,8.077438354E0,3.084988785E1,3.193705774E1
1.754435017E0,-8.553285599E-1,8.000823975E0,3.080200386E1,3.183564375E1
1.756955173E0,-9.397241473E-2,7.861959934E0,3.069186974E1,3.168296250E1
1.759475330E0,5.380968451E-1,7.565078735E0,3.054343033E1,3.147095646E1
1.761995486E0,1.021725535E0,7.215525150E0,3.026091385E1,3.112604429E1
1.764515642E0,1.371279001E0,6.865972042E0,2.977249718E1,3.058469497E1
1.767035851E0,1.591545582E0,6.607398033E0,2.916436958E1,2.994580403E1
1.769556059E0,1.663371682E0,6.439804077E0,2.856581879E1,2.932991450E1
1.772076319E0,1.605910778E0,6.348824501E0,2.806303596E1,2.881701771E1
1.774596632E0,1.443105102E0,6.253056526E0,2.767038727E1,2.840481649E1
1.777116996E0,1.270722508E0,6.095038891E0,2.739266014E1,2.809131653E1
1.779637361E0,1.122282028E0,5.836465359E0,2.724900818E1,2.788964488E1
1.782157726E0,1.064821243E0,5.472546577E0,2.726337242E1,2.782757780E1
1.784678090E0,1.079186440E0,5.079897404E0,2.743096733E1,2.791823722E1
1.787198455E0,1.174954534E0,4.692036629E0,2.775657845E1,2.817487130E1
1.789718871E0,1.342548609E0,4.332906723E0,2.817317009E1,2.853601287E1
1.792239288E0,1.596333981E0,4.026448727E0,2.864722252E1,2.897281363E1
1.794759705E0,1.969829440E0,3.839700937E0,2.907338905E1,2.939192886E1
1.797280121E0,2.395997286E0,3.787028551E0,2.941815567E1,2.975752462E1
1.799800590E0,2.860472441E0,3.839700937E0,2.964799881E1,3.003214011E1
1.802321111E0,3.348889589E0,3.973776340E0,2.983474541E1,3.028395604E1
1.804841632E0,3.851671934E0,4.146158695E0,2.995445633E1,3.048434783E1
1.807362153E0,4.373608112E0,4.246715069E0,3.002628136E1,3.063887415E1
1.809882673E0,4.862025261E0,4.342483521E0,3.010768509E1,3.080534295E1
1.812403194E0,5.283404827E0,4.399944305E0,3.024654770E1,3.101818054E1
1.814923663E0,5.585073948E0,4.414309502E0,3.044287300E1,3.126415993E1
1.817443923E0,5.747879505E0,4.438251495E0,3.062483215E1,3.147406138E1
1.819964184E0,5.786187172E0,4.443039894E0,3.081158066E1,3.166345004E1
1.822484444E0,5.747879505E0,4.395155907E0,3.101269341E1,3.184560671E1
1.825004705E0,5.594650745E0,4.371213913E0,3.119465256E1,3.199240498E1
1.827524965E0,5.374384403E0,4.356848717E0,3.136224747E1,3.211629967E1
1.830045226E0,5.048772812E0,4.347271919E0,3.152505302E1,3.222138806E1
1.832565486E0,4.684854031E0,4.304176331E0,3.167349243E1,3.230609716E1
1.835085746E0,4.311358929E0,4.198831081E0,3.184108734E1,3.240482744E1
1.837606007E0,3.889979124E0,4.059967518E0,3.202783585E1,3.251764971E1
1.840126267E0,3.454234600E0,3.911526918E0,3.222415924E1,3.264396144E1
1.842646528E0,3.042431831E0,3.801393747E0,3.242048264E1,3.278406137E1
1.845166788E0,2.635417461E0,3.729567766E0,3.262159729E1,3.293969810E1
1.847687048E0,2.247556925E0,3.715202570E0,3.278440094E1,3.307069983E1
1.850207309E0,1.878849745E0,3.724779367E0,3.289932251E1,3.316277249E1
1.852727569E0,1.543661594E0,3.748721361E0,3.298551559E1,3.323371845E1
1.855247621E0,1.213261724E0,3.739144564E0,3.310043716E1,3.333304886E1
1.857767517E0,1.026513934E0,3.696048975E0,3.322972488E1,3.345039798E1
1.860287413E0,8.301894665E-1,3.638587952E0,3.329197311E1,3.350050762E1
1.862807309E0,7.344213724E-1,3.552396774E0,3.326324463E1,3.346045936E1
1.865327205E0,6.386532784E-1,3.408744574E0,3.311480331E1,3.329590990E1
1.867847153E0,5.572504401E-1,3.169324398E0,3.298072815E1,3.313734411E1
1.870367153E0,5.189431906E-1,2.838924646E0,3.283228683E1,3.295888126E1
1.872887205E0,5.285200477E-1,2.537255287E0,3.253540421E1,3.263846695E1
1.875407361E0,5.955576897E-1,2.307411909E0,3.198473930E1,3.207339064E1
1.877927621E0,6.530185342E-1,2.144606113E0,3.125690079E1,3.133719221E1
1.880447934E0,6.817489266E-1,2.010530949E0,3.045723915E1,3.053113874E1
1.882968298E0,6.338648796E-1,1.924339652E0,2.960969162E1,2.967892696E1
1.885488767E0,5.380968451E-1,1.847725153E0,2.878608513E1,2.885034373E1
1.888009340E0,4.231751561E-1,1.732803464E0,2.798163414E1,2.803842960E1
1.890530017E0,2.890998423E-1,1.593939781E0,2.718675804E1,2.723497816E1
1.893050798E0,1.454477459E-1,1.402403593E0,2.641582680E1,2.645342693E1
1.895571684E0,3.531447425E-2,1.172560334E0,2.571671867E1,2.574346061E1
1.898092621E0,-5.566519126E-2,9.044097066E-1,2.501282310E1,2.502923042E1
1.900613611E0,-1.322796494E-1,6.266822815E-1,2.432329369E1,2.433172506E1
1.903134601E0,-2.041056901E-1,3.681085110E-1,2.360982132E1,2.361357291E1
1.905655590E0,-2.424129248E-1,1.191115379E-1,2.290113831E1,2.290273100E1
1.908176580E0,-2.663549483E-1,-1.203086376E-1,2.214456940E1,2.214649798E1
1.910697101E0,-2.567781210E-1,-3.405751884E-1,2.139278984E1,2.139704147E1
1.913217309E0,-2.041056901E-1,-5.321113467E-1,2.061228180E1,2.062015913E1
1.915737361E0,-1.418564469E-1,-7.188590765E-1,1.980782890E1,1.982137653E1
1.918257413E0,-5.566519126E-2,-8.864531517E-1,1.901295471E1,1.903368973E1
1.920777465E0,7.362170517E-2,-1.049258947E0,1.822765541E1,1.825797870E1
1.923297517E0,2.076970041E-1,-1.231218219E0,1.750939560E1,1.755385914E1
1.925817569E0,3.417722881E-1,-1.427542806E0,1.682465363E1,1.688856585E1
1.928337621E0,4.806360006E-1,-1.633444071E0,1.619258499E1,1.628185982E1
1.930857673E0,6.147112846E-1,-1.853710651E0,1.559403419E1,1.571585237E1
1.933377726E0,7.583633661E-1,-2.083554029E0,1.496675301E1,1.513010271E1
1.935897778E0,8.732850552E-1,-2.284667015E0,1.432510757E1,1.453241333E1
1.938417830E0,9.498994946E-1,-2.490568399E0,1.368824959E1,1.394537259E1
1.940937882E0,1.021725535E0,-2.677315950E0,1.312800694E1,1.343713176E1
1.943457934E0,1.045667648E0,-2.883217335E0,1.260607052E1,1.297379578E1
1.945978038E0,1.064821243E0,-3.108272314E0,1.206976891E1,1.250897768E1
1.948498194E0,1.112705231E0,-3.333327293E0,1.158135223E1,1.210276429E1
1.951018403E0,1.155800819E0,-3.544017076E0,1.106420422E1,1.167529646E1
1.953538663E0,1.198896527E0,-3.745130062E0,1.059494114E1,1.130115613E1
1.956058976E0,1.241992116E0,-3.922300816E0,1.011610031E1,1.092073595E1
1.958579340E0,1.294664621E0,-4.051588058E0,9.665990829E0,1.056044038E1
1.961099757E0,1.342548609E0,-4.147356033E0,9.220669746E0,1.019920337E1
1.963620226E0,1.409586191E0,-4.233547211E0,8.789712906E0,9.857429086E0
1.966140746E0,1.467047095E0,-4.291007996E0,8.377910614E0,9.526508440E0
1.968661319E0,1.529296279E0,-4.377199173E0,8.033144951E0,9.275237868E0
1.971181944E0,1.610699177E0,-4.501697540E0,7.731475830E0,9.090398841E0
1.973702569E0,1.739986062E0,-4.621407986E0,7.396287441E0,8.893257625E0
1.976223194E0,1.874061346E0,-4.693233967E0,7.022792339E0,8.652061213E0
1.978743819E0,1.955464244E0,-4.717175961E0,6.587047577E0,8.334553691E0
1.981263976E0,2.027290344E0,-4.678868771E0,6.136937618E0,7.978954972E0
1.983784080E0,2.056020737E0,-4.607042789E0,5.662885666E0,7.584216413E0
1.986304184E0,2.070385933E0,-4.487332344E0,5.198410511E0,7.172595159E0
1.988824288E0,2.060809135E0,-4.329315186E0,4.733935356E0,6.737955790E0
1.991344392E0,2.036867142E0,-4.171298027E0,4.298190594E0,6.326373160E0
1.993864496E0,1.998559833E0,-4.018068790E0,3.857657433E0,5.917823846E0
1.996384601E0,1.960252643E0,-3.860051632E0,3.493738890E0,5.563164608E0
1.998904757E0,1.912368655E0,-3.716399670E0,3.177704096E0,5.250388909E0
2.001424965E0,1.854907751E0,-3.577535868E0,2.885611534E0,4.956430124E0
2.003945226E0,1.749562860E0,-3.433883905E0,2.641402960E0,4.672209164E0
2.006465538E0,1.615487576E0,-3.304596901E0,2.421136379E0,4.403641919E0
2.008985903E0,1.452681899E0,-3.132214308E0,2.186504602E0,4.086790128E0
2.011506319E0,1.232415318E0,-2.974197149E0,1.994968534E0,3.787425993E0
2.014026788E0,9.834183455E-1,-2.820968151E0,1.784278870E0,3.479744823E0
2.016547309E0,6.865373254E-1,-2.648585558E0,1.568800688E0,3.153961724E0
2.019067830E0,3.848679364E-1,-2.495356798E0,1.377264500E0,2.876071345E0
2.021588351E0,6.404489279E-2,-2.337339401E0,1.128267527E0,2.596198150E0
2.024108871E0,-2.998737693E-1,-2.184110403E0,8.505401611E-1,2.362981400E0
2.026629392E0,-6.159083843E-1,-2.035670042E0,5.632359385E-1,2.200120538E0
2.029149913E0,-8.840589523E-1,-1.872864246E0,2.424129248E-1,2.085172593E0
2.031670434E0,-1.118690729E0,-1.719635367E0,-9.277531505E-2,2.053587593E0
2.034190434E0,-1.300650120E0,-1.561618090E0,-4.710591733E-1,2.086201941E0
2.036710434E0,-1.453878999E0,-1.413177609E0,-8.349778652E-1,2.192720487E0
2.039230434E0,-1.583165884E0,-1.274313807E0,-1.222838521E0,2.371839781E0
2.041750434E0,-1.654991984E0,-1.140238523E0,-1.601122379E0,2.569578804E0
2.044270434E0,-1.717241168E0,-1.001374841E0,-1.988983035E0,2.812067267E0
2.046790434E0,-1.736394763E0,-8.625111580E-1,-2.391208887E0,3.078452893E0
2.049310434E0,-1.722029567E0,-7.092822790E-1,-2.803011656E0,3.365314476E0
2.051830434E0,-1.669357181E0,-5.847837925E-1,-3.195660830E0,3.652529756E0
2.054350434E0,-1.635838270E0,-4.842272997E-1,-3.569156170E0,3.955921977E0
2.056870486E0,-1.578377485E0,-4.076128304E-1,-3.937863350E0,4.261946911E0
2.059390590E0,-1.520916581E0,-3.453635871E-1,-4.296993732E0,4.571281920E0
2.061910746E0,-1.434725404E0,-3.118447661E-1,-4.660912037E0,4.886694707E0
2.064430955E0,-1.338957310E0,-3.022679687E-1,-5.010465622E0,5.195087906E0
2.066951215E0,-1.262342811E0,-3.118447661E-1,-5.312135220E0,5.468961247E0
2.069471528E0,-1.200093627E0,-3.453635871E-1,-5.580285549E0,5.718311598E0
2.071991892E0,-1.156997919E0,-4.028244317E-1,-5.810129166E0,5.937887893E0
2.074512257E0,-1.118690729E0,-4.650736749E-1,-5.982511520E0,6.103950079E0
2.077032621E0,-1.089960337E0,-5.416881442E-1,-6.164470673E0,6.283481380E0
2.079552986E0,-1.075595140E0,-5.799953341E-1,-6.370372295E0,6.486520074E0
2.082073038E0,-1.104325533E0,-6.422445774E-1,-6.542754650E0,6.666307178E0
2.084592830E0,-1.085171938E0,-6.613982320E-1,-6.724713802E0,6.843743236E0
2.087112621E0,-1.113902330E0,-6.566098332E-1,-6.911461830E0,7.031373941E0
2.089632361E0,-1.152209520E0,-6.566098332E-1,-7.045536995E0,7.169261803E0
2.092152101E0,-1.195305228E0,-6.230909824E-1,-7.184400558E0,7.309761169E0
2.094671840E0,-1.238400817E0,-5.991489887E-1,-7.280169010E0,7.409013221E0
2.097191580E0,-1.286284804E0,-5.704185367E-1,-7.361571789E0,7.494841233E0
2.099711319E0,-1.348534107E0,-5.273229480E-1,-7.428609371E0,7.568411387E0
2.102231111E0,-1.396418095E0,-4.746504724E-1,-7.495646954E0,7.639371690E0
2.104750955E0,-1.477820992E0,-4.363432527E-1,-7.543530941E0,7.699299278E0
2.107270903E0,-1.568800688E0,-3.932476342E-1,-7.543530941E0,7.714961980E0
2.109790955E0,-1.631049871E0,-3.597288132E-1,-7.543530941E0,7.726227253E0
2.112311111E0,-1.702875972E0,-3.214215636E-1,-7.538742542E0,7.735356328E0
2.114831371E0,-1.750759959E0,-2.495955229E-1,-7.543530941E0,7.748052492E0
2.117351684E0,-1.769913554E0,-1.873462796E-1,-7.581838131E0,7.787936958E0
2.119872048E0,-1.755548358E0,-1.442506462E-1,-7.634510517E0,7.835081947E0
2.122392465E0,-1.707664371E0,-9.157821536E-2,-7.706336498E0,7.893803038E0
2.124912882E0,-1.640626669E0,-3.890577704E-2,-7.811681747E0,7.982201529E0
2.127433038E0,-1.559223890E0,2.334346622E-2,-7.864354134E0,8.017467805E0
2.129952934E0,-1.516128182E0,5.207388848E-2,-7.955333710E0,8.098684510E0
2.132472830E0,-1.458667397E0,6.165069342E-2,-8.065466881E0,8.196539965E0
2.134992726E0,-1.362899303E0,8.080431074E-2,-8.146869659E0,8.260478745E0
2.137512621E0,-1.238400817E0,1.047463268E-1,-8.228272438E0,8.321602952E0
2.140032569E0,-1.104325533E0,1.143231317E-1,-8.290521622E0,8.364529480E0
2.142552569E0,-9.415197968E-1,1.191115379E-1,-8.285733223E0,8.339905403E0
2.145072621E0,-7.691373229E-1,9.038111567E-2,-8.309675217E0,8.345684105E0
2.147592726E0,-5.871779919E-1,4.728548229E-2,-8.314463615E0,8.335305581E0
2.150112882E0,-4.100070298E-1,-4.369417951E-2,-8.290521622E0,8.300768862E0
2.152633090E0,-1.897404790E-1,-1.442506462E-1,-8.233060837E0,8.236510210E0
2.155153351E0,1.795651275E-3,-2.735375464E-1,-8.151658058E0,8.156246386E0
2.157673663E0,1.885433793E-1,-4.076128304E-1,-8.046313286E0,8.058837033E0
2.160193976E0,3.321954906E-1,-5.321113467E-1,-7.921814919E0,7.946612356E0
2.162714288E0,4.566939771E-1,-6.470330358E-1,-7.830835342E0,7.870781619E0
2.165234601E0,5.524620414E-1,-7.571662664E-1,-7.735067368E0,7.791648237E0
2.167754548E0,5.955576897E-1,-8.625111580E-1,-7.672817707E0,7.744078126E0
2.170274496E0,6.003460884E-1,-9.439139962E-1,-7.591414928E0,7.673393622E0
2.172794444E0,5.811924338E-1,-1.015740037E0,-7.462128162E0,7.553334971E0
2.175314392E0,5.428852439E-1,-1.097142935E0,-7.265803814E0,7.368198699E0
2.177834392E0,5.093663931E-1,-1.192911029E0,-7.079055786E0,7.196910564E0
2.180354444E0,4.710591733E-1,-1.274313807E0,-6.877943039E0,7.010839670E0
2.182874496E0,4.423287511E-1,-1.365293503E0,-6.633734226E0,6.787201990E0
2.185394548E0,3.992331326E-1,-1.499368787E0,-6.389525890E0,6.575221286E0
2.187914601E0,3.465606868E-1,-1.614290476E0,-6.164470673E0,6.381750287E0
2.190434653E0,3.369838893E-1,-1.734000564E0,-5.968146324E0,6.224073155E0
2.192954444E0,3.369838893E-1,-1.887229443E0,-5.771821976E0,6.081868301E0
2.195474236E0,3.178302646E-1,-2.030881643E0,-5.585073948E0,5.951348362E0
2.197994028E0,2.986766696E-1,-2.150591612E0,-5.403114796E0,5.823049161E0
2.200513819E0,2.747346461E-1,-2.222417831E0,-5.259462357E0,5.716341874E0
2.203033663E0,2.412158251E-1,-2.255936623E0,-5.192424774E0,5.666454814E0
2.205553559E0,1.693897694E-1,-2.270301819E0,-5.134963989E0,5.617011520E0
2.208073507E0,1.262941360E-1,-2.212841034E0,-5.087080002E0,5.548963741E0
2.210593559E0,5.925649032E-2,-2.131438017E0,-5.082291603E0,5.511463262E0
2.213113663E0,1.616086066E-2,-2.054823637E0,-5.106233597E0,5.504196844E0
2.215633819E0,-2.214636654E-2,-1.963843942E0,-5.111021996E0,5.475373898E0
2.218154028E0,-6.524199992E-2,-1.868075848E0,-5.111021996E0,5.442105266E0
2.220674288E0,-1.083376259E-1,-1.777096152E0,-5.091868401E0,5.394157171E0
2.223194548E0,-1.227028370E-1,-1.705270171E0,-5.048772812E0,5.330394849E0
2.225714809E0,-1.418564469E-1,-1.633444071E0,-4.967370033E0,5.230968154E0
2.228234757E0,-1.562216580E-1,-1.575983286E0,-4.809352875E0,5.063398424E0
2.230754705E0,-1.849520802E-1,-1.575983286E0,-4.560355663E0,4.828537498E0
2.233274653E0,-2.041056901E-1,-1.575983286E0,-4.186860085E0,4.478300997E0
2.235794601E0,-1.897404790E-1,-1.609502077E0,-3.717596769E0,4.055493080E0
2.238314028E0,-1.370680481E-1,-1.643020868E0,-3.214814425E0,3.612940216E0
2.240833455E0,-5.566519126E-2,-1.657386184E0,-2.731185675E0,3.195215605E0
2.243352882E0,5.925649032E-2,-1.580771685E0,-2.319382906E0,2.807469949E0
2.245872309E0,1.454477459E-1,-1.456273198E0,-1.941099048E0,2.430998187E0
2.248391788E0,2.172738016E-1,-1.226429820E0,-1.562815189E0,1.998431716E0
2.250911319E0,2.603694201E-1,-9.343371987E-1,-1.213261724E0,1.553313312E0
2.253430851E0,2.986766696E-1,-6.326677799E-1,-8.349778652E-1,1.089341227E0
2.255950434E0,3.417722881E-1,-3.166331649E-1,-4.471171796E-1,6.457388252E-1
2.258470069E0,3.896563351E-1,8.978256024E-3,1.735796221E-2,3.901460847E-1
2.260989757E0,4.040215313E-1,3.250128925E-1,5.105634928E-1,7.276962678E-1
2.263509548E0,3.752911091E-1,6.362590790E-1,1.056441545E0,1.289084082E0
2.266029444E0,2.603694201E-1,9.427168965E-1,1.674145579E0,1.938883906E0
2.268549392E0,3.052607179E-2,1.230021119E0,2.315791607E0,2.622360494E0
2.271069392E0,-2.759317458E-1,1.498171687E0,2.962226152E0,3.330981914E0
2.273589444E0,-6.159083843E-1,1.742380261E0,3.589506865E0,4.037300044E0
2.276109601E0,-9.750386477E-1,1.938704848E0,4.250306606E0,4.772251366E0
2.278629809E0,-1.324592113E0,2.087145329E0,4.954201698E0,5.536680807E0
2.281150069E0,-1.688510776E0,2.115875721E0,5.715558052E0,6.324207662E0
2.283670382E0,-2.057217836E0,1.991377234E0,6.582259178E0,7.178012566E0
2.286190746E0,-2.397194386E0,1.723226666E0,7.448959827E0,8.012680798E0
2.288711163E0,-2.732382774E0,1.340154409E0,8.243835449E0,8.787647716E0
2.291231632E0,-3.034052134E0,9.091981053E-1,8.871115685E0,9.419596968E0
2.293752153E0,-3.306991100E0,4.638765752E-1,9.282918930E0,9.865290441E0
2.296272673E0,-3.517680883E0,2.334346622E-2,9.455301285E0,1.008847591E1
2.298793194E0,-3.690063477E0,-3.788824081E-1,9.378686905E0,1.008562781E1
2.301313611E0,-3.828927040E0,-7.044938207E-1,9.134477615E0,9.929535494E0
2.303833559E0,-3.948637247E0,-9.774328470E-1,8.784924507E0,9.681012843E0
2.306353507E0,-4.053982258E0,-1.216853023E0,8.387487411E0,9.394969319E0
2.308873455E0,-4.092289448E0,-1.446696401E0,7.994838238E0,9.097098540E0
2.311393403E0,-4.015674591E0,-1.700481772E0,7.674015045E0,8.826538823E0
2.313913351E0,-3.824138641E0,-1.968632340E0,7.444171429E0,8.597397158E0
2.316433298E0,-3.555988073E0,-2.279878616E0,7.271789074E0,8.409626271E0
2.318953246E0,-3.220799923E0,-2.581547976E0,7.214328289E0,8.311707090E0
2.321473194E0,-2.852092743E0,-2.883217335E0,7.267000675E0,8.322059482E0
2.323993142E0,-2.459443808E0,-3.160944700E0,7.482479095E0,8.486926926E0
2.326513142E0,-2.023699045E0,-3.347692490E0,7.865550995E0,8.784605585E0
2.329033194E0,-1.587954283E0,-3.476979494E0,8.330026627E0,9.165169328E0
2.331553298E0,-1.147421122E0,-3.553593874E0,8.885480881E0,9.638276564E0
2.334073455E0,-7.451952696E-1,-3.534440279E0,9.517550468E0,1.017994848E1
2.336593663E0,-4.052186310E-1,-3.510498285E0,1.027890682E1,1.086939399E1
2.339113923E0,-8.439560980E-2,-3.462614298E0,1.123179913E1,1.175372843E1
2.341634236E0,1.933317930E-1,-3.405153275E0,1.234749699E1,1.280988399E1
2.344154601E0,4.471171796E-1,-3.347692490E0,1.357811642E1,1.399186207E1
2.346674965E0,6.386532784E-1,-3.280654907E0,1.497632980E1,1.534473946E1
2.349195382E0,7.583633661E-1,-3.199252129E0,1.652777290E1,1.685163512E1
2.351715851E0,8.397662640E-1,-3.093907118E0,1.810315704E1,1.838482427E1
2.354236319E0,8.589198589E-1,-2.888005733E0,1.962586975E1,1.985580731E1
2.356756788E0,7.823054194E-1,-2.610278368E0,2.110548592E1,2.128067411E1
2.359277257E0,6.194996834E-1,-2.294243813E0,2.248933601E1,2.261454330E1
2.361797726E0,3.944447339E-1,-1.978209138E0,2.386360741E1,2.394870887E1
2.364318038E0,1.933317930E-1,-1.686116576E0,2.513732147E1,2.519454896E1
2.366838090E0,3.052607179E-2,-1.432331204E0,2.623865509E1,2.627773821E1
2.369358142E0,-7.003039867E-2,-1.197699428E0,2.718197060E1,2.720843461E1
2.371878194E0,-1.322796494E-1,-9.774328470E-1,2.800078773E1,2.801815459E1
2.374398246E0,-1.562216580E-1,-7.475894690E-1,2.872862434E1,2.873877436E1
2.376918298E0,-1.753752679E-1,-5.464765429E-1,2.947561646E1,2.948120348E1
2.379438351E0,-2.041056901E-1,-3.836708367E-1,3.024176025E1,3.024488264E1
2.381958403E0,-2.328361124E-1,-2.735375464E-1,3.101748085E1,3.101956082E1
2.384478455E0,-2.519897223E-1,-2.304419130E-1,3.173095322E1,3.173279052E1
2.386998507E0,-2.184709013E-1,-2.208651006E-1,3.233429337E1,3.233578572E1
2.389518611E0,-1.514332592E-1,-2.160767019E-1,3.283228683E1,3.283334707E1
2.392038767E0,-7.481880486E-2,-2.017114908E-1,3.325845337E1,3.325914921E1
2.394559028E0,3.531447425E-2,-1.394622475E-1,3.357448959E1,3.357479781E1
2.397079392E0,1.837549806E-1,-5.327098817E-2,3.381869888E1,3.381924005E1
2.399599861E0,3.034650683E-1,8.559270948E-2,3.402459717E1,3.402605810E1
2.402120434E0,3.944447339E-1,3.010708690E-1,3.420177078E1,3.420537027E1
2.404641059E0,4.375403523E-1,5.165489912E-1,3.434063339E1,3.434730508E1
2.407161736E0,4.088099301E-1,7.463923693E-1,3.446513367E1,3.447563873E1
2.409682465E0,3.657143116E-1,9.953893423E-1,3.462793732E1,3.464417108E1
2.412203194E0,2.603694201E-1,1.244386315E0,3.478595352E1,3.480917770E1
2.414723923E0,1.071405262E-1,1.455076098E0,3.495354843E1,3.498398596E1
2.417244548E0,-9.397241473E-2,1.665765882E0,3.515945053E1,3.519901374E1
2.419764705E0,-3.621230125E-1,1.909974456E0,3.534141159E1,3.539483732E1
2.422284861E0,-6.733692288E-1,2.154182911E0,3.542281342E1,3.549464242E1
2.424804861E0,-9.798270464E-1,2.441487074E0,3.536535263E1,3.546306652E1
2.427324809E0,-1.300650120E0,2.724003077E0,3.515945053E1,3.528879206E1
2.429844757E0,-1.578377485E0,2.987365246E0,3.490087509E1,3.506403726E1
2.432364705E0,-1.789067268E0,3.212420225E0,3.456568909E1,3.476071443E1
2.434884705E0,-1.913565755E0,3.375225782E0,3.413951874E1,3.435928728E1
2.437404809E0,-1.971026540E0,3.451840401E0,3.362237167E1,3.385652116E1
2.439925017E0,-1.932719350E0,3.475782394E0,3.304776382E1,3.328620076E1
2.442445330E0,-1.793855667E0,3.461417198E0,3.242048264E1,3.265405061E1
2.444965746E0,-1.602319479E0,3.432686806E0,3.175489616E1,3.198005936E1
2.447486267E0,-1.343745708E0,3.380014181E0,3.107973099E1,3.129184920E1
2.450006892E0,-1.037287831E0,3.332130194E0,3.039977837E1,3.059943762E1
2.452527569E0,-7.212532759E-1,3.279457808E0,2.972461319E1,2.991367044E1
2.455048298E0,-3.812766075E-1,3.212420225E0,2.910211945E1,2.928136561E1
2.457569028E0,-3.651157767E-2,3.154959202E0,2.848441696E1,2.865863064E1
2.460089757E0,2.555810213E-1,3.059191227E0,2.789544296E1,2.806385060E1
2.462610486E0,5.237316489E-1,2.901173830E0,2.734956551E1,2.750799589E1
2.465131007E0,7.823054194E-1,2.709637880E0,2.682762909E1,2.697546704E1
